target_gene	fine_axis	projected_signed_mean	projected_mean_abs	projected_l2	n_axis_genes	n_projected_genes	gene_coverage	architecture_role	confidence	expected_axis	is_expected_axis
ARID1A	metabolism / transcription	-0.0125632525889345	0.0125632525889345	0.0125632525889345	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / co-activator	-0.0034784164142089	0.0034784164142089	0.0034784164142089	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / metabolism	-0.0046680887404786505	0.0046680887404786505	0.009098550862356856	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	oxidative stress / antioxidant	0.0686244250838527	0.0686244250838527	0.0686244250838527	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	oxidative stress / mitochondrial	-0.0327871781095425	0.0327871781095425	0.0327871781095425	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	peroxisome / metabolism	-0.0175502244306983	0.0175502244306983	0.0175502244306983	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	proteostasis / chaperone	0.0498637531599545	0.0498637531599545	0.0498637531599545	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	ribosomal / translation	-0.0278724447879499	0.0278724447879499	0.0278724447879499	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	ribosome biogenesis / nucleolar	-0.0363403585174143	0.0363403585174143	0.0363403585174143	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	signaling / oncogene	-0.2958768319001551	0.2958768319001551	0.2958768319001551	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	synaptic / signaling	0.0141611780697628	0.0141611780697628	0.0141611780697628	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	transcription / chromatin	0.0014133918195014996	0.018025300066726202	0.025569869727120366	2	2	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	transcription regulation	-0.0030111262472984446	0.011146530187535324	0.07262002559237804	18	18	1.0	context_deviation	moderate	chromatin remodeling	False
BMPR1A	ER stress / UPR	0.0127043298068843	0.0127043298068843	0.0127043298068843	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	JAK-STAT signaling	0.0081060518080059	0.0081060518080059	0.0081060518080059	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / MAPK signaling	0.0043260652415617	0.0043260652415617	0.0043260652415617	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / copper signaling	0.0021391141526378	0.0021391141526378	0.0021391141526378	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / spliceosome	0.0317245469589194	0.0317245469589194	0.0317245469589194	1	1	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / transcription	0.0047804889868286	0.0047804889868286	0.0047804889868286	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	TGF-beta / BMP signaling	-0.00786110843488165	0.00786110843488165	0.01118487002419866	2	2	1.0	context_deviation	moderate	TGF-beta / BMP signaling	True
BMPR1A	cell cycle / replication	0.0001935052680186	0.0001935052680186	0.0001935052680186	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	chromatin remodeling	-0.0065834798659571	0.0169003804124611	0.02565014874153214	2	2	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	cytoskeleton / cell motility	-0.0019109668838937	0.0019109668838937	0.0019109668838937	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	growth / proliferation	-0.0473698289306375	0.0473698289306375	0.0473698289306375	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	growth factor / proliferation	-0.0108810700683814	0.0108810700683814	0.0108810700683814	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	mTOR / lysosome / signaling	0.0127077834568492	0.0127077834568492	0.0127077834568492	1	1	1.0	shift_excess	moderate	TGF-beta / BMP signaling	False
BMPR1A	metabolism / transcription	-0.0224420974546964	0.0224420974546964	0.0224420974546964	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	nuclear receptor / co-activator	-0.0193514763179373	0.0193514763179373	0.0193514763179373	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	nuclear receptor / metabolism	-0.0013268637274475774	0.0013268637274475774	0.0025664558574746616	2	2	1.0	context_deviation	moderate	TGF-beta / BMP signaling	False
BMPR1A	oxidative stress / antioxidant	0.0443642660995979	0.0443642660995979	0.0443642660995979	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	oxidative stress / mitochondrial	-0.0586911904197147	0.0586911904197147	0.0586911904197147	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	peroxisome / metabolism	-0.0115903291820851	0.0115903291820851	0.0115903291820851	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	proteostasis / chaperone	0.0025673276861129	0.0025673276861129	0.0025673276861129	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	ribosomal / translation	-0.023632413604456	0.023632413604456	0.023632413604456	1	1	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	ribosome biogenesis / nucleolar	-0.0587853885236851	0.0587853885236851	0.0587853885236851	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	signaling / oncogene	-0.0196257465234672	0.0196257465234672	0.0196257465234672	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	synaptic / signaling	-0.0434830274234554	0.0434830274234554	0.0434830274234554	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	transcription / chromatin	0.0127289609397989	0.0127289609397989	0.018850394830475927	2	2	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	transcription regulation	0.001400252489648489	0.009862083259647636	0.063124604243	18	18	1.0	context_deviation	moderate	TGF-beta / BMP signaling	False
CDKN2A	ER stress / UPR	-0.0009444681255304	0.0009444681255304	0.0009444681255304	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	JAK-STAT signaling	-0.0387563580926583	0.0387563580926583	0.0387563580926583	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	NF-κB / MAPK signaling	0.0116328007735654	0.0116328007735654	0.0116328007735654	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	NF-κB / copper signaling	0.0164226846072628	0.0164226846072628	0.0164226846072628	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	RNA processing / spliceosome	-0.0030620476625033	0.0030620476625033	0.0030620476625033	1	1	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	RNA processing / transcription	0.0169598427732921	0.0169598427732921	0.0169598427732921	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	TGF-beta / BMP signaling	-0.0205581844028479	0.0205581844028479	0.029397653631645843	2	2	1.0	context_deviation	moderate	cell cycle / replication	False
CDKN2A	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	cell cycle / replication	True
CDKN2A	chromatin remodeling	-0.0223801170735865	0.0223801170735865	0.03247854704451023	2	2	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	cytoskeleton / cell motility	0.0729517052382257	0.0729517052382257	0.0729517052382257	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	growth / proliferation	0.0287655496311525	0.0287655496311525	0.0287655496311525	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	growth factor / proliferation	-0.0307549177224583	0.0307549177224583	0.0307549177224583	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	mTOR / lysosome / signaling	-0.138541388620788	0.138541388620788	0.138541388620788	1	1	1.0	shift_excess	moderate	cell cycle / replication	False
CDKN2A	metabolism / transcription	0.0241809666508515	0.0241809666508515	0.0241809666508515	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	nuclear receptor / co-activator	-0.0150541263363579	0.0150541263363579	0.0150541263363579	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	nuclear receptor / metabolism	-0.00206245481767855	0.00206245481767855	0.003649374435756036	2	2	1.0	context_deviation	moderate	cell cycle / replication	False
CDKN2A	oxidative stress / antioxidant	0.0050136825688789	0.0050136825688789	0.0050136825688789	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	oxidative stress / mitochondrial	-0.0523135897871246	0.0523135897871246	0.0523135897871246	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	peroxisome / metabolism	0.0116669625923228	0.0116669625923228	0.0116669625923228	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	proteostasis / chaperone	0.0078332324078141	0.0078332324078141	0.0078332324078141	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	ribosomal / translation	-0.0114606462354301	0.0114606462354301	0.0114606462354301	1	1	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	ribosome biogenesis / nucleolar	0.0069281496613026	0.0069281496613026	0.0069281496613026	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	signaling / oncogene	-0.0335790341195318	0.0335790341195318	0.0335790341195318	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	synaptic / signaling	-0.0168594958504804	0.0168594958504804	0.0168594958504804	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	transcription / chromatin	0.03581178433268955	0.03581178433268955	0.05124208672123623	2	2	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	transcription regulation	-0.0009351819634652393	0.010519291923146927	0.05731337442300733	18	18	1.0	context_deviation	moderate	cell cycle / replication	False
COMMD6	ER stress / UPR	-0.0196638402902447	0.0196638402902447	0.0196638402902447	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	JAK-STAT signaling	0.0079963806709592	0.0079963806709592	0.0079963806709592	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	NF-κB / MAPK signaling	0.0020654864852224	0.0020654864852224	0.0020654864852224	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	NF-κB / copper signaling	0.0076997581585232	0.0076997581585232	0.0076997581585232	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	True
COMMD6	RNA processing / spliceosome	-0.0112757120981757	0.0112757120981757	0.0112757120981757	1	1	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	RNA processing / transcription	0.0198236341158535	0.0198236341158535	0.0198236341158535	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	TGF-beta / BMP signaling	0.00044833146499155	0.00091488303060265	0.0014408414639967568	2	2	1.0	context_deviation	moderate	NF-κB / copper signaling	False
COMMD6	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	chromatin remodeling	0.0014700066566973	0.0027427902665593	0.0044008676456050826	2	2	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	cytoskeleton / cell motility	-0.0386159759478341	0.0386159759478341	0.0386159759478341	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	growth / proliferation	0.014092304547758	0.014092304547758	0.014092304547758	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	growth factor / proliferation	0.0094554471186643	0.0094554471186643	0.0094554471186643	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	mTOR / lysosome / signaling	0.0270737545298923	0.0270737545298923	0.0270737545298923	1	1	1.0	shift_excess	moderate	NF-κB / copper signaling	False
COMMD6	metabolism / transcription	-0.0093720024932219	0.0093720024932219	0.0093720024932219	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	nuclear receptor / co-activator	0.0131299357361325	0.0131299357361325	0.0131299357361325	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	nuclear receptor / metabolism	0.001126274909238	0.0018076159834719998	0.0030119663726152425	2	2	1.0	context_deviation	moderate	NF-κB / copper signaling	False
COMMD6	oxidative stress / antioxidant	0.0580777637188673	0.0580777637188673	0.0580777637188673	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	oxidative stress / mitochondrial	-0.2372530917273398	0.2372530917273398	0.2372530917273398	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	peroxisome / metabolism	-0.0098043257117773	0.0098043257117773	0.0098043257117773	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	proteostasis / chaperone	-0.2367004778676088	0.2367004778676088	0.2367004778676088	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	ribosomal / translation	-0.1706130874673911	0.1706130874673911	0.1706130874673911	1	1	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	ribosome biogenesis / nucleolar	-0.2041950469221543	0.2041950469221543	0.2041950469221543	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	signaling / oncogene	-0.0307165273026015	0.0307165273026015	0.0307165273026015	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	synaptic / signaling	-0.042829053747432	0.042829053747432	0.042829053747432	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	transcription / chromatin	0.02475515155855875	0.02475515155855875	0.03916243428976369	2	2	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	transcription regulation	-0.004045255767391435	0.009361470329734623	0.048091264778170724	18	18	1.0	context_deviation	moderate	NF-κB / copper signaling	False
ENY2	ER stress / UPR	-0.0126274373506643	0.0126274373506643	0.0126274373506643	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	JAK-STAT signaling	-0.0295144814378493	0.0295144814378493	0.0295144814378493	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	NF-κB / MAPK signaling	0.0120401452952346	0.0120401452952346	0.0120401452952346	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	NF-κB / copper signaling	0.018370936324237	0.018370936324237	0.018370936324237	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	RNA processing / spliceosome	-0.0294637428357112	0.0294637428357112	0.0294637428357112	1	1	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	RNA processing / transcription	-0.0028916293248299	0.0028916293248299	0.0028916293248299	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	TGF-beta / BMP signaling	-0.0260859296565076	0.0260859296565076	0.038182497618647	2	2	1.0	context_deviation	moderate	transcription / chromatin	False
ENY2	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	chromatin remodeling	-0.021999326803854	0.021999326803854	0.031230565213908355	2	2	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	cytoskeleton / cell motility	0.0439466167628716	0.0439466167628716	0.0439466167628716	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	growth / proliferation	-0.1859598613949645	0.1859598613949645	0.1859598613949645	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	growth factor / proliferation	-0.0434487592500887	0.0434487592500887	0.0434487592500887	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	mTOR / lysosome / signaling	-0.2281318466105544	0.2281318466105544	0.2281318466105544	1	1	1.0	shift_excess	moderate	transcription / chromatin	False
ENY2	metabolism / transcription	0.0185006524111719	0.0185006524111719	0.0185006524111719	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	nuclear receptor / co-activator	-0.0011720453195736	0.0011720453195736	0.0011720453195736	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	nuclear receptor / metabolism	-0.00613998671517575	0.00613998671517575	0.011125834510511716	2	2	1.0	context_deviation	moderate	transcription / chromatin	False
ENY2	oxidative stress / antioxidant	-0.0064917532682248	0.0064917532682248	0.0064917532682248	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	oxidative stress / mitochondrial	-0.0203575206187297	0.0203575206187297	0.0203575206187297	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	peroxisome / metabolism	-0.0177167312354343	0.0177167312354343	0.0177167312354343	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	proteostasis / chaperone	0.048286546321803	0.048286546321803	0.048286546321803	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	ribosomal / translation	0.0273092207932	0.0273092207932	0.0273092207932	1	1	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	ribosome biogenesis / nucleolar	-0.244639950671848	0.244639950671848	0.244639950671848	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	signaling / oncogene	-0.1985374685679018	0.1985374685679018	0.1985374685679018	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	synaptic / signaling	-0.0185485620194415	0.0185485620194415	0.0185485620194415	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	transcription / chromatin	0.0210475936645623	0.025810948750794403	0.04710002705911448	2	2	1.0	canonical_backbone	high	transcription / chromatin	True
ENY2	transcription regulation	-0.004498543756148689	0.009004177033731322	0.04810288842050789	18	18	1.0	context_deviation	moderate	transcription / chromatin	False
ERC1	ER stress / UPR	0.0171651038329618	0.0171651038329618	0.0171651038329618	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	JAK-STAT signaling	-0.0114166084568276	0.0114166084568276	0.0114166084568276	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	NF-κB / MAPK signaling	0.0027381433795797	0.0027381433795797	0.0027381433795797	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	NF-κB / copper signaling	0.0024682654038676	0.0024682654038676	0.0024682654038676	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	RNA processing / spliceosome	0.0010266939198287	0.0010266939198287	0.0010266939198287	1	1	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	RNA processing / transcription	0.0031134818315878	0.0031134818315878	0.0031134818315878	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	TGF-beta / BMP signaling	-0.0015651345893051502	0.0033570145217812503	0.005238166240601685	2	2	1.0	context_deviation	moderate	synaptic / signaling	False
ERC1	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	chromatin remodeling	-0.0052138576875474995	0.016846193982409198	0.024939068293701672	2	2	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	cytoskeleton / cell motility	0.0077604539398339	0.0077604539398339	0.0077604539398339	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	growth / proliferation	0.0024053791473902	0.0024053791473902	0.0024053791473902	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	growth factor / proliferation	-0.007378342391001	0.007378342391001	0.007378342391001	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	mTOR / lysosome / signaling	0.0170315705804299	0.0170315705804299	0.0170315705804299	1	1	1.0	shift_excess	moderate	synaptic / signaling	False
ERC1	metabolism / transcription	0.0072174636764227	0.0072174636764227	0.0072174636764227	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	nuclear receptor / co-activator	-0.0161558814520156	0.0161558814520156	0.0161558814520156	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	nuclear receptor / metabolism	-0.00018945973314080003	0.000814082674627	0.001182053798783823	2	2	1.0	context_deviation	moderate	synaptic / signaling	False
ERC1	oxidative stress / antioxidant	0.0497367743825649	0.0497367743825649	0.0497367743825649	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	oxidative stress / mitochondrial	0.0054794666717531	0.0054794666717531	0.0054794666717531	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	peroxisome / metabolism	0.0079232925708744	0.0079232925708744	0.0079232925708744	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	proteostasis / chaperone	0.0174613740808248	0.0174613740808248	0.0174613740808248	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	ribosomal / translation	0.0091469828967699	0.0091469828967699	0.0091469828967699	1	1	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	ribosome biogenesis / nucleolar	-0.0137674772512496	0.0137674772512496	0.0137674772512496	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	signaling / oncogene	-0.0137750106469194	0.0137750106469194	0.0137750106469194	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	synaptic / signaling	0.0096675349746571	0.0096675349746571	0.0096675349746571	1	1	1.0	context_deviation	provisional	synaptic / signaling	True
ERC1	transcription / chromatin	0.004424772074035301	0.0097845154787389	0.015186530285805496	2	2	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	transcription regulation	-0.0005598627671938669	0.008288554542307145	0.04494231489029483	18	18	1.0	context_deviation	moderate	synaptic / signaling	False
ETV3	ER stress / UPR	0.0066495683487861	0.0066495683487861	0.0066495683487861	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	JAK-STAT signaling	0.0070317635623658	0.0070317635623658	0.0070317635623658	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	NF-κB / MAPK signaling	0.0032244151480171	0.0032244151480171	0.0032244151480171	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	NF-κB / copper signaling	-0.013413924405043	0.013413924405043	0.013413924405043	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	RNA processing / spliceosome	0.0084814044676388	0.0084814044676388	0.0084814044676388	1	1	1.0	canonical_backbone	high	transcription regulation	False
ETV3	RNA processing / transcription	-0.0024025532072575	0.0024025532072575	0.0024025532072575	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	TGF-beta / BMP signaling	-0.0052146010255200645	0.005303771740858235	0.010518750737086729	2	2	1.0	context_deviation	moderate	transcription regulation	False
ETV3	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	chromatin remodeling	-0.01310541329667825	0.01615864152465825	0.02942290106699749	2	2	1.0	canonical_backbone	high	transcription regulation	False
ETV3	cytoskeleton / cell motility	0.0194134536089759	0.0194134536089759	0.0194134536089759	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	growth / proliferation	0.0066326531178681	0.0066326531178681	0.0066326531178681	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	growth factor / proliferation	-0.0021740518699368	0.0021740518699368	0.0021740518699368	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	mTOR / lysosome / signaling	0.0187919968527852	0.0187919968527852	0.0187919968527852	1	1	1.0	shift_excess	moderate	transcription regulation	False
ETV3	metabolism / transcription	0.0002121245770164	0.0002121245770164	0.0002121245770164	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	nuclear receptor / co-activator	0.0053290247360946	0.0053290247360946	0.0053290247360946	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	nuclear receptor / metabolism	0.00098753385044895	0.00164439966211735	0.0027126641349618586	2	2	1.0	context_deviation	moderate	transcription regulation	False
ETV3	oxidative stress / antioxidant	0.0327657956348944	0.0327657956348944	0.0327657956348944	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	oxidative stress / mitochondrial	-0.011059573020921	0.011059573020921	0.011059573020921	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	peroxisome / metabolism	0.0188373166928626	0.0188373166928626	0.0188373166928626	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	proteostasis / chaperone	0.0166575655554949	0.0166575655554949	0.0166575655554949	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	ribosomal / translation	-0.0062772527587603	0.0062772527587603	0.0062772527587603	1	1	1.0	canonical_backbone	high	transcription regulation	False
ETV3	ribosome biogenesis / nucleolar	-0.0172737587059253	0.0172737587059253	0.0172737587059253	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	signaling / oncogene	0.002195137705183	0.002195137705183	0.002195137705183	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	synaptic / signaling	0.0366843243339823	0.0366843243339823	0.0366843243339823	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	transcription / chromatin	0.00531682704813665	0.00782093452518525	0.013374278799773251	2	2	1.0	canonical_backbone	high	transcription regulation	False
ETV3	transcription regulation	0.004402137724623222	0.009846520819878376	0.051531537698852554	18	18	1.0	context_deviation	moderate	transcription regulation	True
GON4L	ER stress / UPR	0.006497732944089	0.006497732944089	0.006497732944089	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	JAK-STAT signaling	0.027250497190967	0.027250497190967	0.027250497190967	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	NF-κB / MAPK signaling	-0.0020609803699773	0.0020609803699773	0.0020609803699773	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	NF-κB / copper signaling	0.0036198229476241	0.0036198229476241	0.0036198229476241	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	RNA processing / spliceosome	0.0120541736364296	0.0120541736364296	0.0120541736364296	1	1	1.0	canonical_backbone	high	transcription regulation	False
GON4L	RNA processing / transcription	-0.0484215569535404	0.0484215569535404	0.0484215569535404	1	1	1.0	context_deviation	provisional	transcription regulation	False
