path	figure_group	bytes	sha256
figures/Extended_Data_Figure_6/panels/Extended_Data_Figure_6_panel_a_source_data.tsv	Extended_Data_Figure_6	22257	ea321277ff7264bdb805a0fc99d810c9036cbe30d9b625f672204b0084a43508
figures/Extended_Data_Figure_6/panels/Extended_Data_Figure_6_panel_b_source_data.tsv	Extended_Data_Figure_6	16914	17535a0c9e029b9da1fa51dd78a7e0321f264b56ba5cc28baf35280d88732072
figures/Extended_Data_Figure_6/panels/Extended_Data_Figure_6_panel_c_source_data.tsv	Extended_Data_Figure_6	4131	c4489df98d1ad41e52eacf571d66b3fe9e594cacf74b45cca7b59c7445c7064c
figures/Extended_Data_Figure_6/panels/Extended_Data_Figure_6_panel_d_source_data.tsv	Extended_Data_Figure_6	2891	91c6b6bdd670f101b6f47e43666dc8ede2ec3f7019e1a30fa1122234f9c59f02
figures/Figure_1/panels/Figure_1_panel_a_source_data.tsv	Figure_1	368	9db13619b5ee6483c716182c2ef2d13dd636aea738a27c26d7fb049dcf2571d5
figures/Figure_1/panels/Figure_1_panel_b_source_data.tsv	Figure_1	8760	e9189edb1222329424a74354b1a37d8afcd9d5925a0fffddf682968654c5125c
figures/Figure_1/panels/Figure_1_panel_c_source_data.tsv	Figure_1	574	78fea97cfd0d4f4def4c993eba45936ba6f4e133487ff1ca05e0ba855e59c091
figures/Figure_2/panels/Figure_2_panel_a_source_data.tsv	Figure_2	46372	793619ca65b8b422f557b02cf6b0b1da8eb0961f13e12b7cdf80a182ebab9354
figures/Figure_2/panels/Figure_2_panel_b_source_data.tsv	Figure_2	126078	39035f04db6a28283c392e9aad67e1924ae26fcc0cb93de4bb5b9ad6229fd946
figures/Figure_2/panels/Figure_2_panel_c_source_data.tsv	Figure_2	385	2642bdd907246ef727bb11efc775c152cc454e17df34b0bac1c02ed6fa5857f4
figures/Figure_2/panels/Figure_2_panel_d_source_data.tsv	Figure_2	15315	5f768ddafda0e0783a7027153b06ba8e087f6ec94cc976840faa3f3b5cccd6a3
figures/Figure_2/panels/Figure_2_panel_e_source_data.tsv	Figure_2	6565	362119b3eceb3304bc22a85810cef2f90856699c26c56af7c3a31b302ab2a280
figures/Figure_3/panels/Figure_3_panel_a_source_data.tsv	Figure_3	2855	2e861ed2d7f03bc8d9c01df52498138513bdc057d0980b34a481aea454d3fc0d
figures/Figure_3/panels/Figure_3_panel_b_source_data.tsv	Figure_3	432551	6a6fec7a58d6089c66dfe6da18dc5a843cd1327a200450e33917d90ffd43f59c
figures/Figure_3/panels/Figure_3_panel_c_source_data.tsv	Figure_3	432569	61192fe92797706dc641fadb15a32671291ea9a467e9171b1517053f48a9259b
figures/Figure_3/panels/Figure_3_panel_d_source_data.tsv	Figure_3	3349	42e8d3e705c95880f3e577b41658b79e51f8419022a85b969cd4474ec5adeb20
figures/Figure_3/panels/Figure_3_panel_e_source_data.tsv	Figure_3	4103	3f13c798e96a11e63ff5594ea876583b1eb74b4ae669c3d3dc36cc9ba25db30d
figures/Figure_3/panels/Figure_3_panel_f_source_data.tsv	Figure_3	16465	c4bd22719b75ed0c9dd07de6202e855ad1217b246baeb6b747b125982db444b2
figures/Figure_4/panels/Figure_4_panel_a_source_data.tsv	Figure_4	5286	a21582ea335eaa3069f89b794fa90619c6bcb5f91dd3edc81a21daab1875988c
figures/Figure_4/panels/Figure_4_panel_b_source_data.tsv	Figure_4	1291640	ad7ec7ea699e4231c71692f76662bf01274c958bddd2e5dd5d05e00b8a392c01
figures/Figure_4/panels/Figure_4_panel_c_source_data.tsv	Figure_4	721	80558b923674f4a25190208f3231d1470a1f5fdd4671ea8d3266ddd234c79a18
resource_registry/benchmark_contexts.tsv	Supplementary_Tables	751	580121ebdf209103de6949a00729e3ce12256c4d08be526f051288d1835aad39
resource_registry/candidate_endpoint_extension_eligibility.tsv	Supplementary_Tables	1516	f755fa6d07256e99807af76a217a351f0a822864c85859f30c7918d0042ab6bc
resource_registry/category_response_contrast_gsea_hallmark.tsv	Supplementary_Tables	132139	6fb2622756f89242e3b26b822fb3d80f28bee57f33404c1783235996f36fbf51
resource_registry/claim_boundary_registry.tsv	Supplementary_Tables	335	48677dccb6568d07898cdd1bf687bef48156877e824fd81266313575c5224974
resource_registry/dataset_eligibility_registry.tsv	Supplementary_Tables	4586	591260be04e8d15c44260b2d3a455653c159d3395d82eb7f8fd5159f6f5f4042
resource_registry/dataset_evidence_layers.tsv	Supplementary_Tables	2859	d193cc387f990ade40bb2d327f0a837493eb982e5f778b8dd7fee865ab35ec00
resource_registry/dataset_governance_decision_table.tsv	Supplementary_Tables	7275	5b623ab740406b5fad66d9cad2c78cc98ea82aac11215cb3456c81724c0262fa
resource_registry/endpoint_category_grid.tsv	Supplementary_Tables	453922	cefd393ff89a9ac39ab32b05b5c190a1ee38e2794c1781505048aa4a732767b7
resource_registry/endpoint_registry.tsv	Supplementary_Tables	521	47d59a24f15ee312c45641a61e4188e7a1bf96e5c87cbdf189ff65c0147cd0dc
resource_registry/exclusion_future_extension_registry.tsv	Supplementary_Tables	2045	0e9d77bf535d8346733b0060c4d26a4546256e6de761570652f2facd1a4622b6
resource_registry/external_bridge_form_artifact_hashes.tsv	Supplementary_Tables	578	6098af81cb8fa0c7cc76fb1537ab8eab075661c80c7ced1cc40dfe73db5cba8e
resource_registry/finite_budget_sensitivity_registry.tsv	Supplementary_Tables	3987	49a1b1019ca3cd27830f71f3253d69054f6028160195adce7a2e7dd0ceac5111
resource_registry/gse264667_endpoint_category_composition.tsv	Supplementary_Tables	9425	2165ccc571439dd6ec7517af3df21c269f0001310e00ce41e53836a56aa44dda
resource_registry/gse264667_endpoint_category_grid.tsv	Supplementary_Tables	1188783	3381b1ea75942d841e7f5c7802e864cee90f349de7ec9b713d56c137c32ce6a4
resource_registry/gse264667_observed_shift_depmap_bridge_summary.tsv	Supplementary_Tables	1585	95b41f2bedebfe525caf3300cda18e89ddabb8ee18a15007f1a957c9173143aa
resource_registry/metric_definition_registry.tsv	Supplementary_Tables	1247	a6d7395777e7983a7dcde844285c8d22c9468b8d375584feea4f62c5b776c68d
resource_registry/model_eligibility_audits.tsv	Supplementary_Tables	1462	ad388ba315cfd1456bba22bfbd032cbdc916a75500afc41c133851cf29d80779
resource_registry/model_entrant_registry.tsv	Supplementary_Tables	4120	8ade1f6c5545db88b871ce457ea6025a2d3e415b5f6b5edda75b405750c80411
resource_registry/model_inclusion_exclusion_audit.tsv	Supplementary_Tables	1406	716d1b6ea3c922267e15bd92440b6593a41ff0637d9e6167fd5adb909b9d189c
resource_registry/model_output_contract_audit.tsv	Supplementary_Tables	3329	905406abf7a0492cc84b4fe18d93bbab8737f8f9c53660d217f9989e310e00cb
resource_registry/observed_shift_depmap_bridge_summary.tsv	Supplementary_Tables	4974	e3abc97a865005e8bbdf877e05f7fd76f067614ae22a310c7b3ad7d023c0b6a5
resource_registry/temporal_compatibility_audit.tsv	Supplementary_Tables	713	3931420ed2d797d634ce3b634ae7c2a98f0264c2ba3d5ba58bd908246e89cb6d
