path	bytes	sha256	role
manifests/archive_assets.json	1567	ddec95313399dac9c5456f507f9fa144bb024c25807bbc4e9e1d875e8d1e5b1a	generated_public_entry_or_index
manifests/axes/gene_adb55ef3e8bfe2da.tsv	6436	7e72bdc8e63e691a0b67953fefa1f343f4bc36857f8b096b5157ee06a53dbd3d	generated_public_entry_or_index
manifests/axes/gene_de4f9fb8d6aed127.tsv	281	e607ef62a69aa67fb52ee8c725bf1610d2f064d12fb1bf0a5e22ef6e2f1ed8bf	generated_public_entry_or_index
manifests/axes/target_916d2711e67b4f42.tsv	11494	bbc6409550e3d0b72af3c4374e8fbc1d16e6304d7f3c53cef4a14b26f33c3574	generated_public_entry_or_index
manifests/axes/target_de4f9fb8d6aed127.tsv	283	bbab39a01365295e649de79038292b261d9baf2ef204f4f11a8e3fe6c9f9f379	generated_public_entry_or_index
manifests/outputs.tsv	54836	593efb21b1095ec259748cf9d7f5d7bd3d98463d643d567c75505f21a813b02b	generated_public_entry_or_index
manifests/source_provenance.json	114330	6b4d217bcd1080d34b07a016ed765fc42027150c53dfc77f88f64a8dcc9f23fd	generated_public_entry_or_index
pixi.lock	534711	d5cde7e0a5a6fd39d72ee928c3d82ab50c41cfdb048d7c1990c0fe86cffb203e	frozen_bundle_member
pixi.toml	31330	fb0ffc2e6bae32b989dfe4708eb05bc2290dfe69dc1946a435afe83454812aca	frozen_bundle_member
presentation/INDEX.tsv	11997	75c95014491957700cd486515d75676ed00f33d9c664e68ac92c8f7ce88076ca	generated_public_entry_or_index
presentation/Results/01_formal_and_diagnostic_context_metrics.csv	26056	27966a0cb0708681714fa20ebd7e256be75273ce910c04f975ffffd1bee5da0f	frozen_result_table
presentation/Results/02_formal_and_reference_context_metrics.csv	9922	65f45ab98802010fe7ee06fd6ed7ffa79bed0698ff4416b792bf788b101a43d2	frozen_result_table
presentation/Results/03_reference_context_metrics.csv	18635	06186a701d6869e9e9373104f648886148900c85fc23ba88f0d674932ace4c8f	frozen_result_table
presentation/Results/04_model_context_inflation.csv	2926	b0943a155fdaae4a1d2e974a026b925bf220f72604c6821abdb18808724b16ea	frozen_result_table
presentation/Results/05_cutoff_grid_scores.csv	10241	e9bf1bcb5a10aacb1438d8fbb5bc6ca561181560dcffdb6903b901fb526a9609	frozen_result_table
presentation/Results/06_inflation_summary.csv	810	4e831711f05edc253f816f94e452a80080518f25f32a67198879d0210b7c3856	frozen_result_table
presentation/Results/07_frozen_score_reproduction.csv	3545	84ccd35b48902823d9c38c9bcc54a477ad4e0b9feb988fbd19dc90bfabea55d0	frozen_result_table
presentation/Results/08_bridge_inference_summary.csv	6687	902cd7e617a0bbfd7a8aafad1a4870e594d318b0bba74ac175fb4d2647b64447	frozen_result_table
presentation/Results/09_covariate_pairwise_correlations.csv	2192	7ade547fb3a13ebf4c2e07d6c45fdab1df607e1e6d70d055ca8e9063335d1bd3	frozen_result_table
presentation/Results/10_equal_n_depth_summary.csv	960	9fd3ff5d1fac3489c90fc22b251999a691cca75afe5ee42a96eaf681b0eda69c	frozen_result_table
presentation/Results/11_fixed_cohort_equal_n_depth_summary.csv	960	26f2124ea73413a760c46542a3b58c2c3f0e51603b535827b3baa0b33f78d3eb	frozen_result_table
presentation/Results/12_fixed_cohort_equal_n_inference.csv	1674	af9abd7fa3d15bd94ef40228f37e63fe390ac3308ff07dcb534f77270fe8c3ae	frozen_result_table
presentation/Results/13_linear_model_sensitivity.csv	1213	81aa2b1c7b2f2a8bc57698b420a35d536ac7ee35c8663e27bddb55d7ece0008b	frozen_result_table
presentation/Results/14_combined_robustness_summary.csv	8072	cc174d0de67ee9ab7f7a9fd48b1c46514ceab096be6a154e9be6619d623a14cb	frozen_result_table
presentation/Results/15_truth_recalculation_validation.csv	254	703c794f78a0b5e6fee5a95a868c44fc578737f187e1306884aa2649cac07537	frozen_result_table
presentation/Results/16_association_inference.csv	5861	5997a64de7c958a4d9341c4e4fa6a66f23d062bd3f80cf51cab09fbb08504b86	frozen_result_table
presentation/Results/17_count_shift_dependency_summary.csv	1232	c973ac3b4ca5c2600fcdc79ad6650a0117bd62fa872672f81203319c33b18751	frozen_result_table
presentation/Results/18_attrition_flow.csv	2472	b31f905479ead8115c382eaada23a0b574bcd1aa833e22955ff3d2ec6f65a882	frozen_result_table
presentation/Results/19_identifier_audit.csv	1697	ab6a021e816b93bc25c9a54a4890344eaf83518c3ee63f772de4c08e52e7fe0d	frozen_result_table
presentation/Results/20_preprocessing_registry.csv	1409	466182940e2677312893d397c5b2e8981f19b211d4fba982701453101cff8e00	frozen_result_table
presentation/Results/21_minimum_cell_filter_on_off_bridge.csv	2201	07e9476a740dd8cd177758afa4499d7be15ebe61133087b3e397d573dee18965	frozen_result_table
presentation/Results/22_target_eligibility_detail.csv	10240	782768c28e7a9800630ecb64424b6c68524299162e8d0e02b924c70443afad73	frozen_result_table
presentation/Results/23_endpoint_category_summary.csv	1282	f5483286ecd2aee289968bf70ac1dcaebd56e7c2a69998edad701e645f4ed7c1	frozen_result_table
presentation/Results/24_endpoint_statistic_candidate_summary.csv	1477	12ed044b622b604be588f45c8de436e80c738dcc86674e75122f31fb45c639bd	frozen_result_table
presentation/Results/25_group_comparison.csv	17061	83de0de375cc34a9681c0d1adb0a46bc36b62bad0b9f3f4cb21316f19cb7f698	frozen_result_table
presentation/Results/26_cohort_sources.csv	1326	9c971dd248e32f8f2e2f2ae76855166c3fc0bbac057cb2f7dc1e7d9bcc0d6672	frozen_result_table
presentation/Results/27_sampling_aware_endpoint_object.csv	20170	baf6b6cafc2cee3b5712609dc9b9d2d5d5d5cbb32dbdf8cad23a25fcafd2b0b5	frozen_result_table
presentation/Results/28_target_level_covariates_and_corrected_shift.csv	32861	7ba89a65a0222764af177deb9a2d4723ca19c011d60034c062723b34efc24d9f	frozen_result_table
presentation/Results/29_context_qualification_summary.csv	2418	aaf1beb544bcd04a99e313dbbb22697334936bb4153c138bb1f4f4247b830799	frozen_result_table
presentation/Results/30_candidate_qualification_summary.csv	894	733af055d524e51f1bd6ab83a0e2e8e0008cb86c84fadab5156a3e46f1a0b57a	frozen_result_table
presentation/Results/31_closed_form_null_validation.csv	436	1136128a84b6cc3ad040c6ef05816d8f664fb63080b65628040b300d8be3c5cc	frozen_result_table
presentation/Results/32_model_training_evaluation_registry.csv	12916	83b5e6ee9ca34300af813e12ea6670894e92be654cad4e34787b1db3001b7095	frozen_result_table
presentation/Results/33_revised_model_context_completion.csv	14068	fb7973c9b3a9ed87e35329f329d001f7b8e35b85927e9889b6bc4dc0225e3eb1	frozen_result_table
presentation/Results/34_metric_correlation_summary.csv	11952	d022c7c62073c1231d36184c6bbf98a29141d1bc1048c930759f7523260a1a21	frozen_result_table
presentation/Results/35_sensitivity_completion_and_point_estimates.csv	18505	15cf0d7982551ac3a8c91f54e419a27f972b095e79b79c514e9800a0099fe56a	frozen_result_table
presentation/Results/36_model_training_evaluation_registry.csv	982	ab9aabdcb21d630f84aee5180056e3ee0b805cbfe0e20d76377eec18966c40b9	frozen_result_table
presentation/Results/37_model_completion.csv	489	6720302d0a20f47711341ef7fb5e160308b6caf562cde1865c9020d3155fadb1	frozen_result_table
presentation/Results/38_new_context_metrics.csv	13387	04c16290300033967cf7eb4a74b5e86366be1ed6c15f4363e40d94c9e60f27a0	frozen_result_table
presentation/Results/39_old_new_comparison.csv	1557	143ec461b09471f6f4341ee3e6ddf4f636a8bfef0e67bd96abb38b637aa17c64	frozen_result_table
presentation/Results/D40_historical_annotation.tsv	8273	42e06ad73cfca20f82b074b6525dae2dee2cee8812269869c338afec39194472	frozen_result_table
presentation/Results/D41_gene_effect_sensitivity.csv	2062	66fbb85e3d03b8490069a0d44abdf26ffa748c0d839b1807fdacafb6ec3ded5f	frozen_result_table
presentation/Results/D42_candidate_comparison.csv	10076	7b1d4d29f9473987b511b278a14b88e7f02e196626dbc6a4df795f7e23ebb5c7	frozen_result_table
presentation/Results/D43_homogenization_intervals.csv	62028	a243ec6a6a4420a55256748a35531fb59572f2ccdc8dc37bcc64ad7579dc9fec	frozen_result_table
presentation/Results/D44_additional_homogenization_intervals.csv	9048	dd9544bab7c90f0f42855bcc9bd90b13d4bd73536212332d8256ddf587748e38	frozen_result_table
presentation/Results/D45_context_metrics.csv	8816	8a67b93d6673cb8b383e647a95cc7691c94ec91b465361056fd0d8c0e3b44b32	frozen_result_table
presentation/Results/D46_context_metrics.csv	21103	bf3cc514b37b809ef36da32096923e937a2912c582be9f2bf697d4c163a70d12	frozen_result_table
presentation/figure_manifest.json	10528	a4736639038238842e91fb2bc08daf0e7bf4cd2ed8c4ae4881ab4618231582aa	presentation_map
presentation/plot_source_provenance.json	1407	d89f63e87c87e8483db857e4f60338582ab4bef03a3c7f7be5dd1eccbd8a0354	generated_public_entry_or_index
presentation/table_source_map.json	23937	fb2f669216ba188df8805e2727127bd88109a770b3829a48813842109213b735	presentation_map
presentation/workbook_manifest.json	14854	5ae4c8234f474f5613490992e7542b633999cea65b856b7c62d9e57b37db876d	presentation_map
provenance/README.md	1854	c9b106a49d745370d3df296e08b8bb0bbb9979fc5a121de82e5cfa9f588c897a	translated_public_documentation
provenance/depmap_provenance.tsv	4172	5dc24f882c7ac6ad43e62b40c3d5a205aaf390ddb06c1266106c697819d92a01	generated_public_entry_or_index
provenance/revision_cellot_replay/prediction_comparison.tsv	506	4a84c4dfbcf325bcac6d21b38a80a28a7df6508da9ead4d85ec2c83d29436c9e	frozen_bundle_member
provenance/revision_cellot_replay/verification_manifest.json	127892	36db55efeeef676421b270521a68c9d37e70fa86f4e3b0be42b21eba92017780	frozen_bundle_member
provenance/revision_cellot_seed123/new_context_metrics.tsv	3127	8e8f4e6e4c899dd02c73a68df462cb1b8b45096856b883fa6b001b5b9324c18b	frozen_bundle_member
provenance/revision_cellot_seed123/old_new_comparison.tsv	1554	8641b6d22c2b0556e9134e35c6a92cf3557128af727c04467d5c9df13e0c8940	frozen_bundle_member
provenance/revision_cellot_seed123/pilot_comparison.json	258	91af991b17d83e30793a7c622ce97463faf89e36b2365db513eeac7626a12038	frozen_bundle_member
provenance/revision_cellot_seed123/pilot_repeat_1_completed.json	1095	4a614dd9b058df4609a3748111c5a6a481b7faaefc26808903eb7246a4a640b2	frozen_bundle_member
provenance/revision_cellot_seed123/pilot_repeat_2_completed.json	1094	4a3d622724db9f9f71f967daca459a2a6f9a2e2c8063d7fcf6fefe75534a79a3	frozen_bundle_member
provenance/revision_cellot_seed123/scoring_manifest.json	3765	db38c232bf1b1426a434ab801c7675209be0df41abbe96aadf5d4afce1d6998b	frozen_bundle_member
provenance/revision_cellot_seed123/training_verification_manifest.json	270297	6a52c5fa10f8f9fbd1e73422992ee588d66dcceea5cb10ff4d2caa189ce907c6	frozen_bundle_member
provenance/revision_depmap_restore/comparison_summary.tsv	2956	06512b52d9e62e3994282a86ea712e75cfe1cead247cb47158c90f6fbaa284bc	frozen_bundle_member
provenance/revision_depmap_restore/run_manifest.json	7947	830c6e85e9ebf9d1e173d6a9955d54734e82e5d41769dd8f8e25973ed68ffae6	frozen_bundle_member
provenance/revision_scgpt_git_recovery/git_provenance.json	3383	f77618e8ef27f2f2803244a35637e899842346c84198ef43d818ef241eed766d	frozen_bundle_member
provenance/revision_scgpt_git_recovery/prediction_comparison.tsv	1005	9c25c491ba25e24bb9cba833fdc698beb069195d1cae741d38fb83923991951e	frozen_bundle_member
provenance/revision_scgpt_git_recovery/verification_manifest.json	7475	d434bcdfbd8d4518bc5d313d85583c50bb3b388aea30ab7d948536d198eb767a	frozen_bundle_member
provenance/run_registry.tsv	50248	e58e668890afaa0a0e56274ad79b929fc776c4df5ebd4de91740894c030fa1fc	generated_public_entry_or_index
pytest.ini	46	ee1b0a2b81d88ed652a89fe47cf22bc5e48f15b3574684e38f5267e0fd6aa1d8	generated_public_entry_or_index
recompute.py	8534	71ad832d48f8f4bfa0c66c3044a1591bbd6cb3e2c0189da012b36d245cf4793c	frozen_bundle_member
recompute_auxiliary.py	2740	cc47a66b2dcfc3304cca2ce9cd0a7e46dc9397dcd8774c0619196dc4f6576514	frozen_bundle_member
reports/hcc_prediction_contract/cpa_v0.8.8/HCC1143/prediction_manifest.json	638203	d0af12c424bf35af90f3a2551cad4788a33867a6a4f8781f1d42ceedefc97a21	frozen_bundle_member
reports/hcc_prediction_contract/cpa_v0.8.8/HCC38/prediction_manifest.json	638195	630a7415b66799ac9a53d0bc87d95f0d65dc4bddf8df6a6256e35fed542e1667	frozen_bundle_member
reports/hcc_prediction_contract/gears_hcc_formal_v1/HCC1143/prediction_manifest.json	1408	e4e9e79fd9f866a4ef962f761fce604903e1063da1572ef960975db3301aaff7	frozen_bundle_member
reports/hcc_prediction_contract/gears_hcc_formal_v1/HCC38/prediction_manifest.json	1400	f8e698b0350116200a05c26d468f9bc91b67cfec86d0382afaa21623b4eca97c	frozen_bundle_member
reports/hcc_prediction_contract/geneformer_hcc_formal_v1/HCC1143/prediction_manifest.json	1265	c1f61cd6c567672e806aa0331c88a314ebd46f33c826bb85c39c9d7598b82422	frozen_bundle_member
reports/hcc_prediction_contract/geneformer_hcc_formal_v1/HCC38/prediction_manifest.json	1257	9458a3244565fd2427b6a52511491529f7a2854d0ccb550dcb1404a82187c1b2	frozen_bundle_member
reports/hcc_prediction_contract/lm_g_geneformer_ridge_hcc_formal_v1/HCC1143/prediction_manifest.json	1331	0ca7a01a26e23154a32a0ec123fd48a7ba71e208d19848f7201dcca8c8a3598e	frozen_bundle_member
reports/hcc_prediction_contract/lm_g_geneformer_ridge_hcc_formal_v1/HCC38/prediction_manifest.json	1323	8445382f65bf0287e98a664f341abd526e9ff8a7e68bdf30a9080a559bb4d5de	frozen_bundle_member
reports/hcc_prediction_contract/lm_g_scgpt_ridge_hcc_formal_v1/HCC1143/prediction_manifest.json	1280	af5c783b4b63c587cee6d779f8aab17eae96c79904e4de5627d88f7f31ee4fe0	frozen_bundle_member
reports/hcc_prediction_contract/lm_g_scgpt_ridge_hcc_formal_v1/HCC38/prediction_manifest.json	1272	801914685343e859f3493aab01af626303d5a3537022ee22b901e14c9094ede4	frozen_bundle_member
reports/hcc_prediction_contract/lm_train_lowrank_hcc_formal_v1/HCC1143/prediction_manifest.json	1462	972b6e10b126ac8ab2251906d8df303d5bd1f828ef801c4aaa46916be1da2d4c	frozen_bundle_member
reports/hcc_prediction_contract/lm_train_lowrank_hcc_formal_v1/HCC38/prediction_manifest.json	1454	b4e047cf876bd493e56871ca92899ffa457160083fb6e738278e1969058b62db	frozen_bundle_member
reports/hcc_prediction_contract/null_model/HCC1143/prediction_manifest.json	1358	f260df681b0223b5d6986158c709a8c964d879bb28e6a2eb372f1a0093a46298	frozen_bundle_member
reports/hcc_prediction_contract/null_model/HCC38/prediction_manifest.json	1350	5b2881e56260e7907338d4d31d4c84e2fec8ae4fea1d00a1d0eb2a99d704289e	frozen_bundle_member
reports/hcc_prediction_contract/scgen_hcc_formal_v1/HCC1143/prediction_manifest.json	1403	d354b69a3aaf10f123cb6bdd3880bff5b57e13b59c626fe84db70d993fa5891e	frozen_bundle_member
reports/hcc_prediction_contract/scgen_hcc_formal_v1/HCC38/prediction_manifest.json	1395	9149316d51c81e677747c4389d5c796d50a9039926be86509631431edfdbe149	frozen_bundle_member
reports/hcc_prediction_contract/scgpt_hcc_formal_v1/HCC1143/prediction_manifest.json	1214	f3f98b16751cbb754c44cf9b6f5b6fce51d56223412bcd46a27ff6d35f54e2a3	frozen_bundle_member
reports/hcc_prediction_contract/scgpt_hcc_formal_v1/HCC38/prediction_manifest.json	1206	5a7312a7bdf2fb3c9bc73cbea2eba1f7730c7d8019fee576d02a8bdc01ad7f2e	frozen_bundle_member
reports/hcc_prediction_contract/shared_mean_baseline/HCC1143/prediction_manifest.json	1406	3b104c181a6b06bb46ccb5ecbf30108a72325b8e8999f2ee4129193e2c27d515	frozen_bundle_member
reports/hcc_prediction_contract/shared_mean_baseline/HCC38/prediction_manifest.json	1398	b33bf26c03a54410224e45cd8f7f985c430dd98718a05c4906a2a52cc5c057a4	frozen_bundle_member
reports/revision/finalization_v2/cellot_five_seeds/additional_context_metrics.tsv	10649	6d26363776970f483c4165285c04a66a5e5a19631acbc138e9d07a2c29bfbf45	frozen_bundle_member
reports/revision/finalization_v2/cellot_five_seeds/additional_homogenization_intervals.tsv	8999	6eeb1389be1e5bb0079f09e89a0c5cbeea94d6ae6d18f5b9bb9e6ce459e7595f	frozen_bundle_member
reports/revision/finalization_v2/cellot_five_seeds/all_seed_context_metrics.tsv	13376	93cbd6d2300041e923701493ee4f49c02e2008d438bcd32df44869522dc298f4	frozen_bundle_member
reports/revision/finalization_v2/cellot_five_seeds/fixed_recipe_verification.json	23794	739020a21335ae70a4096f85c2950b5d94a9cd83adbfe56eb2e048bd477590c3	frozen_bundle_member
reports/revision/finalization_v2/cellot_five_seeds/scoring_manifest.json	4532	97f034b5bac30cf216d38958dbd3e524689fc7bcf3e7718e68754690020c808a	frozen_bundle_member
reports/revision/finalization_v2/cellot_five_seeds/seed126_training_verification.json	287028	e2d84bdae1d4b4ef36cbfa5e2f01599b36083a946b44b8ec760de581065300db	frozen_bundle_member
reports/revision/finalization_v2/cellot_five_seeds/seed127_training_verification.json	287027	20472c492409331925d54b1591b56f694a43ed6b4b2562b5690fd710c0a2ea55	frozen_bundle_member
reports/revision/finalization_v2/cellot_seeds/additional_context_metrics.tsv	6485	3754e80f1a375afe0db6035b5b372ed164e075ae6ffd606439538312c7344ff9	frozen_bundle_member
reports/revision/finalization_v2/cellot_seeds/additional_homogenization_intervals.tsv	4612	14b21d8917b65a1a57d1b9360464beef5f1493d9e86201ff14e10ad6576527db	frozen_bundle_member
reports/revision/finalization_v2/cellot_seeds/all_seed_context_metrics.tsv	9140	84ae88722652855ecca7080df602186a645adca39aba3cede1710817a235a8a5	frozen_bundle_member
reports/revision/finalization_v2/cellot_seeds/fixed_recipe_verification.json	23794	bd803f47b28cb46c3c9637076723f19bf35bb1dfb6ca8bab45e911e1a9836590	frozen_bundle_member
reports/revision/finalization_v2/cellot_seeds/scoring_manifest.json	3888	e3e4343e29669e6034eefa4cad6c2c8b9568659082593e533c22a615875d816e	frozen_bundle_member
reports/revision/finalization_v2/cellot_seeds/seed124_training_verification.json	287024	869a5a06db9f6953e5641654c6fc488556bc0c492161259547619e8209544f91	frozen_bundle_member
reports/revision/finalization_v2/cellot_seeds/seed125_training_verification.json	287030	045947bd76c0127877a5d42310c54554c8dbb07f0dc6e11f30c6a6a7cfa6eb96	frozen_bundle_member
reports/revision/finalization_v2/depmap/candidate_comparison.tsv	10027	c73d23532f1450c66b108616487eedc34f7ad4ab49e1e17c2bfeba3b286ebec4	frozen_bundle_member
reports/revision/finalization_v2/depmap/candidate_file_registry.tsv	782	5cc9c81b893f3fd5e577dd27a85376241335dc4bbda5f1e5b70cb2102238f81a	frozen_bundle_member
reports/revision/finalization_v2/depmap/gene_effect_sensitivity.tsv	2053	b37bdce3545ca2e26d7f3b255d9d6f142f12fc0886dad28b2ee63c2b00e3830c	frozen_bundle_member
reports/revision/finalization_v2/depmap/run_manifest.json	2845	d8974cbe1bd96ea839798ac5db05f5b50276a63709cc17ea170d42f813f3333e	frozen_bundle_member
reports/revision/finalization_v2/m4/all_discordance_pairs.tsv	11373	e6c3b6e9a8e56d90abb5bdb27198c5b051acf1fb8e3a576a898f785fe8d8712b	frozen_bundle_member
reports/revision/finalization_v2/m4/formal_and_diagnostic_context_metrics.tsv	16600	6038a69f918eecdfeb1da571d1d4c2a3c8e43d63b31b11f442cc8f854724cb80	frozen_bundle_member
