target_gene	fine_axis	projected_signed_mean	projected_mean_abs	projected_l2	n_axis_genes	n_projected_genes	gene_coverage	architecture_role	confidence	expected_axis	is_expected_axis
ARID1A	mTOR / lysosome / signaling	0.030208152067647	0.030208152067647	0.030208152067647	1	1	1.0	shift_excess	moderate	chromatin remodeling	False
ARID1A	metabolism / transcription	-0.0038045401418678	0.0038045401418678	0.0038045401418678	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / co-activator	-0.0156656607566335	0.0156656607566335	0.0156656607566335	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	nuclear receptor / metabolism	-0.00063071827645075	0.00079641510139045	0.0014367202636364296	2	2	1.0	context_deviation	moderate	chromatin remodeling	False
ARID1A	oxidative stress / antioxidant	0.0223096184746569	0.0223096184746569	0.0223096184746569	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	oxidative stress / mitochondrial	-0.0032747243787792	0.0032747243787792	0.0032747243787792	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	peroxisome / metabolism	-0.0204485817940917	0.0204485817940917	0.0204485817940917	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	proteostasis / chaperone	0.0486800185231999	0.0486800185231999	0.0486800185231999	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	ribosomal / translation	-0.188118980522984	0.188118980522984	0.188118980522984	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	ribosome biogenesis / nucleolar	-0.0341503910112806	0.0341503910112806	0.0341503910112806	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	signaling / oncogene	-0.0505176075808181	0.0505176075808181	0.0505176075808181	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	synaptic / signaling	0.0059125577883128	0.0059125577883128	0.0059125577883128	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	transcription / chromatin	-0.0171142700090972	0.020451090397656402	0.03771326918731384	2	2	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	transcription regulation	0.0031979556466099498	0.011788171014686828	0.06263925086027354	18	18	1.0	context_deviation	moderate	chromatin remodeling	False
BMPR1A	ER stress / UPR	0.0059289980604196	0.0059289980604196	0.0059289980604196	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	JAK-STAT signaling	0.0183937325762052	0.0183937325762052	0.0183937325762052	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / MAPK signaling	-0.0055086523145001	0.0055086523145001	0.0055086523145001	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / copper signaling	0.0048315480476265	0.0048315480476265	0.0048315480476265	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / spliceosome	0.0234591048545911	0.0234591048545911	0.0234591048545911	1	1	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / transcription	-0.0271724086954601	0.0271724086954601	0.0271724086954601	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	TGF-beta / BMP signaling	-0.0189854892191608	0.0189854892191608	0.027830861961200416	2	2	1.0	context_deviation	moderate	TGF-beta / BMP signaling	True
BMPR1A	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	chromatin remodeling	-0.04015457035623175	0.04015457035623175	0.06504986794238152	2	2	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	cytoskeleton / cell motility	0.0002983151194605	0.0002983151194605	0.0002983151194605	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	growth / proliferation	0.0195204062241308	0.0195204062241308	0.0195204062241308	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	growth factor / proliferation	-0.0329777206172285	0.0329777206172285	0.0329777206172285	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	mTOR / lysosome / signaling	0.030208152067647	0.030208152067647	0.030208152067647	1	1	1.0	shift_excess	moderate	TGF-beta / BMP signaling	False
BMPR1A	metabolism / transcription	-0.0038045401418678	0.0038045401418678	0.0038045401418678	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	nuclear receptor / co-activator	-0.0156656607566335	0.0156656607566335	0.0156656607566335	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	nuclear receptor / metabolism	-0.00063071827645075	0.00079641510139045	0.0014367202636364296	2	2	1.0	context_deviation	moderate	TGF-beta / BMP signaling	False
BMPR1A	oxidative stress / antioxidant	0.0223096184746569	0.0223096184746569	0.0223096184746569	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	oxidative stress / mitochondrial	-0.0032747243787792	0.0032747243787792	0.0032747243787792	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	peroxisome / metabolism	-0.0204485817940917	0.0204485817940917	0.0204485817940917	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	proteostasis / chaperone	0.0486800185231999	0.0486800185231999	0.0486800185231999	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	ribosomal / translation	-0.188118980522984	0.188118980522984	0.188118980522984	1	1	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	ribosome biogenesis / nucleolar	-0.0341503910112806	0.0341503910112806	0.0341503910112806	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	signaling / oncogene	-0.0505176075808181	0.0505176075808181	0.0505176075808181	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	synaptic / signaling	0.0059125577883128	0.0059125577883128	0.0059125577883128	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	transcription / chromatin	-0.0171142700090972	0.020451090397656402	0.03771326918731384	2	2	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	transcription regulation	0.0031979556466099498	0.011788171014686828	0.06263925086027354	18	18	1.0	context_deviation	moderate	TGF-beta / BMP signaling	False
CDKN2A	ER stress / UPR	0.0059289980604196	0.0059289980604196	0.0059289980604196	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	JAK-STAT signaling	0.0183937325762052	0.0183937325762052	0.0183937325762052	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	NF-κB / MAPK signaling	-0.0055086523145001	0.0055086523145001	0.0055086523145001	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	NF-κB / copper signaling	0.0048315480476265	0.0048315480476265	0.0048315480476265	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	RNA processing / spliceosome	0.0234591048545911	0.0234591048545911	0.0234591048545911	1	1	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	RNA processing / transcription	-0.0271724086954601	0.0271724086954601	0.0271724086954601	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	TGF-beta / BMP signaling	-0.0189854892191608	0.0189854892191608	0.027830861961200416	2	2	1.0	context_deviation	moderate	cell cycle / replication	False
CDKN2A	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	cell cycle / replication	True
CDKN2A	chromatin remodeling	-0.04015457035623175	0.04015457035623175	0.06504986794238152	2	2	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	cytoskeleton / cell motility	0.0002983151194605	0.0002983151194605	0.0002983151194605	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	growth / proliferation	0.0195204062241308	0.0195204062241308	0.0195204062241308	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	growth factor / proliferation	-0.0329777206172285	0.0329777206172285	0.0329777206172285	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	mTOR / lysosome / signaling	0.030208152067647	0.030208152067647	0.030208152067647	1	1	1.0	shift_excess	moderate	cell cycle / replication	False
CDKN2A	metabolism / transcription	-0.0038045401418678	0.0038045401418678	0.0038045401418678	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	nuclear receptor / co-activator	-0.0156656607566335	0.0156656607566335	0.0156656607566335	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	nuclear receptor / metabolism	-0.00063071827645075	0.00079641510139045	0.0014367202636364296	2	2	1.0	context_deviation	moderate	cell cycle / replication	False
CDKN2A	oxidative stress / antioxidant	0.0223096184746569	0.0223096184746569	0.0223096184746569	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	oxidative stress / mitochondrial	-0.0032747243787792	0.0032747243787792	0.0032747243787792	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	peroxisome / metabolism	-0.0204485817940917	0.0204485817940917	0.0204485817940917	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	proteostasis / chaperone	0.0486800185231999	0.0486800185231999	0.0486800185231999	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	ribosomal / translation	-0.188118980522984	0.188118980522984	0.188118980522984	1	1	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	ribosome biogenesis / nucleolar	-0.0341503910112806	0.0341503910112806	0.0341503910112806	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	signaling / oncogene	-0.0505176075808181	0.0505176075808181	0.0505176075808181	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	synaptic / signaling	0.0059125577883128	0.0059125577883128	0.0059125577883128	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	transcription / chromatin	-0.0171142700090972	0.020451090397656402	0.03771326918731384	2	2	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	transcription regulation	0.0031979556466099498	0.011788171014686828	0.06263925086027354	18	18	1.0	context_deviation	moderate	cell cycle / replication	False
COMMD6	ER stress / UPR	0.0059289980604196	0.0059289980604196	0.0059289980604196	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	JAK-STAT signaling	0.0183937325762052	0.0183937325762052	0.0183937325762052	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	NF-κB / MAPK signaling	-0.0055086523145001	0.0055086523145001	0.0055086523145001	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	NF-κB / copper signaling	0.0048315480476265	0.0048315480476265	0.0048315480476265	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	True
COMMD6	RNA processing / spliceosome	0.0234591048545911	0.0234591048545911	0.0234591048545911	1	1	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	RNA processing / transcription	-0.0271724086954601	0.0271724086954601	0.0271724086954601	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	TGF-beta / BMP signaling	-0.0189854892191608	0.0189854892191608	0.027830861961200416	2	2	1.0	context_deviation	moderate	NF-κB / copper signaling	False
COMMD6	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	chromatin remodeling	-0.04015457035623175	0.04015457035623175	0.06504986794238152	2	2	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	cytoskeleton / cell motility	0.0002983151194605	0.0002983151194605	0.0002983151194605	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	growth / proliferation	0.0195204062241308	0.0195204062241308	0.0195204062241308	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	growth factor / proliferation	-0.0329777206172285	0.0329777206172285	0.0329777206172285	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	mTOR / lysosome / signaling	0.030208152067647	0.030208152067647	0.030208152067647	1	1	1.0	shift_excess	moderate	NF-κB / copper signaling	False
COMMD6	metabolism / transcription	-0.0038045401418678	0.0038045401418678	0.0038045401418678	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	nuclear receptor / co-activator	-0.0156656607566335	0.0156656607566335	0.0156656607566335	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	nuclear receptor / metabolism	-0.00063071827645075	0.00079641510139045	0.0014367202636364296	2	2	1.0	context_deviation	moderate	NF-κB / copper signaling	False
COMMD6	oxidative stress / antioxidant	0.0223096184746569	0.0223096184746569	0.0223096184746569	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	oxidative stress / mitochondrial	-0.0032747243787792	0.0032747243787792	0.0032747243787792	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	peroxisome / metabolism	-0.0204485817940917	0.0204485817940917	0.0204485817940917	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	proteostasis / chaperone	0.0486800185231999	0.0486800185231999	0.0486800185231999	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	ribosomal / translation	-0.188118980522984	0.188118980522984	0.188118980522984	1	1	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	ribosome biogenesis / nucleolar	-0.0341503910112806	0.0341503910112806	0.0341503910112806	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	signaling / oncogene	-0.0505176075808181	0.0505176075808181	0.0505176075808181	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	synaptic / signaling	0.0059125577883128	0.0059125577883128	0.0059125577883128	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	transcription / chromatin	-0.0171142700090972	0.020451090397656402	0.03771326918731384	2	2	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	transcription regulation	0.0031979556466099498	0.011788171014686828	0.06263925086027354	18	18	1.0	context_deviation	moderate	NF-κB / copper signaling	False
ENY2	ER stress / UPR	0.0059289980604196	0.0059289980604196	0.0059289980604196	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	JAK-STAT signaling	0.0183937325762052	0.0183937325762052	0.0183937325762052	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	NF-κB / MAPK signaling	-0.0055086523145001	0.0055086523145001	0.0055086523145001	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	NF-κB / copper signaling	0.0048315480476265	0.0048315480476265	0.0048315480476265	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	RNA processing / spliceosome	0.0234591048545911	0.0234591048545911	0.0234591048545911	1	1	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	RNA processing / transcription	-0.0271724086954601	0.0271724086954601	0.0271724086954601	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	TGF-beta / BMP signaling	-0.0189854892191608	0.0189854892191608	0.027830861961200416	2	2	1.0	context_deviation	moderate	transcription / chromatin	False
ENY2	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	chromatin remodeling	-0.04015457035623175	0.04015457035623175	0.06504986794238152	2	2	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	cytoskeleton / cell motility	0.0002983151194605	0.0002983151194605	0.0002983151194605	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	growth / proliferation	0.0195204062241308	0.0195204062241308	0.0195204062241308	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	growth factor / proliferation	-0.0329777206172285	0.0329777206172285	0.0329777206172285	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	mTOR / lysosome / signaling	0.030208152067647	0.030208152067647	0.030208152067647	1	1	1.0	shift_excess	moderate	transcription / chromatin	False
ENY2	metabolism / transcription	-0.0038045401418678	0.0038045401418678	0.0038045401418678	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	nuclear receptor / co-activator	-0.0156656607566335	0.0156656607566335	0.0156656607566335	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	nuclear receptor / metabolism	-0.00063071827645075	0.00079641510139045	0.0014367202636364296	2	2	1.0	context_deviation	moderate	transcription / chromatin	False
ENY2	oxidative stress / antioxidant	0.0223096184746569	0.0223096184746569	0.0223096184746569	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	oxidative stress / mitochondrial	-0.0032747243787792	0.0032747243787792	0.0032747243787792	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	peroxisome / metabolism	-0.0204485817940917	0.0204485817940917	0.0204485817940917	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	proteostasis / chaperone	0.0486800185231999	0.0486800185231999	0.0486800185231999	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	ribosomal / translation	-0.188118980522984	0.188118980522984	0.188118980522984	1	1	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	ribosome biogenesis / nucleolar	-0.0341503910112806	0.0341503910112806	0.0341503910112806	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	signaling / oncogene	-0.0505176075808181	0.0505176075808181	0.0505176075808181	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	synaptic / signaling	0.0059125577883128	0.0059125577883128	0.0059125577883128	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	transcription / chromatin	-0.0171142700090972	0.020451090397656402	0.03771326918731384	2	2	1.0	canonical_backbone	high	transcription / chromatin	True
ENY2	transcription regulation	0.0031979556466099498	0.011788171014686828	0.06263925086027354	18	18	1.0	context_deviation	moderate	transcription / chromatin	False
ERC1	ER stress / UPR	0.0059289980604196	0.0059289980604196	0.0059289980604196	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	JAK-STAT signaling	0.0183937325762052	0.0183937325762052	0.0183937325762052	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	NF-κB / MAPK signaling	-0.0055086523145001	0.0055086523145001	0.0055086523145001	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	NF-κB / copper signaling	0.0048315480476265	0.0048315480476265	0.0048315480476265	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	RNA processing / spliceosome	0.0234591048545911	0.0234591048545911	0.0234591048545911	1	1	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	RNA processing / transcription	-0.0271724086954601	0.0271724086954601	0.0271724086954601	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	TGF-beta / BMP signaling	-0.0189854892191608	0.0189854892191608	0.027830861961200416	2	2	1.0	context_deviation	moderate	synaptic / signaling	False
ERC1	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	chromatin remodeling	-0.04015457035623175	0.04015457035623175	0.06504986794238152	2	2	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	cytoskeleton / cell motility	0.0002983151194605	0.0002983151194605	0.0002983151194605	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	growth / proliferation	0.0195204062241308	0.0195204062241308	0.0195204062241308	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	growth factor / proliferation	-0.0329777206172285	0.0329777206172285	0.0329777206172285	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	mTOR / lysosome / signaling	0.030208152067647	0.030208152067647	0.030208152067647	1	1	1.0	shift_excess	moderate	synaptic / signaling	False
ERC1	metabolism / transcription	-0.0038045401418678	0.0038045401418678	0.0038045401418678	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	nuclear receptor / co-activator	-0.0156656607566335	0.0156656607566335	0.0156656607566335	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	nuclear receptor / metabolism	-0.00063071827645075	0.00079641510139045	0.0014367202636364296	2	2	1.0	context_deviation	moderate	synaptic / signaling	False
ERC1	oxidative stress / antioxidant	0.0223096184746569	0.0223096184746569	0.0223096184746569	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	oxidative stress / mitochondrial	-0.0032747243787792	0.0032747243787792	0.0032747243787792	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	peroxisome / metabolism	-0.0204485817940917	0.0204485817940917	0.0204485817940917	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	proteostasis / chaperone	0.0486800185231999	0.0486800185231999	0.0486800185231999	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	ribosomal / translation	-0.188118980522984	0.188118980522984	0.188118980522984	1	1	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	ribosome biogenesis / nucleolar	-0.0341503910112806	0.0341503910112806	0.0341503910112806	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	signaling / oncogene	-0.0505176075808181	0.0505176075808181	0.0505176075808181	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	synaptic / signaling	0.0059125577883128	0.0059125577883128	0.0059125577883128	1	1	1.0	context_deviation	provisional	synaptic / signaling	True
ERC1	transcription / chromatin	-0.0171142700090972	0.020451090397656402	0.03771326918731384	2	2	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	transcription regulation	0.0031979556466099498	0.011788171014686828	0.06263925086027354	18	18	1.0	context_deviation	moderate	synaptic / signaling	False
ETV3	ER stress / UPR	0.0059289980604196	0.0059289980604196	0.0059289980604196	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	JAK-STAT signaling	0.0183937325762052	0.0183937325762052	0.0183937325762052	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	NF-κB / MAPK signaling	-0.0055086523145001	0.0055086523145001	0.0055086523145001	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	NF-κB / copper signaling	0.0048315480476265	0.0048315480476265	0.0048315480476265	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	RNA processing / spliceosome	0.0234591048545911	0.0234591048545911	0.0234591048545911	1	1	1.0	canonical_backbone	high	transcription regulation	False
ETV3	RNA processing / transcription	-0.0271724086954601	0.0271724086954601	0.0271724086954601	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	TGF-beta / BMP signaling	-0.0189854892191608	0.0189854892191608	0.027830861961200416	2	2	1.0	context_deviation	moderate	transcription regulation	False
ETV3	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	chromatin remodeling	-0.04015457035623175	0.04015457035623175	0.06504986794238152	2	2	1.0	canonical_backbone	high	transcription regulation	False
ETV3	cytoskeleton / cell motility	0.0002983151194605	0.0002983151194605	0.0002983151194605	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	growth / proliferation	0.0195204062241308	0.0195204062241308	0.0195204062241308	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	growth factor / proliferation	-0.0329777206172285	0.0329777206172285	0.0329777206172285	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	mTOR / lysosome / signaling	0.030208152067647	0.030208152067647	0.030208152067647	1	1	1.0	shift_excess	moderate	transcription regulation	False
ETV3	metabolism / transcription	-0.0038045401418678	0.0038045401418678	0.0038045401418678	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	nuclear receptor / co-activator	-0.0156656607566335	0.0156656607566335	0.0156656607566335	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	nuclear receptor / metabolism	-0.00063071827645075	0.00079641510139045	0.0014367202636364296	2	2	1.0	context_deviation	moderate	transcription regulation	False
ETV3	oxidative stress / antioxidant	0.0223096184746569	0.0223096184746569	0.0223096184746569	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	oxidative stress / mitochondrial	-0.0032747243787792	0.0032747243787792	0.0032747243787792	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	peroxisome / metabolism	-0.0204485817940917	0.0204485817940917	0.0204485817940917	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	proteostasis / chaperone	0.0486800185231999	0.0486800185231999	0.0486800185231999	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	ribosomal / translation	-0.188118980522984	0.188118980522984	0.188118980522984	1	1	1.0	canonical_backbone	high	transcription regulation	False
ETV3	ribosome biogenesis / nucleolar	-0.0341503910112806	0.0341503910112806	0.0341503910112806	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	signaling / oncogene	-0.0505176075808181	0.0505176075808181	0.0505176075808181	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	synaptic / signaling	0.0059125577883128	0.0059125577883128	0.0059125577883128	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	transcription / chromatin	-0.0171142700090972	0.020451090397656402	0.03771326918731384	2	2	1.0	canonical_backbone	high	transcription regulation	False
ETV3	transcription regulation	0.0031979556466099498	0.011788171014686828	0.06263925086027354	18	18	1.0	context_deviation	moderate	transcription regulation	True
GON4L	ER stress / UPR	0.0059289980604196	0.0059289980604196	0.0059289980604196	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	JAK-STAT signaling	0.0183937325762052	0.0183937325762052	0.0183937325762052	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	NF-κB / MAPK signaling	-0.0055086523145001	0.0055086523145001	0.0055086523145001	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	NF-κB / copper signaling	0.0048315480476265	0.0048315480476265	0.0048315480476265	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	RNA processing / spliceosome	0.0234591048545911	0.0234591048545911	0.0234591048545911	1	1	1.0	canonical_backbone	high	transcription regulation	False
GON4L	RNA processing / transcription	-0.0271724086954601	0.0271724086954601	0.0271724086954601	1	1	1.0	context_deviation	provisional	transcription regulation	False
