dataset_id	context	cell_line	depmap_model_id	depmap_id_source	target_gene	n_cells_target	n_cells_control	truth_source_cell_count	gene_universe_size	normalization	min_target_cells	real_shift_L2	real_shift_mean_abs	real_shift_top20_mean	real_shift_top50_mean	real_shift_top100_mean	depmap_gene_effect	depmap_gene_dependency	depmap_effect_found	depmap_dependency_found	depmap_join_status
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ANAPC13	129	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	3.489390595884085	0.0266357842028593	0.2110904845522104	0.1541084469328781	0.1289093350363475	-0.2776011274476879	0.1064631843146424	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ANAPC15	452	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	1.7425235391354132	0.0141449041009941	0.0797748256517218	0.0683410198067738	0.0614419765521154	-0.5813957341304297	0.8436546553688741	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ANKRD11	250	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	2.8505326794086545	0.0205751118034533	0.202116699548939	0.1433430190280838	0.11577360681819	-0.2543642524157372	0.2394914580554204	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ANKRD49	69	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	4.267332296375997	0.0344934844446419	0.1826687963557383	0.1654189104931755	0.1505835104028632	0.0177655196497711	0.1414015896653441	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ANKS6	167	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	2.825910945157923	0.0226743528847289	0.1345527678494548	0.1161552133021183	0.1039032158354179	-0.1266410999897955	0.105484762032145	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ANLN	54	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	4.749965085668597	0.0383013107776825	0.2058129239926984	0.1844995525520439	0.1670636110793249	-0.119331101264632	0.0434615532759251	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	AP2A1	62	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	8.652891738288629	0.0619772109502488	0.6192563569800825	0.5058773966543787	0.4274677584986749	-0.0465106501051462	0.0557229682307515	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	AP2M1	146	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	3.2985281382833587	0.0263134789586298	0.1574767894572942	0.1383716506873025	0.1240138635719393	-0.797870908211513	0.8579427579509921	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	AQP7	124	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	3.23973741783584	0.0262114479177366	0.1496839597880655	0.1294485220084779	0.1163283308347695	-0.3252528961711039	0.6352477927152633	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARCN1	129	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	3.195811895448762	0.0259524857345028	0.1379313790942665	0.1229582156765496	0.1123302902723935	-1.0153469940304192	0.9155456392249192	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARF4	61	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	4.604831925889469	0.0374137562392314	0.2037295960657896	0.1762163031789206	0.159777994893173	-0.4483555810754014	0.2686321017171609	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARFRP1	83	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	4.175143441873128	0.0339513306438806	0.1728300258083466	0.1562098882311287	0.143738531471396	-0.710085825686692	0.6918134809836011	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARGFX	105	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	3.540743520147098	0.0287721889018301	0.1517320188556624	0.1358090724934754	0.1234470005639438	0.0863408707884768	0.0228811293757153	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARGLU1	64	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	6.52138208110924	0.0488015090830424	0.4176644465386205	0.3411161960291813	0.2896420625412654	-0.5144275914130297	0.3907610490290734	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARHGAP6	68	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	8.719915356454564	0.0621555749872772	0.6262553857316421	0.5026419284919234	0.4203903350060497	0.6062801005519218	2.417311713592126e-05	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARID3A	107	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	3.865637951184761	0.0306541876680329	0.2233476433400157	0.1745122576639691	0.1483491806301025	-0.3193086384765151	0.327256797041015	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARID5B	152	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	5.845117453278469	0.0395437789225552	0.5131491806498374	0.4330348763214159	0.3438538821352957	0.1894279478343628	0.0053241239747282	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARL4D	113	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	3.6495817095819527	0.0283372596882563	0.2151244767765013	0.1634253317075517	0.1397936419303625	-0.1428286861939925	0.0568441958253653	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARL6IP6	65	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	7.507155376037443	0.0555105310659256	0.4907153690932533	0.4009004826453218	0.3435678731015055	-0.0626713019809136	0.0200263398231974	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARMC6	83	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	4.278666446231858	0.0341678578610423	0.2117735981565181	0.1803386704937287	0.1607807371864678	-0.117449546856916	0.0633492523625783	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARMC7	168	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	4.671397912214005	0.0329580107049941	0.4178085478010999	0.3031729006778615	0.2373184495296488	-1.220745941928853	0.9872823499425764	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARPC2	140	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	3.360376571411372	0.0260149395745066	0.189026869570884	0.1468981513222794	0.1266266620741809	-0.1294160918841215	0.0568344945188989	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARPC3	128	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	3.466708275861268	0.026900900935576	0.2168383309131539	0.1612641462548923	0.1347490869720072	-0.8759920422692659	0.7983739317914329	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ARPC4	148	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	5.837429736731206	0.0396661187254316	0.5158517142371792	0.4281060677873139	0.3321317704268598	-0.8485139936164288	0.9737641881653578	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ASCC3	103	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	6.763089416900866	0.0473665695474645	0.5713751036324217	0.4367637287545844	0.3540733455481741	-0.3399752276335127	0.1553515304324156	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ASF1B	92	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	3.8523476725793095	0.0309782487460869	0.1791543251243733	0.1540536143644102	0.1388662419849372	0.0879253964736653	0.0197637060741125	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ATF4	52	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	7.009476714220207	0.0527989814362827	0.4678547100429416	0.3708927590564579	0.3139570711427298	-0.6558602318954753	0.8166261600889916	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ATL2	63	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	7.146162746190398	0.0528722566988016	0.4605457323793883	0.3582960989530462	0.3023263279537678	-0.8807555814084771	0.968921297324704	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ATP11B	192	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	6.50481923062368	0.0437459389248541	0.5534183030254708	0.407741366618921	0.3295700277286688	-0.2138904772016602	0.0585369616265708	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ATP1A1	118	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	3.5682224705982115	0.0283613396912165	0.1952603533450614	0.1606112804013563	0.1386541806552743	-2.385658577783333	1.0	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ATP2A2	131	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	9.490552897891668	0.0639895616626028	0.6796929591889762	0.5677347294297741	0.4833879630586495	-1.430942407878024	0.9819963299540546	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ATP5F1A	72	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	5.312085468199454	0.0396505194793354	0.3970742726607415	0.2782393042035009	0.2245839823255235	-0.9042467768413988	0.8031901106781436	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ATP5F1B	64	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	6.237926073890766	0.0461937709604976	0.4553999580550066	0.3215959183299935	0.2617610458335295	-0.6063628030783756	0.4937387468876083	True	True	both
gse264667_jurkat_day7	Jurkat day 7	Jurkat	ACH-000995	DepMap/Jurkat mapping; verified row exists in local CRISPRGeneEffect.csv	ATP5ME	131	12013	262956	8882	log1p(raw_counts_per_cell_total * 10000)	50	4.226337590447654	0.0321567866351069	0.2859264194043079	0.212471554170512	0.1763434414956924	-0.8395579267086808	0.9816144138905586	True	True	both
