cell_line	depmap_model_id	target_gene	n_cells_target	n_cells_control	n_sgrnas_observed	truth_source_cell_count	gene_universe_size	source_kind	control_target_prefix	real_shift_L2	real_shift_mean_abs	real_Edistance	real_DEG_burden	depmap_gene_effect	depmap_gene_dependency	depmap_effect_found	depmap_dependency_found	depmap_join_status	residual	quadrant
HCC1143	ACH-000374	KLF3	223	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.4761644999238697	0.0053919861225157	0.1945770359183321	2	-0.0596711039921486	0.0369385703770605	True	True	both	-0.0003169319150876943	middle
HCC1143	ACH-000374	LAMTOR5	274	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	4.656042860446887	0.0093777769035242	0.889240263691832	25	-0.2080048465520216	0.1226400958971878	True	True	both	0.0030702403622925537	middle
HCC1143	ACH-000374	MAML3	341	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	1.7996119267653603	0.0042930848646172	0.0960111580299525	0	0.1521238451421929	0.0050198572939971	True	True	both	-0.0005611094038771788	low_shift_high_depmap
HCC1143	ACH-000374	MIER1	254	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.6261656244995977	0.0057833931966825	0.2492403569573937	0	0.0742152031018489	0.0105919574277721	True	True	both	0.0006147893143467181	middle
HCC1143	ACH-000374	MTDH	290	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.296174525630673	0.0047338690320834	0.1332298153306617	2	0.0581370024256225	0.0123435627679496	True	True	both	-0.0004996203460521827	middle
HCC1143	ACH-000374	MYBL1	142	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	4.1759196436307295	0.0084130142568229	0.5907728045063401	19	0.0019970126997557	0.0210310036855235	True	True	both	0.002952965256692753	middle
HCC1143	ACH-000374	NCOA1	334	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	1.6312942916912654	0.0039071575713196	0.0731338820429883	0	-0.0161660097106361	0.0248991192692647	True	True	both	-0.0016261904712875919	middle
HCC1143	ACH-000374	NPM1	125	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	3.688200648316474	0.0074812035133293	0.3838963707104597	7	-0.2486990570176843	0.1622748801750765	True	True	both	0.0010094406338762235	middle
HCC1143	ACH-000374	PA2G4	154	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.723108581584277	0.0059315461556859	0.1533624259988109	1	-0.1608978437052549	0.0861889371200693	True	True	both	-0.0001858844590862897	middle
HCC1143	ACH-000374	PARK7	215	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.928387425848147	0.0061480042391653	0.2262716427173607	1	-0.2182235899354996	0.1318604273725387	True	True	both	-0.00020077125935018692	middle
HCC1143	ACH-000374	PCBD1	214	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	1.9660380677668263	0.004675198066501	0.1345050472723699	1	0.0683543828600407	0.0111916491629234	True	True	both	-0.0005170578546941753	middle
HCC1143	ACH-000374	PEX14	282	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	1.9268910846893088	0.0044493142820248	0.1122548489839125	0	-0.0066559675281558	0.0227993432195642	True	True	both	-0.0010456548514921693	middle
HCC1143	ACH-000374	PFDN5	57	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	4.766008110486418	0.0102329499993855	0.8441328021229424	23	-1.230578156287104	0.9694975960688984	True	True	both	-0.00020130305260043432	high_shift_low_depmap
HCC1143	ACH-000374	PMF1	40	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	5.460196344335996	0.0127756932567781	1.0245916696123525	17	-1.119192133800067	0.9510487581740272	True	True	both	0.0027909517788656055	high_shift_low_depmap
HCC1143	ACH-000374	PRDX2	186	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.4223981708602773	0.0055213995831513	0.1867747801282995	1	-0.252200600989717	0.1660158727868937	True	True	both	-0.0009644941944828202	middle
HCC1143	ACH-000374	PRPF6	23	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	6.723676671381678	0.0154111896961658	1.3888179558882818	53	-1.862027728723321	1.0	True	True	both	0.0024286466081761323	high_shift_low_depmap
HCC1143	ACH-000374	RORC	230	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	1.921562432852684	0.0045634026869297	0.0900798621157079	0	-0.0824404967576715	0.0451125018855452	True	True	both	-0.0012374039499269606	middle
HCC1143	ACH-000374	RPS3	72	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	3.49877472663025	0.007860948328555	0.3122553820168789	2	-1.8308395717061807	1.0	True	True	both	-0.004995731233292007	high_shift_low_depmap
HCC1143	ACH-000374	RUVBL2	51	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	5.345672749772987	0.0119327730703482	1.0355165695804445	23	-3.079405316707214	1.0	True	True	both	-0.005962642419383372	high_shift_low_depmap
HCC1143	ACH-000374	SMAD1	299	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	1.9146500705205347	0.0045476060135123	0.0967119214128295	0	-0.0350665523770763	0.0296077539081418	True	True	both	-0.0010620174224982475	middle
HCC1143	ACH-000374	SS18L2	26	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	11.5977256376572	0.0243279181183303	4.690976596338615	472	-3.306704834241443	1.0	True	True	both	0.0055152083251340765	high_shift_low_depmap
HCC1143	ACH-000374	STAT3	305	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.0256258230145	0.0045791788860737	0.1083618517264746	0	0.1832408329754175	0.0037329167002494	True	True	both	-0.00014943906800506373	low_shift_high_depmap
HCC1143	ACH-000374	TAB3	222	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.656227587222326	0.0060275444241772	0.2559222883587218	0	0.0976441247104035	0.0084525379475361	True	True	both	0.0009534907483750091	middle
HCC1143	ACH-000374	TADA3	133	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	5.1135832829938925	0.0103750807743799	0.9134916210408156	28	-0.3196085427253	0.2498577956515995	True	True	both	0.0036171542109612	high_shift_low_depmap
HCC1143	ACH-000374	THAP8	335	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.4487280363408086	0.0050716034302432	0.2009987014349121	4	0.0324986749282021	0.0157775614105068	True	True	both	-0.00026535247531342485	middle
HCC1143	ACH-000374	THRA	188	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.3724404917219064	0.0053431820384494	0.160967980882166	2	-0.0854627248517602	0.0463338341696651	True	True	both	-0.00046982116021501274	middle
HCC1143	ACH-000374	TMF1	145	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.502337580432542	0.0058951763799742	0.2074845209660623	1	-0.2262288778701592	0.1394316818255967	True	True	both	-0.00048590541245566686	middle
HCC1143	ACH-000374	TMSB4X	266	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	1.8624986123191989	0.0039703565382887	0.0683548104911579	1	0.091112482425534	0.0090048231316929	True	True	both	-0.0011300563587083945	low_shift_high_depmap
HCC1143	ACH-000374	UBP1	267	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	1.9683247358074805	0.0046551429363536	0.11530028942785	0	0.0714133084074786	0.0108785135935251	True	True	both	-0.0005247683260854712	middle
HCC1143	ACH-000374	VEZF1	255	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.8398473940734115	0.0060274132373266	0.2371054131645706	2	-0.0273314385525012	0.0275909199432945	True	True	both	0.00044900577539688184	middle
HCC1143	ACH-000374	XBP1	314	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.055446583049452	0.0045885756847594	0.1124961889841955	1	0.097035867478511	0.0085039693399301	True	True	both	-0.00048793268562335405	middle
HCC1143	ACH-000374	YBX1	177	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	3.8245990837962864	0.0077493948528648	0.5152004796380538	3	-1.377081609330736	0.9913468022551738	True	True	both	-0.00327609035118493	middle
HCC1143	ACH-000374	ZBTB17	75	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	4.928221899857864	0.010587215682323	0.7729151982489384	22	-0.636991913780868	0.7578619386258375	True	True	both	0.002548450684041196	high_shift_low_depmap
HCC1143	ACH-000374	ZBTB20	315	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	1.889601177535932	0.0043814448697306	0.1147564493371859	0	0.1050163545153338	0.0078803596044426	True	True	both	-0.0006628572937179555	low_shift_high_depmap
HCC1143	ACH-000374	ZBTB5	212	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.288843476575004	0.0053368219337521	0.1865780187702945	0	-0.1471075087045335	0.0773557703888747	True	True	both	-0.0007249561399313206	middle
HCC1143	ACH-000374	ZNF131	43	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	4.608186179220708	0.0105522037854389	0.5367398728001795	10	-1.08124407956173	0.9463812533969612	True	True	both	0.0007206062048738873	high_shift_low_depmap
HCC1143	ACH-000374	ZNF24	462	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	1.8788468529612183	0.0043616307953344	0.1192620324561808	0	0.0882223029314296	0.0092505619875028	True	True	both	-0.000750445765601326	low_shift_high_depmap
HCC1143	ACH-000374	ZNF566	372	1325	3	11636	36601	mtx_protospacer	intergenic_chr_	2.020865157655443	0.0044548810181222	0.1436895844683867	0	0.1001260553605671	0.0082561267211935	True	True	both	-0.0006091565306257547	low_shift_high_depmap
