cell_line	target_gene	n_cells_target	log_n_cells_target	depmap_gene_dependency	observed_shift_mean_abs	recomputed_shift_mean_abs	shift_recalculation_abs_error	real_shift_L2	real_shift_top20_mean	real_shift_top50_mean	real_shift_top100_mean	real_DEG_burden	median_raw_library_size	median_detected_gene_count	median_protospacer_umis	baseline_target_expression	perturbed_target_expression	rna_level_reduction_strength	target_expression_available	equal_n_primary_shift	matched_null_shift_mean	noise_corrected_shift
HCC38	THRA	266	5.583496308781699	0.0573416619307745	0.0058419151883759	0.005841915188375929	2.862293735361732e-17	2.5748785168349526	0.1573958526245106	0.1286757735476848	0.1102532488609581	1.0	36500.0	7216.0	68.5	0.07225646014691206	0.04498393498359583	0.027272525163316227	True	0.01621383100907029	0.004815662109736622	0.0010262530786392787
HCC38	TMF1	206	5.327876168789581	0.0809743969956026	0.00630257681098	0.006302576810980054	5.377642775528102e-17	2.6709537577516334	0.1531876830274702	0.124800668804402	0.1055387381676619	1.0	35508.0	6969.0	52.0	0.3045405731231822	0.16846159183272277	0.13607898129045945	True	0.01622865686877566	0.005346212756410591	0.0009563640545694092
HCC38	TMSB4X	352	5.863631175598097	0.2174493812731642	0.0045126915949235	0.004512691594923522	2.168404344971009e-17	1.993718373946049	0.1286982144917049	0.0923152190046028	0.0750605716660445	1.0	34026.5	7115.0	89.5	2.2786495856813316	1.5004702877609883	0.7781792979203432	True	0.016015804561714524	0.004316552288592655	0.00019613930633084493
HCC38	UBP1	371	5.916202062607435	0.0201784564207119	0.004398069047543	0.004398069047543032	3.209238430557093e-17	1.8193468573847944	0.1004645080823037	0.0834677827953865	0.0712476629001502	0.0	36061.0	7234.0	66.0	0.2790985776824063	0.2299501583738788	0.04914841930852751	True	0.01565502639947472	0.0042395298849683665	0.00015853916257463352
HCC38	VEZF1	226	5.420534999272286	0.0694464693745538	0.0073740581188237	0.007374058118823742	4.163336342344337e-17	3.330757494619107	0.2235085119879868	0.1803066484422265	0.1498371397487532	6.0	33838.0	7039.0	42.0	0.3214663458514829	0.16982282115926228	0.15164352469222064	True	0.017160406991650404	0.005137498989224135	0.0022365591295995654
HCC38	XBP1	394	5.976350909297934	0.0113924113087519	0.0040282961697656	0.004028296169765673	7.28583859910259e-17	1.6387798034173342	0.087145105802549	0.0700744451239921	0.0605384801772897	0.0	36985.0	7362.0	52.0	0.2590864958308512	0.13515576290365852	0.12393073292719267	True	0.015437540800106543	0.004145149816780485	-0.00011685364701488534
HCC38	YBX1	177	5.176149732573829	1.0	0.0076494599161971	0.007649459916197103	3.469446951953614e-18	3.716232319681118	0.296725981651033	0.2087989466071953	0.1659800641247169	6.0	36511.0	7282.0	55.0	2.7538956941782975	1.2657589610008257	1.4881367331774717	True	0.016674742128020056	0.005703162414572752	0.0019462975016243476
HCC38	ZBTB17	139	4.9344739331306915	0.2634223656448051	0.0079465191255336	0.007946519125533668	6.765421556309548e-17	3.493035111075968	0.2434304783179587	0.1850768306895693	0.1523329168587025	6.0	36855.0	7331.0	40.0	0.16681712488114528	0.10622245267525293	0.06059467220589235	True	0.016890436285926572	0.006348510281162673	0.001598008844370927
HCC38	ZBTB20	471	6.154858094016418	0.0018330352467763	0.0048062658192207	0.00480626581922073	3.0357660829594124e-17	2.1590019433283736	0.1586639509474276	0.1182706957356272	0.0961553566049611	1.0	34092.0	7029.0	81.0	0.522172414363789	0.45895174389619003	0.063220670467599	True	0.01621353203925353	0.003925314622489244	0.0008809511967314554
HCC38	ZBTB5	363	5.8944028342648505	0.0143722132742512	0.0046384099549855	0.004638409954985529	2.862293735361732e-17	1.897499312170974	0.1004758696874288	0.082120000459826	0.0705670061833454	0.0	35498.0	7090.0	48.0	0.032252914613265814	0.0411498716865583	-0.008896957073292487	True	0.01577012750323643	0.004279404788970909	0.0003590051660145909
HCC38	ZNF131	118	4.770684624465665	0.6622862073859538	0.0098454685363047	0.009845468536304707	6.938893903907228e-18	4.415636227925105	0.2597964569267739	0.2207385643481376	0.1910901722920044	7.0	30677.0	6826.5	17.5	0.5681403834197247	0.4178847683220465	0.1502556150976782	True	0.018327266387076914	0.00684174200386963	0.00300372653243507
HCC38	ZNF24	472	6.156978985585555	0.0403071652767106	0.0039710221358838	0.003971022135883837	3.642919299551295e-17	1.6212123105803893	0.0862328053219656	0.0709681759290118	0.0612238559245389	0.0	34435.5	7119.5	49.5	0.46056972560992115	0.3699001128312667	0.09066961277865443	True	0.01589709388788789	0.003918546358533272	5.247577735052831e-05
HCC38	ZNF566	372	5.918893854273146	0.0863639716532793	0.0045411647163488	0.004541164716348827	2.688821387764051e-17	1.9239272325468384	0.1261441377977676	0.0995397652500455	0.0829012923357863	0.0	35670.0	7195.5	81.0	0.12095232002737133	0.10937442855321095	0.011577891474160384	True	0.015712155546506172	0.004248827649948295	0.00029233706640050504
HCC1143	ARID1A	195	5.272999558563747	0.2654515287532237	0.0073327186787757	0.007332718678775701	8.673617379884035e-19	3.4463519189121863	0.2500565427239029	0.2007866035932409	0.1676035872613459	8.0	51181.0	7649.0	33.0	0.35617850355897807	0.2322133910162439	0.12396511254273418	True	0.01496986293343076	0.00480523334283894	0.0025274853359367596
HCC1143	BMPR1A	93	4.532599493153256	0.307130270365165	0.0070281282052424	0.007028128205242438	3.8163916471489756e-17	3.162989495400181	0.2468947670309841	0.1899910203131733	0.1508672131512466	6.0	55130.0	7943.0	35.0	0.15554220130072938	0.13161188041505795	0.02393032088567143	True	0.013708179679072017	0.006656520819351967	0.0003716073858904328
HCC1143	CDKN2A	169	5.1298987149230735	6.198489826465077e-05	0.0050523230156554	0.005052323015655487	8.760353553682876e-17	2.084157760547977	0.1076107932410576	0.0882028309437659	0.076917506955731	0.0	53638.0	7624.0	56.0	0.3922839858040306	0.43200549934321303	-0.03972151353918241	True	0.013733911220515534	0.005107567252600786	-5.5244236945386355e-05
HCC1143	COMMD6	324	5.780743515792329	0.1351756293730245	0.0045342930040741	0.004534293004074199	9.974659986866641e-17	1.9629627640817848	0.1255758532539634	0.095691376233032	0.0794509411087985	1.0	53149.5	7782.0	56.0	1.077316247861834	0.7037319862387551	0.373584261623079	True	0.014072970551924073	0.003986694827878873	0.0005475981761952266
HCC1143	ENY2	161	5.081404364984463	0.148881151602389	0.0105137437444661	0.010513743744466194	9.367506770274758e-17	4.81257682403588	0.3002357544370303	0.245898627127064	0.2103480314363766	18.0	47847.0	7693.0	60.0	1.946445248306935	1.3458442990049593	0.6006009493019757	True	0.017643394216748515	0.0052166660305484015	0.005297077713917699
HCC1143	ERC1	412	6.021023349349527	0.0303840215886299	0.0048784834929897	0.004878483492989722	2.2551405187698492e-17	2.171773525634778	0.1315724429370423	0.1061191114095798	0.0907487953108761	0.0	54726.0	7811.0	62.0	0.5055874868859743	0.46209221266894024	0.043495274217034086	True	0.014005013211177676	0.003705719244441595	0.0011727642485481046
HCC1143	ETV3	187	5.231108616854587	0.1444988533493548	0.0053871026377591	0.00538710263775914	3.9898639947466563e-17	2.391418251940516	0.1535834527430306	0.1294524257411028	0.1095638012289562	0.0	54287.0	7627.0	51.0	0.06944819522725347	0.07018196807449492	-0.0007337728472414512	True	0.013649264542646596	0.004904689857892378	0.0004824127798667222
HCC1143	GON4L	115	4.74493212836325	0.1493363288328347	0.0076879048971422	0.0076879048971422	0.0	3.3323369388260327	0.1922887026678514	0.161483517784701	0.1393255308248197	2.0	50198.0	7411.0	43.0	0.3374881304704646	0.23660184431445075	0.10088628615601386	True	0.015054446126953253	0.006048140611783178	0.0016397642853590213
HCC1143	HDGF	319	5.765191102784844	0.0196252078195258	0.0039901671750222	0.003990167175022284	8.413408858487514e-17	1.703063739115492	0.1002500020362248	0.08030593735893	0.0680328257306765	1.0	52925.0	7589.0	47.0	0.915727350983555	0.5054015967809091	0.41032575420264583	True	0.013908498917473562	0.003992399210760036	-2.232035737835883e-06
HCC1143	HLX	213	5.3612921657094255	0.0236239287972883	0.0050212083343797	0.00502120833437971	9.540979117872439e-18	2.1525423051369463	0.1183259360821837	0.1015301358061796	0.0877017044147186	0.0	58982.0	7944.0	45.0	0.004762195914178069	0.004336791090940839	0.00042540482323723	True	0.013607011146368716	0.004640599434021387	0.00038060890035831324
HCC1143	KLF3	223	5.407171771460119	0.0369385703770605	0.0053919861225157	0.005391986122515777	7.632783294297951e-17	2.4761644999238697	0.1881382537157601	0.1505542740427385	0.122328178342757	2.0	53203.0	7690.0	48.0	0.32716754868777487	0.3638879854504294	-0.03672043676265452	True	0.014101724081464397	0.004572396010443466	0.0008195901120722346
HCC1143	LAMTOR5	274	5.6131281063880705	0.1226400958971878	0.0093777769035242	0.009377776903524227	2.6020852139652106e-17	4.656042860446887	0.3361817534457523	0.268764173762782	0.2232296937990088	25.0	43793.5	7301.5	32.0	0.9693553893748605	0.5230891466616678	0.4462662427131927	True	0.016763547024781965	0.004229906806067433	0.005147870097456768
HCC1143	MAML3	341	5.831882477283517	0.0050198572939971	0.0042930848646172	0.004293084864617274	7.37257477290143e-17	1.7996119267653603	0.091433009947153	0.0777201447293888	0.0679920941316753	0.0	52658.0	7762.0	51.0	0.018263488529920435	0.019641604460198102	-0.0013781159302776666	True	0.014028231898004668	0.0039057684681849413	0.0003873163964322585
HCC1143	MIER1	254	5.537334267018537	0.0105919574277721	0.0057833931966825	0.005783393196682597	9.71445146547012e-17	2.6261656244995977	0.1640106146213822	0.1368533357382857	0.1172104117548282	0.0	50653.5	7526.5	48.0	0.39818609275051275	0.23911400466801677	0.15907208808249598	True	0.01475506276715876	0.004331976987701448	0.0014514162089810517
HCC1143	MTDH	290	5.66988092298052	0.0123435627679496	0.0047338690320834	0.004733869032083436	3.5561831257524545e-17	2.296174525630673	0.2095899325677764	0.1497363209587659	0.1156102864746154	2.0	52829.5	7663.0	40.0	1.3839579495378933	0.6764320351920228	0.7075259143458705	True	0.01405497870948129	0.00413338953025413	0.0006004795018292701
HCC1143	MYBL1	142	4.955827057601261	0.0210310036855235	0.0084130142568229	0.008413014256822941	4.163336342344337e-17	4.1759196436307295	0.3361039816608807	0.2668547753041411	0.2185250112660801	19.0	54438.5	7690.0	92.0	0.5285678197828075	0.3888307559814423	0.13973706380136525	True	0.01555425070924122	0.005520090109599849	0.0028929241472230504
HCC1143	NCOA1	334	5.811140992976701	0.0248991192692647	0.0039071575713196	0.003907157571319614	1.3877787807814457e-17	1.6312942916912654	0.0907210947387676	0.0752827257652039	0.0648179491265527	0.0	57981.0	7890.5	34.0	0.09953146025901184	0.07610255814035334	0.0234289021186585	True	0.013741026082287462	0.003944475476880327	-3.731790556072735e-05
HCC1143	NPM1	125	4.8283137373023015	0.1622748801750765	0.0074812035133293	0.007481203513329398	9.80118763926896e-17	3.688200648316474	0.2928373612737136	0.2060386767628906	0.1637191036100164	7.0	61177.0	8038.0	26.0	3.200219458361781	1.6100133911394396	1.5902060672223415	True	0.015019511341497154	0.005835733598033052	0.0016454699152962477
HCC1143	PA2G4	154	5.0369526024136295	0.0861889371200693	0.0059315461556859	0.005931546155685907	6.938893903907228e-18	2.723108581584277	0.2027380708011998	0.1473484860309772	0.1188720883608915	1.0	57054.5	7931.5	51.5	1.8033421374653973	0.818670672853417	0.9846714646119803	True	0.014172368506704907	0.005306283814326019	0.000625262341359881
HCC1143	PARK7	215	5.3706380281276624	0.1318604273725387	0.0061480042391653	0.006148004239165333	3.2959746043559335e-17	2.928387425848147	0.1984621218763775	0.150449593105378	0.1250265177823636	1.0	50717.0	7658.0	33.0	1.828021715441076	0.7855993977292716	1.0424223177118046	True	0.015555879790966311	0.004632522503509194	0.0015154817356561063
HCC1143	PCBD1	214	5.365976015021851	0.0111916491629234	0.004675198066501	0.004675198066501021	2.0816681711721685e-17	1.9660380677668263	0.1145424014773016	0.0935386938756392	0.078674640753074	1.0	56797.5	7836.5	41.0	0.6593165487438917	0.3639882976626391	0.29532825108125255	True	0.013601474008602104	0.0046400967149133766	3.5101351587623654e-05
HCC1143	PEX14	282	5.641907070938114	0.0227993432195642	0.0044493142820248	0.004449314282024882	8.239936510889834e-17	1.9268910846893088	0.1182909494126737	0.096736898593262	0.0819814142827232	0.0	54046.5	7731.5	43.0	0.209960639581057	0.19560931317068375	0.01435132641037326	True	0.013727743758153388	0.004173893721242788	0.0002754205607820113
HCC1143	PFDN5	57	4.04305126783455	0.9694975960688984	0.0102329499993855	0.010232949999385592	9.194034422677078e-17	4.766008110486418	0.3678506816140182	0.2788155707784975	0.2260696959735927	23.0	65573.0	8220.0	75.0	1.9577072921258454	1.0411342732941833	0.9165730188316621	True	0.015035938324383939	0.008308720175861822	0.0019242298235236776
HCC1143	PMF1	40	3.6888794541139363	0.9510487581740272	0.0127756932567781	0.012775693256778122	2.2551405187698492e-17	5.460196344335996	0.2975810380601958	0.2479672712088868	0.2158728362702784	17.0	48877.0	7045.0	32.5	0.4057354744443542	0.17772771968864876	0.22800775475570545	True	0.016501458305914284	0.009833375562716146	0.0029423176940619536
HCC1143	PRDX2	186	5.225746673713202	0.1660158727868937	0.0055213995831513	0.005521399583151324	2.42861286636753e-17	2.4223981708602773	0.1622212914400048	0.1263128260871225	0.1048458978319567	1.0	55016.5	7813.5	54.0	1.0675689459474895	0.477135673185228	0.5904332727622615	True	0.014490646307283363	0.004910142028479063	0.0006112575546722366
HCC1143	PRPF6	23	3.1354942159291497	1.0	0.0154111896961658	0.015411189696165832	3.122502256758253e-17	6.723676671381678	0.3700960036228474	0.3162707465826982	0.2734390827387445	53.0	55037.0	7580.0	80.0	0.7216963514738823	0.5340959944809673	0.187600356992915	True	0.01618073443893354	0.012822869434726167	0.0025883202614396337
HCC1143	RORC	230	5.438079308923196	0.0451125018855452	0.0045634026869297	0.004563402686929758	5.811323644522304e-17	1.921562432852684	0.1134821055779042	0.0928923691808148	0.0788857950508408	0.0	52577.0	7682.0	26.5	0.008620181383712858	0.004505567105755013	0.004114614277957845	True	0.013937266301779574	0.004503694650670085	5.970803625961543e-05
HCC1143	RPS3	72	4.276666119016055	1.0	0.007860948328555	0.00786094832855505	5.0306980803327406e-17	3.49877472663025	0.2236248683791814	0.168831286242984	0.1410125990089198	2.0	60919.0	7974.0	26.5	3.4133886358164847	2.3463561035610816	1.067032532255403	True	0.013717094404959567	0.007444507559006403	0.0004164407695485973
HCC1143	RUVBL2	51	3.9318256327243257	1.0	0.0119327730703482	0.011932773070348205	5.204170427930421e-18	5.345672749772987	0.2984163603314346	0.2582937055568975	0.2264243925045004	23.0	60316.0	8115.0	43.0	0.8470247934206425	0.40653672390075646	0.44048806951988606	True	0.016517619382891514	0.008790034293232723	0.003142738777115477
HCC1143	SMAD1	299	5.700443573390687	0.0296077539081418	0.0045476060135123	0.004547606013512387	8.760353553682876e-17	1.9146500705205347	0.0990409886603979	0.0831830877251082	0.0729409950915146	0.0	54351.0	7758.0	39.0	0.09875244739555014	0.08331498762238485	0.015437459773165296	True	0.013967530394486356	0.004095962597534901	0.00045164341597739906
HCC1143	SS18L2	26	3.258096538021482	1.0	0.0243279181183303	0.02432791811833033	2.7755575615628914e-17	11.5977256376572	0.6977151119201654	0.5932496586215098	0.5114334740029965	472.0	50874.0	7755.0	37.0	0.36641919059145095	0.14421656566176394	0.222202624929687	True	0.025739074425777178	0.01210566232689203	0.01222225579143827
HCC1143	STAT3	305	5.720311776607412	0.0037329167002494	0.0045791788860737	0.004579178886073782	8.153200337090993e-17	2.0256258230145	0.1496100459521547	0.1127118313796179	0.0920104049810755	0.0	53507.0	7741.0	48.0	0.4265814802859512	0.1993690841957231	0.2272123960902281	True	0.014394546190745804	0.00406598335025825	0.0005131955358154503
HCC1143	TAB3	222	5.402677381872279	0.0084525379475361	0.0060275444241772	0.00602754442417726	6.071532165918825e-17	2.656227587222326	0.1441948847255038	0.1241804565092646	0.1070582133531146	0.0	53737.5	7788.0	52.5	0.06120312229675651	0.05631758355525559	0.004885538741500918	True	0.01432702823819504	0.004570617556284363	0.0014569268678928365
