context	held_out_target	n_remaining_q1_targets	pathway	full_NES	full_ES	full_pval	full_padj	loo_NES	loo_ES	loo_pval	loo_padj
HCC38	NPM1	8	Mitotic Spindle	-1.44338904739184	-0.60642729915171	0.0022913508771254	0.0127297270951415	-1.1546285641138	-0.478643585889206	0.152267692666433	0.271906594047203
HCC38	NPM1	8	mTORC1 Signaling	-1.75366985582011	-0.737280554893339	7.0597826793527805e-09	1.76494566983819e-07	-1.63668711533603	-0.67857356193377	3.82999067220825e-06	9.57497668052063e-05
HCC38	NPM1	8	Glycolysis	-1.5029410085967	-0.631447535419893	0.0004997010756215	0.0041641756301798	-1.52713592946123	-0.633064034734486	0.0002683342516492	0.0044722375274873
HCC38	NPM1	8	p53 Pathway	0.989898520618659	0.348511541327117	0.446601941747573	0.55291504108486	-0.940208606067649	-0.389838264721125	0.625494761350408	0.744636620655247
HCC38	NPM1	8	TNF-alpha Signaling via NF-kB	0.979809473844066	0.34443554647265	0.498759305210918	0.579952680477812	-0.902606262613505	-0.373854324041337	0.717163483931067	0.762939876522411
HCC38	PFDN5	8	Myc Targets V1	-1.95026327884799	-0.820747297256772	1e-10	5e-09	-2.00892328243655	-0.845478691966421	1e-10	5e-09
HCC38	PFDN5	8	E2F Targets	-1.65190353703246	-0.694495803968757	1.84098612011713e-06	3.06831020019522e-05	-1.70103293592784	-0.715608880694745	2.95229894338439e-07	4.92049823897398e-06
HCC38	PFDN5	8	G2-M Checkpoint	-1.62495522546412	-0.684303950614596	5.01325688848203e-06	6.26657111060254e-05	-1.62196942670851	-0.682656761708809	8.22169933148102e-06	0.0001027712416435
HCC38	PFDN5	8	Mitotic Spindle	-1.44338904739184	-0.60642729915171	0.0022913508771254	0.0127297270951415	-1.44083061131517	-0.605820372525343	0.0011113429475022	0.0083096524771686
HCC38	PFDN5	8	mTORC1 Signaling	-1.75366985582011	-0.737280554893339	7.0597826793527805e-09	1.76494566983819e-07	-1.77313989497097	-0.745943613880265	5.514975572963591e-09	1.3787438932409e-07
HCC38	PFDN5	8	Glycolysis	-1.5029410085967	-0.631447535419893	0.0004997010756215	0.0041641756301798	-1.48010694265073	-0.622334736874817	0.0003694335526422	0.0036943355264222
HCC38	PFDN5	8	p53 Pathway	0.989898520618659	0.348511541327117	0.446601941747573	0.55291504108486	0.994395409819399	0.352430403197867	0.443338437978561	0.584096208269307
HCC38	PFDN5	8	TNF-alpha Signaling via NF-kB	0.979809473844066	0.34443554647265	0.498759305210918	0.579952680477812	1.159237005839	0.40955813709355	0.0766283524904215	0.182448458310527
HCC38	PMF1	8	Myc Targets V1	-1.95026327884799	-0.820747297256772	1e-10	5e-09	-1.95183609390774	-0.774357215260571	1e-10	5e-09
HCC38	PMF1	8	E2F Targets	-1.65190353703246	-0.694495803968757	1.84098612011713e-06	3.06831020019522e-05	-1.83514270860737	-0.727178429277325	1.4563149548920802e-09	3.6407873872302e-08
HCC38	PMF1	8	G2-M Checkpoint	-1.62495522546412	-0.684303950614596	5.01325688848203e-06	6.26657111060254e-05	-1.78127488649166	-0.707021858418228	7.7532301271964e-08	9.69153765899549e-07
HCC38	PMF1	8	Mitotic Spindle	-1.44338904739184	-0.60642729915171	0.0022913508771254	0.0127297270951415	-1.53361718325846	-0.607340097910524	0.0005726452063436	0.0057264520634362
HCC38	PMF1	8	mTORC1 Signaling	-1.75366985582011	-0.737280554893339	7.0597826793527805e-09	1.76494566983819e-07	-1.76669757489342	-0.70005692826689	5.13553603295931e-08	8.55922672159885e-07
HCC38	PMF1	8	Glycolysis	-1.5029410085967	-0.631447535419893	0.0004997010756215	0.0041641756301798	-1.52136020111872	-0.602486111652349	0.0007735913402233	0.0064465945018612
HCC38	PMF1	8	p53 Pathway	0.989898520618659	0.348511541327117	0.446601941747573	0.55291504108486	1.2236746976175	0.444065849320175	0.0420747188973522	0.140249062991174
HCC38	PMF1	8	TNF-alpha Signaling via NF-kB	0.979809473844066	0.34443554647265	0.498759305210918	0.579952680477812	1.22371493247067	0.443552768582716	0.0406353897303288	0.140249062991174
HCC38	PRPF6	8	Myc Targets V1	-1.95026327884799	-0.820747297256772	1e-10	5e-09	-1.95285004612372	-0.832987063854749	1e-10	1.6666666666666702e-09
HCC38	PRPF6	8	E2F Targets	-1.65190353703246	-0.694495803968757	1.84098612011713e-06	3.06831020019522e-05	-1.80762430516487	-0.770421485671681	1e-10	1.6666666666666702e-09
HCC38	PRPF6	8	G2-M Checkpoint	-1.62495522546412	-0.684303950614596	5.01325688848203e-06	6.26657111060254e-05	-1.81536823396946	-0.774746837364561	1e-10	1.6666666666666702e-09
HCC38	PRPF6	8	Mitotic Spindle	-1.44338904739184	-0.60642729915171	0.0022913508771254	0.0127297270951415	-1.59893739602921	-0.680975929993664	1.34425300000611e-05	0.0001344253000006
HCC38	PRPF6	8	mTORC1 Signaling	-1.75366985582011	-0.737280554893339	7.0597826793527805e-09	1.76494566983819e-07	-1.7716163995362	-0.755074677116885	1.3077901284237402e-09	1.63473766052967e-08
HCC38	PRPF6	8	Glycolysis	-1.5029410085967	-0.631447535419893	0.0004997010756215	0.0041641756301798	-1.56103184578799	-0.664832228938485	5.1126933807241e-05	0.000426057781727
HCC38	PRPF6	8	p53 Pathway	0.989898520618659	0.348511541327117	0.446601941747573	0.55291504108486	-0.882703578732737	-0.376516703759281	0.758636363636364	0.824604743083004
HCC38	PRPF6	8	TNF-alpha Signaling via NF-kB	0.979809473844066	0.34443554647265	0.498759305210918	0.579952680477812	1.05393525280628	0.37197753902252	0.25042735042735	0.391292735042735
HCC38	RPS3	8	Myc Targets V1	-1.95026327884799	-0.820747297256772	1e-10	5e-09	-1.9341536066032	-0.825423587811592	1e-10	5e-09
HCC38	RPS3	8	E2F Targets	-1.65190353703246	-0.694495803968757	1.84098612011713e-06	3.06831020019522e-05	-1.64182082940461	-0.700192628369595	2.1294935760369e-06	2.66186697004612e-05
HCC38	RPS3	8	G2-M Checkpoint	-1.62495522546412	-0.684303950614596	5.01325688848203e-06	6.26657111060254e-05	-1.65171355096285	-0.705228144957684	1.06188370843699e-06	1.76980618072831e-05
HCC38	RPS3	8	Mitotic Spindle	-1.44338904739184	-0.60642729915171	0.0022913508771254	0.0127297270951415	-1.46337664966165	-0.623842444230193	0.0008115489087958	0.0067629075732989
HCC38	RPS3	8	mTORC1 Signaling	-1.75366985582011	-0.737280554893339	7.0597826793527805e-09	1.76494566983819e-07	-1.67409930007695	-0.713958531941432	3.94601354128814e-07	9.86503385322035e-06
HCC38	RPS3	8	Glycolysis	-1.5029410085967	-0.631447535419893	0.0004997010756215	0.0041641756301798	-1.41069626402532	-0.601384616612163	0.0033433634236041	0.0208960213975259
HCC38	RPS3	8	p53 Pathway	0.989898520618659	0.348511541327117	0.446601941747573	0.55291504108486	1.09864453852183	0.38719568684786	0.157442748091603	0.29156064461408
HCC38	RPS3	8	TNF-alpha Signaling via NF-kB	0.979809473844066	0.34443554647265	0.498759305210918	0.579952680477812	0.973839214794233	0.342477004111263	0.539728682170543	0.658205709964076
HCC38	RUVBL2	8	Myc Targets V1	-1.95026327884799	-0.820747297256772	1e-10	5e-09	-1.89268916116248	-0.798040218866388	1e-10	5e-09
HCC38	RUVBL2	8	E2F Targets	-1.65190353703246	-0.694495803968757	1.84098612011713e-06	3.06831020019522e-05	-1.64634101588932	-0.693967728912637	1.07510467141696e-06	1.79184111902827e-05
HCC38	RUVBL2	8	G2-M Checkpoint	-1.62495522546412	-0.684303950614596	5.01325688848203e-06	6.26657111060254e-05	-1.57592605308109	-0.664699666884121	3.18153383974044e-05	0.0003976917299675
HCC38	RUVBL2	8	Mitotic Spindle	-1.44338904739184	-0.60642729915171	0.0022913508771254	0.0127297270951415	-1.4534009535082	-0.61237928569655	0.0010095828357352	0.0072113059695374
HCC38	RUVBL2	8	mTORC1 Signaling	-1.75366985582011	-0.737280554893339	7.0597826793527805e-09	1.76494566983819e-07	-1.68886810870941	-0.711893802391207	1.30030882270721e-07	3.25077205676802e-06
HCC38	RUVBL2	8	Glycolysis	-1.5029410085967	-0.631447535419893	0.0004997010756215	0.0041641756301798	-1.47105286785824	-0.619816783707519	0.0006471725507398	0.0053931045894988
HCC38	RUVBL2	8	p53 Pathway	0.989898520618659	0.348511541327117	0.446601941747573	0.55291504108486	1.04333911342188	0.36876936220954	0.278772378516624	0.4496328685752
HCC38	RUVBL2	8	TNF-alpha Signaling via NF-kB	0.979809473844066	0.34443554647265	0.498759305210918	0.579952680477812	1.00585557222868	0.35471244713281	0.388888888888889	0.525525525525526
HCC38	ZBTB17	8	Myc Targets V1	-1.95026327884799	-0.820747297256772	1e-10	5e-09	-1.87791596479388	-0.79892807131069	1e-10	5e-09
HCC38	ZBTB17	8	E2F Targets	-1.65190353703246	-0.694495803968757	1.84098612011713e-06	3.06831020019522e-05	-1.73164042037978	-0.735991847887302	8.926829976036761e-09	1.48780499600613e-07
HCC38	ZBTB17	8	G2-M Checkpoint	-1.62495522546412	-0.684303950614596	5.01325688848203e-06	6.26657111060254e-05	-1.70586951052237	-0.726172418190745	6.34112309620176e-08	7.9264038702522e-07
HCC38	ZBTB17	8	Mitotic Spindle	-1.44338904739184	-0.60642729915171	0.0022913508771254	0.0127297270951415	-1.53698054490772	-0.653276253494452	7.05115210968056e-05	0.000705115210968
HCC38	ZBTB17	8	mTORC1 Signaling	-1.75366985582011	-0.737280554893339	7.0597826793527805e-09	1.76494566983819e-07	-1.73894078436932	-0.739094690902327	5.507417538584721e-09	1.37685438464618e-07
HCC38	ZBTB17	8	Glycolysis	-1.5029410085967	-0.631447535419893	0.0004997010756215	0.0041641756301798	-1.47321540504798	-0.62617359965206	0.0005420933098135	0.004517444248446
HCC38	ZBTB17	8	p53 Pathway	0.989898520618659	0.348511541327117	0.446601941747573	0.55291504108486	1.01572557294246	0.355394796262247	0.356037151702786	0.518922052033195
HCC38	ZBTB17	8	TNF-alpha Signaling via NF-kB	0.979809473844066	0.34443554647265	0.498759305210918	0.579952680477812	1.01317539752779	0.352749906362359	0.345679012345679	0.518922052033195
HCC38	ZNF131	8	Myc Targets V1	-1.95026327884799	-0.820747297256772	1e-10	5e-09	-1.85475101008917	-0.752011513011275	1.50978088358025e-10	7.54890441790128e-09
HCC38	ZNF131	8	E2F Targets	-1.65190353703246	-0.694495803968757	1.84098612011713e-06	3.06831020019522e-05	-1.28637029954702	-0.521066000352678	0.0340629611411707	0.0811022884313588
HCC38	ZNF131	8	G2-M Checkpoint	-1.62495522546412	-0.684303950614596	5.01325688848203e-06	6.26657111060254e-05	-1.22809950564877	-0.498222066682886	0.0712257745957289	0.142451549191458
HCC38	ZNF131	8	Mitotic Spindle	-1.44338904739184	-0.60642729915171	0.0022913508771254	0.0127297270951415	-1.24602035834117	-0.504205455296143	0.0580083394652931	0.125868055555556
HCC38	ZNF131	8	mTORC1 Signaling	-1.75366985582011	-0.737280554893339	7.0597826793527805e-09	1.76494566983819e-07	-1.76143451394323	-0.713498778218654	1.23106366266006e-08	3.07765915665015e-07
HCC38	ZNF131	8	Glycolysis	-1.5029410085967	-0.631447535419893	0.0004997010756215	0.0041641756301798	-1.58392040111856	-0.640937607200928	7.26389502076019e-05	0.001113200171277
HCC38	ZNF131	8	p53 Pathway	0.989898520618659	0.348511541327117	0.446601941747573	0.55291504108486	-0.929738701199989	-0.376963917847349	0.647559171597633	0.689697486913039
HCC38	ZNF131	8	TNF-alpha Signaling via NF-kB	0.979809473844066	0.34443554647265	0.498759305210918	0.579952680477812	-0.827714594883765	-0.334720085724757	0.892546811895729	0.892546811895729
HCC1143	PFDN5	8	Myc Targets V1	-1.62552959573515	-0.718803278188061	4.14853006831949e-06	5.18566258539937e-05	-1.62226649899221	-0.726425864516278	2.32630090644069e-06	2.90787613305086e-05
HCC1143	PFDN5	8	E2F Targets	-1.7932426190015	-0.79225248047855	1.05720765058616e-10	2.64301912646539e-09	-1.79415985345794	-0.803333679889026	1e-10	2.5e-09
HCC1143	PFDN5	8	G2-M Checkpoint	-1.81145487723892	-0.801357519872186	1e-10	2.64301912646539e-09	-1.79213533669044	-0.802504407094475	1e-10	2.5e-09
HCC1143	PFDN5	8	Mitotic Spindle	-1.74556995999108	-0.770971206082154	3.50573747674004e-09	5.84289579456673e-08	-1.75247118709762	-0.78422455787428	8.422082627678161e-10	1.40368043794636e-08
HCC1143	PFDN5	8	mTORC1 Signaling	-1.28074782188442	-0.565832881732654	0.042535346273664	0.1772306094736	-1.29574134492414	-0.58016718008492	0.0282749971496979	0.117812488123741
HCC1143	PFDN5	8	Glycolysis	-1.44770312171263	-0.639411451490256	0.0012904300644759	0.0120257769594986	-1.48255591202225	-0.663438442348999	0.0008077873376348	0.0067315611469573
HCC1143	PFDN5	8	p53 Pathway	1.3453479476648	0.51036016384045	0.0101857399640503	0.0509286998202517	1.31465374110601	0.491456800993601	0.0146026127554624	0.0730130637773118
HCC1143	PFDN5	8	TNF-alpha Signaling via NF-kB	1.47299279729122	0.557269867425567	0.0014430932351398	0.0120257769594986	1.36573690367959	0.508397311159084	0.0057012711898364	0.0316737288324249
HCC1143	PMF1	8	Myc Targets V1	-1.62552959573515	-0.718803278188061	4.14853006831949e-06	5.18566258539937e-05	-1.67962346297377	-0.718154523920109	5.03192146837461e-06	6.28990183546826e-05
HCC1143	PMF1	8	E2F Targets	-1.7932426190015	-0.79225248047855	1.05720765058616e-10	2.64301912646539e-09	-1.8262727580119	-0.779747142961139	3.22355622208642e-10	9.281448795464681e-09
HCC1143	PMF1	8	G2-M Checkpoint	-1.81145487723892	-0.801357519872186	1e-10	2.64301912646539e-09	-1.83913168853263	-0.786759284251426	3.71257951818587e-10	9.281448795464681e-09
HCC1143	PMF1	8	Mitotic Spindle	-1.74556995999108	-0.770971206082154	3.50573747674004e-09	5.84289579456673e-08	-1.75889101303299	-0.750339786383944	1.0777035926509e-07	1.79617265441816e-06
HCC1143	PMF1	8	mTORC1 Signaling	-1.28074782188442	-0.565832881732654	0.042535346273664	0.1772306094736	-1.30159814161831	-0.555731572821167	0.032206547777482	0.134193949072842
HCC1143	PMF1	8	Glycolysis	-1.44770312171263	-0.639411451490256	0.0012904300644759	0.0120257769594986	-1.44052429136365	-0.614525107612456	0.0027844073190135	0.0201457759067573
HCC1143	PMF1	8	p53 Pathway	1.3453479476648	0.51036016384045	0.0101857399640503	0.0509286998202517	1.32347941549304	0.508813616583467	0.0119331742243437	0.0596658711217184
HCC1143	PMF1	8	TNF-alpha Signaling via NF-kB	1.47299279729122	0.557269867425567	0.0014430932351398	0.0120257769594986	1.44933617946852	0.557219283354458	0.0019612266077306	0.0196122660773065
HCC1143	PRPF6	8	Myc Targets V1	-1.62552959573515	-0.718803278188061	4.14853006831949e-06	5.18566258539937e-05	-1.82952718588192	-0.780029841955882	3.66283470462582e-10	6.1047245077097e-09
HCC1143	PRPF6	8	E2F Targets	-1.7932426190015	-0.79225248047855	1.05720765058616e-10	2.64301912646539e-09	-1.87747447484784	-0.799292554027624	1e-10	2.5e-09
HCC1143	PRPF6	8	G2-M Checkpoint	-1.81145487723892	-0.801357519872186	1e-10	2.64301912646539e-09	-1.89432978018023	-0.808418089957615	1e-10	2.5e-09
HCC1143	PRPF6	8	Mitotic Spindle	-1.74556995999108	-0.770971206082154	3.50573747674004e-09	5.84289579456673e-08	-1.7755434787164	-0.756010960367762	1.46405723444579e-08	1.83007154305724e-07
HCC1143	PRPF6	8	mTORC1 Signaling	-1.28074782188442	-0.565832881732654	0.042535346273664	0.1772306094736	-1.26379253631934	-0.538031263619497	0.0523718124485879	0.201430047879184
HCC1143	PRPF6	8	Glycolysis	-1.44770312171263	-0.639411451490256	0.0012904300644759	0.0120257769594986	-1.37416819643072	-0.585108858410761	0.0107157576590191	0.0595319869945505
HCC1143	PRPF6	8	p53 Pathway	1.3453479476648	0.51036016384045	0.0101857399640503	0.0509286998202517	1.44433752141654	0.560879540688021	0.0025202776797637	0.021002313998031
HCC1143	PRPF6	8	TNF-alpha Signaling via NF-kB	1.47299279729122	0.557269867425567	0.0014430932351398	0.0120257769594986	1.63207420785076	0.632708241045726	3.18584923487643e-05	0.0003185849234876
HCC1143	RPS3	8	Myc Targets V1	-1.62552959573515	-0.718803278188061	4.14853006831949e-06	5.18566258539937e-05	-1.62736954294029	-0.738816753405509	1.51258667289231e-06	1.89073334111539e-05
HCC1143	RPS3	8	E2F Targets	-1.7932426190015	-0.79225248047855	1.05720765058616e-10	2.64301912646539e-09	-1.78122564559963	-0.807925293553061	1e-10	2.5e-09
HCC1143	RPS3	8	G2-M Checkpoint	-1.81145487723892	-0.801357519872186	1e-10	2.64301912646539e-09	-1.77583183559775	-0.806623079182463	1e-10	2.5e-09
HCC1143	RPS3	8	Mitotic Spindle	-1.74556995999108	-0.770971206082154	3.50573747674004e-09	5.84289579456673e-08	-1.69925438442144	-0.770640132048098	9.65289756352077e-09	1.60881626058679e-07
HCC1143	RPS3	8	mTORC1 Signaling	-1.28074782188442	-0.565832881732654	0.042535346273664	0.1772306094736	-1.26889538843006	-0.575543408393026	0.0452808988764045	0.162120923135609
HCC1143	RPS3	8	Glycolysis	-1.44770312171263	-0.639411451490256	0.0012904300644759	0.0120257769594986	-1.4061822006381	-0.637727021167811	0.0040453983593662	0.0337116529947185
HCC1143	RPS3	8	p53 Pathway	1.3453479476648	0.51036016384045	0.0101857399640503	0.0509286998202517	1.32885290411209	0.499051355589585	0.0125747165444877	0.0785919784030484
HCC1143	RPS3	8	TNF-alpha Signaling via NF-kB	1.47299279729122	0.557269867425567	0.0014430932351398	0.0120257769594986	1.50895081295326	0.566447531141821	0.0002974737524192	0.002974737524192
HCC1143	RUVBL2	8	Myc Targets V1	-1.62552959573515	-0.718803278188061	4.14853006831949e-06	5.18566258539937e-05	-1.514720346796	-0.67432830625638	0.0002839102791969	0.0028391027919697
HCC1143	RUVBL2	8	E2F Targets	-1.7932426190015	-0.79225248047855	1.05720765058616e-10	2.64301912646539e-09	-1.70548952387164	-0.758658918805846	2.69970296784174e-08	4.4995049464029e-07
HCC1143	RUVBL2	8	G2-M Checkpoint	-1.81145487723892	-0.801357519872186	1e-10	2.64301912646539e-09	-1.75851204908831	-0.783165407607024	2.11258296881512e-10	1.05629148440756e-08
HCC1143	RUVBL2	8	Mitotic Spindle	-1.74556995999108	-0.770971206082154	3.50573747674004e-09	5.84289579456673e-08	-1.73382585791377	-0.771110605798474	3.584355401725e-09	8.9608885043125e-08
HCC1143	RUVBL2	8	mTORC1 Signaling	-1.28074782188442	-0.565832881732654	0.042535346273664	0.1772306094736	-1.21336499657037	-0.539745429995511	0.0927152317880795	0.308920513710517
HCC1143	RUVBL2	8	Glycolysis	-1.44770312171263	-0.639411451490256	0.0012904300644759	0.0120257769594986	-1.38406831076413	-0.615557640179616	0.0075502381228946	0.0419457673494147
HCC1143	RUVBL2	8	p53 Pathway	1.3453479476648	0.51036016384045	0.0101857399640503	0.0509286998202517	1.29300083410946	0.488285665961343	0.016973125884017	0.0848656294200849
HCC1143	RUVBL2	8	TNF-alpha Signaling via NF-kB	1.47299279729122	0.557269867425567	0.0014430932351398	0.0120257769594986	1.37520053333564	0.518709291692702	0.0027166492253574	0.0208957303057742
HCC1143	TADA3	8	Myc Targets V1	-1.62552959573515	-0.718803278188061	4.14853006831949e-06	5.18566258539937e-05	-1.6342806944133	-0.728949242220428	2.8390238282126e-06	3.54877978526575e-05
HCC1143	TADA3	8	E2F Targets	-1.7932426190015	-0.79225248047855	1.05720765058616e-10	2.64301912646539e-09	-1.75646534926873	-0.78269919261103	9.16841200795538e-10	2.29210300198885e-08
HCC1143	TADA3	8	G2-M Checkpoint	-1.81145487723892	-0.801357519872186	1e-10	2.64301912646539e-09	-1.7840449365407	-0.7960989780327	1e-10	5e-09
HCC1143	TADA3	8	Mitotic Spindle	-1.74556995999108	-0.770971206082154	3.50573747674004e-09	5.84289579456673e-08	-1.69889658475339	-0.756502598840886	5.54544986483551e-08	9.24241644139252e-07
HCC1143	TADA3	8	mTORC1 Signaling	-1.28074782188442	-0.565832881732654	0.042535346273664	0.1772306094736	-1.30434396794508	-0.58122921185022	0.0257001267719258	0.103818763363905
HCC1143	TADA3	8	Glycolysis	-1.44770312171263	-0.639411451490256	0.0012904300644759	0.0120257769594986	-1.46757779670243	-0.653498527909354	0.0010155299785604	0.0084627498213366
HCC1143	TADA3	8	p53 Pathway	1.3453479476648	0.51036016384045	0.0101857399640503	0.0509286998202517	1.3536900679545	0.506643033432479	0.005712035106515	0.0408002507608218
HCC1143	TADA3	8	TNF-alpha Signaling via NF-kB	1.47299279729122	0.557269867425567	0.0014430932351398	0.0120257769594986	1.46501422832651	0.547830116717128	0.0006485282956019	0.006485282956019
HCC1143	YBX1	8	Myc Targets V1	-1.62552959573515	-0.718803278188061	4.14853006831949e-06	5.18566258539937e-05	-1.54926256339464	-0.687607781508545	0.0001012885841287	0.0012661073016089
HCC1143	YBX1	8	E2F Targets	-1.7932426190015	-0.79225248047855	1.05720765058616e-10	2.64301912646539e-09	-1.77204444467428	-0.785721111166129	3.76922724104527e-10	9.42306810261318e-09
HCC1143	YBX1	8	G2-M Checkpoint	-1.81145487723892	-0.801357519872186	1e-10	2.64301912646539e-09	-1.81014237055192	-0.803799198581451	1e-10	5e-09
HCC1143	YBX1	8	Mitotic Spindle	-1.74556995999108	-0.770971206082154	3.50573747674004e-09	5.84289579456673e-08	-1.74772304153082	-0.774583743330031	6.919446496268011e-09	1.15324108271134e-07
HCC1143	YBX1	8	mTORC1 Signaling	-1.28074782188442	-0.565832881732654	0.042535346273664	0.1772306094736	-1.22458110647426	-0.542976916060852	0.0854700854700855	0.247142415817115
HCC1143	YBX1	8	Glycolysis	-1.44770312171263	-0.639411451490256	0.0012904300644759	0.0120257769594986	-1.43141763515495	-0.634398473762636	0.0021652832912306	0.0180440274269217
HCC1143	YBX1	8	p53 Pathway	1.3453479476648	0.51036016384045	0.0101857399640503	0.0509286998202517	1.32885003269947	0.507764730341803	0.0152582159624413	0.0762910798122066
HCC1143	YBX1	8	TNF-alpha Signaling via NF-kB	1.47299279729122	0.557269867425567	0.0014430932351398	0.0120257769594986	1.46868703715079	0.560178637638365	0.0006539656324171	0.0065396563241716
HCC1143	ZBTB17	8	Myc Targets V1	-1.62552959573515	-0.718803278188061	4.14853006831949e-06	5.18566258539937e-05	-1.59208385770191	-0.699140629878388	1.43208146662572e-05	0.0001790101833282
HCC1143	ZBTB17	8	E2F Targets	-1.7932426190015	-0.79225248047855	1.05720765058616e-10	2.64301912646539e-09	-1.76881594324085	-0.775889425942144	9.75090395309262e-10	1.62515065884877e-08
HCC1143	ZBTB17	8	G2-M Checkpoint	-1.81145487723892	-0.801357519872186	1e-10	2.64301912646539e-09	-1.80994658749717	-0.79541386058398	1e-10	5e-09
HCC1143	ZBTB17	8	Mitotic Spindle	-1.74556995999108	-0.770971206082154	3.50573747674004e-09	5.84289579456673e-08	-1.76494563510574	-0.773597997128774	9.54000114917662e-10	1.62515065884877e-08
HCC1143	ZBTB17	8	mTORC1 Signaling	-1.28074782188442	-0.565832881732654	0.042535346273664	0.1772306094736	-1.29687426871183	-0.56887266067171	0.0343924788765917	0.143301995319132
HCC1143	ZBTB17	8	Glycolysis	-1.44770312171263	-0.639411451490256	0.0012904300644759	0.0120257769594986	-1.45217309544581	-0.636505836653639	0.0013225033499188	0.0110208612493239
HCC1143	ZBTB17	8	p53 Pathway	1.3453479476648	0.51036016384045	0.0101857399640503	0.0509286998202517	1.28601939465299	0.48483903946969	0.019266625233064	0.0875755692412001
HCC1143	ZBTB17	8	TNF-alpha Signaling via NF-kB	1.47299279729122	0.557269867425567	0.0014430932351398	0.0120257769594986	1.35362747050716	0.510268556909544	0.006031331639007	0.0335073979944833
HCC1143	ZNF131	8	Myc Targets V1	-1.62552959573515	-0.718803278188061	4.14853006831949e-06	5.18566258539937e-05	-1.68321893224736	-0.729395039857301	1.57317250847214e-06	1.96646563559017e-05
HCC1143	ZNF131	8	E2F Targets	-1.7932426190015	-0.79225248047855	1.05720765058616e-10	2.64301912646539e-09	-1.81525538250302	-0.7861483402173	1.01800488935837e-10	5.09002444679185e-09
HCC1143	ZNF131	8	G2-M Checkpoint	-1.81145487723892	-0.801357519872186	1e-10	2.64301912646539e-09	-1.78733904120607	-0.774843701507641	4.143619200927221e-09	1.0359048002318e-07
HCC1143	ZNF131	8	Mitotic Spindle	-1.74556995999108	-0.770971206082154	3.50573747674004e-09	5.84289579456673e-08	-1.71220459115306	-0.741085757790012	2.1729726452779e-07	3.62162107546316e-06
HCC1143	ZNF131	8	mTORC1 Signaling	-1.28074782188442	-0.565832881732654	0.042535346273664	0.1772306094736	-1.2927961857386	-0.559882419550389	0.0352632237088908	0.148152954407821
HCC1143	ZNF131	8	Glycolysis	-1.44770312171263	-0.639411451490256	0.0012904300644759	0.0120257769594986	-1.42270992427959	-0.615785092387863	0.0046232662751468	0.033023330536763
HCC1143	ZNF131	8	p53 Pathway	1.3453479476648	0.51036016384045	0.0101857399640503	0.0509286998202517	1.31815074674965	0.502276892773901	0.0169491525423729	0.10593220338983
HCC1143	ZNF131	8	TNF-alpha Signaling via NF-kB	1.47299279729122	0.557269867425567	0.0014430932351398	0.0120257769594986	1.48329226832292	0.564840477507892	0.0010636057102871	0.0106360571028715
