target_gene	fine_axis	projected_signed_mean	projected_mean_abs	projected_l2	n_axis_genes	n_projected_genes	gene_coverage	architecture_role	confidence	expected_axis	is_expected_axis
ARID1A	proteostasis / chaperone	0.0418905285100641	0.0418905285100641	0.0418905285100641	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	ribosomal / translation	-0.0293577829403246	0.0293577829403246	0.0293577829403246	1	1	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	ribosome biogenesis / nucleolar	0.0166436264722245	0.0166436264722245	0.0166436264722245	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	signaling / oncogene	-0.0348020698263713	0.0348020698263713	0.0348020698263713	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	synaptic / signaling	0.0119128981859826	0.0119128981859826	0.0119128981859826	1	1	1.0	context_deviation	provisional	chromatin remodeling	False
ARID1A	transcription / chromatin	0.0318825086645653	0.0318825086645653	0.045143205004756826	2	2	1.0	canonical_backbone	high	chromatin remodeling	False
ARID1A	transcription regulation	-0.010331881135206417	0.03693124353570487	0.1818592008411012	18	18	1.0	context_deviation	moderate	chromatin remodeling	False
BMPR1A	ER stress / UPR	0.0530625818230336	0.0530625818230336	0.0530625818230336	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	JAK-STAT signaling	-0.1274549242941633	0.1274549242941633	0.1274549242941633	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / MAPK signaling	0.0178989553980928	0.0178989553980928	0.0178989553980928	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	NF-κB / copper signaling	0.0549194473678815	0.0549194473678815	0.0549194473678815	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / spliceosome	0.017214860375656	0.017214860375656	0.017214860375656	1	1	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	RNA processing / transcription	-0.0711197199046158	0.0711197199046158	0.0711197199046158	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	TGF-beta / BMP signaling	0.0037745180201826005	0.0076584855285292	0.012074716301046113	2	2	1.0	context_deviation	moderate	TGF-beta / BMP signaling	True
BMPR1A	cell cycle / replication	0.0161661468446254	0.0161661468446254	0.0161661468446254	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	chromatin remodeling	0.02650500466709435	0.02650500466709435	0.052653114939924445	2	2	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	cytoskeleton / cell motility	-0.0281055144838218	0.0281055144838218	0.0281055144838218	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	growth / proliferation	-0.0100223448174097	0.0100223448174097	0.0100223448174097	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	growth factor / proliferation	-0.0228437963611518	0.0228437963611518	0.0228437963611518	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	mTOR / lysosome / signaling	-0.0850869685000046	0.0850869685000046	0.0850869685000046	1	1	1.0	shift_excess	moderate	TGF-beta / BMP signaling	False
BMPR1A	metabolism / transcription	0.033124956189442	0.033124956189442	0.033124956189442	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	nuclear receptor / co-activator	-0.072708851460669	0.072708851460669	0.072708851460669	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	nuclear receptor / metabolism	0.0171577389770451	0.0171577389770451	0.0311297996705642	2	2	1.0	context_deviation	moderate	TGF-beta / BMP signaling	False
BMPR1A	oxidative stress / antioxidant	-0.0760708670451155	0.0760708670451155	0.0760708670451155	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	oxidative stress / mitochondrial	0.0505240859605693	0.0505240859605693	0.0505240859605693	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	peroxisome / metabolism	0.0237136441236442	0.0237136441236442	0.0237136441236442	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	proteostasis / chaperone	-0.0106841060419378	0.0106841060419378	0.0106841060419378	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	ribosomal / translation	-0.0710178533596361	0.0710178533596361	0.0710178533596361	1	1	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	ribosome biogenesis / nucleolar	-0.0687788893969161	0.0687788893969161	0.0687788893969161	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	signaling / oncogene	-0.0084003116324016	0.0084003116324016	0.0084003116324016	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	synaptic / signaling	-0.01682333552526	0.01682333552526	0.01682333552526	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	transcription / chromatin	0.0056026419691613	0.012023587315250899	0.018759330956197234	2	2	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	transcription regulation	-0.01197137807125533	0.03536503105066282	0.1993021779486613	18	18	1.0	context_deviation	moderate	TGF-beta / BMP signaling	False
CDKN2A	ER stress / UPR	0.0515369413353627	0.0515369413353627	0.0515369413353627	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	JAK-STAT signaling	0.1141107204468949	0.1141107204468949	0.1141107204468949	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	NF-κB / MAPK signaling	0.0334577718906503	0.0334577718906503	0.0334577718906503	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	NF-κB / copper signaling	-0.0089714866225969	0.0089714866225969	0.0089714866225969	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	RNA processing / spliceosome	0.1068406957943571	0.1068406957943571	0.1068406957943571	1	1	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	RNA processing / transcription	-0.1100432218729996	0.1100432218729996	0.1100432218729996	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	TGF-beta / BMP signaling	0.0173149200749693	0.0420094618764525	0.06425887245122949	2	2	1.0	context_deviation	moderate	cell cycle / replication	False
CDKN2A	cell cycle / replication	-0.0035849846899509	0.0035849846899509	0.0035849846899509	1	1	1.0	context_deviation	provisional	cell cycle / replication	True
CDKN2A	chromatin remodeling	0.024796914361766047	0.032789286248693546	0.058138184604673085	2	2	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	cytoskeleton / cell motility	-0.1312842540315513	0.1312842540315513	0.1312842540315513	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	growth / proliferation	-0.0198289778130151	0.0198289778130151	0.0198289778130151	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	growth factor / proliferation	-0.0047769132739936	0.0047769132739936	0.0047769132739936	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	mTOR / lysosome / signaling	0.0054979056531325	0.0054979056531325	0.0054979056531325	1	1	1.0	shift_excess	moderate	cell cycle / replication	False
CDKN2A	metabolism / transcription	-0.0480172309290882	0.0480172309290882	0.0480172309290882	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	nuclear receptor / co-activator	-0.0464109692613816	0.0464109692613816	0.0464109692613816	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	nuclear receptor / metabolism	-0.0127478645375898	0.0127478645375898	0.024038803848783364	2	2	1.0	context_deviation	moderate	cell cycle / replication	False
CDKN2A	oxidative stress / antioxidant	-0.0642728428675643	0.0642728428675643	0.0642728428675643	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	oxidative stress / mitochondrial	-0.0772651729963398	0.0772651729963398	0.0772651729963398	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	peroxisome / metabolism	-0.0294844252103858	0.0294844252103858	0.0294844252103858	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	proteostasis / chaperone	-0.0271905395288762	0.0271905395288762	0.0271905395288762	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	ribosomal / translation	-0.1054419199032152	0.1054419199032152	0.1054419199032152	1	1	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	ribosome biogenesis / nucleolar	-0.0139655043871504	0.0139655043871504	0.0139655043871504	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	signaling / oncogene	-0.0263656284048625	0.0263656284048625	0.0263656284048625	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	synaptic / signaling	-0.0154978474347449	0.0154978474347449	0.0154978474347449	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	transcription / chromatin	-0.005446926683945299	0.005446926683945299	0.008508717238460002	2	2	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	transcription regulation	0.002964464799168861	0.02070601758683026	0.11260963077146005	18	18	1.0	context_deviation	moderate	cell cycle / replication	False
COMMD6	ER stress / UPR	-0.0031470419905954	0.0031470419905954	0.0031470419905954	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	JAK-STAT signaling	-0.0610816952673689	0.0610816952673689	0.0610816952673689	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	NF-κB / MAPK signaling	0.0232443744473558	0.0232443744473558	0.0232443744473558	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	NF-κB / copper signaling	0.0685116309578168	0.0685116309578168	0.0685116309578168	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	True
COMMD6	RNA processing / spliceosome	0.0465312856991423	0.0465312856991423	0.0465312856991423	1	1	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	RNA processing / transcription	-0.0340515913188004	0.0340515913188004	0.0340515913188004	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	TGF-beta / BMP signaling	-0.01292335068461325	0.01467181349128425	0.027650501045750484	2	2	1.0	context_deviation	moderate	NF-κB / copper signaling	False
COMMD6	cell cycle / replication	0.0159598030149936	0.0159598030149936	0.0159598030149936	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	chromatin remodeling	0.0274485461938888	0.0348869525122739	0.062777737196425	2	2	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	cytoskeleton / cell motility	-0.0584168605378989	0.0584168605378989	0.0584168605378989	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	growth / proliferation	0.0124952170951269	0.0124952170951269	0.0124952170951269	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	growth factor / proliferation	-0.0377274337894355	0.0377274337894355	0.0377274337894355	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	mTOR / lysosome / signaling	-0.0188524990862473	0.0188524990862473	0.0188524990862473	1	1	1.0	shift_excess	moderate	NF-κB / copper signaling	False
COMMD6	metabolism / transcription	0.0736073580372813	0.0736073580372813	0.0736073580372813	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	nuclear receptor / co-activator	-0.0046451900045609	0.0046451900045609	0.0046451900045609	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	nuclear receptor / metabolism	0.0031647160136405485	0.032263244743325745	0.045846098826720895	2	2	1.0	context_deviation	moderate	NF-κB / copper signaling	False
COMMD6	oxidative stress / antioxidant	0.0385170359776505	0.0385170359776505	0.0385170359776505	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	oxidative stress / mitochondrial	-0.028731018104372	0.028731018104372	0.028731018104372	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	peroxisome / metabolism	0.0067945676809257	0.0067945676809257	0.0067945676809257	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	proteostasis / chaperone	0.0169483688573541	0.0169483688573541	0.0169483688573541	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	ribosomal / translation	-0.0200916448635424	0.0200916448635424	0.0200916448635424	1	1	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	ribosome biogenesis / nucleolar	0.0577179024426834	0.0577179024426834	0.0577179024426834	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	signaling / oncogene	-0.0070549155905315	0.0070549155905315	0.0070549155905315	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	synaptic / signaling	-0.0117180784909582	0.0117180784909582	0.0117180784909582	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	transcription / chromatin	0.10297758784814386	0.10297758784814386	0.15730636156574596	2	2	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	transcription regulation	-0.0011790879778780666	0.02378957923662851	0.12735006378285113	18	18	1.0	context_deviation	moderate	NF-κB / copper signaling	False
ENY2	ER stress / UPR	0.0581869421459859	0.0581869421459859	0.0581869421459859	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	JAK-STAT signaling	0.0538654449494584	0.0538654449494584	0.0538654449494584	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	NF-κB / MAPK signaling	0.0367694730095964	0.0367694730095964	0.0367694730095964	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	NF-κB / copper signaling	0.0537503022606122	0.0537503022606122	0.0537503022606122	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	RNA processing / spliceosome	0.022411074097885	0.022411074097885	0.022411074097885	1	1	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	RNA processing / transcription	-0.3947383703410172	0.3947383703410172	0.3947383703410172	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	TGF-beta / BMP signaling	-0.0371450913476648	0.0371450913476648	0.06457048367613247	2	2	1.0	context_deviation	moderate	transcription / chromatin	False
ENY2	cell cycle / replication	0.0144067993387579	0.0144067993387579	0.0144067993387579	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	chromatin remodeling	-0.036089945532032854	0.05813712251900655	0.09677199164319268	2	2	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	cytoskeleton / cell motility	0.0546409912534828	0.0546409912534828	0.0546409912534828	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	growth / proliferation	-0.0694966938393213	0.0694966938393213	0.0694966938393213	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	growth factor / proliferation	-0.0086425129062568	0.0086425129062568	0.0086425129062568	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	mTOR / lysosome / signaling	0.06385085288824	0.06385085288824	0.06385085288824	1	1	1.0	shift_excess	moderate	transcription / chromatin	False
ENY2	metabolism / transcription	-0.0144299539935108	0.0144299539935108	0.0144299539935108	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	nuclear receptor / co-activator	-0.0282404038946366	0.0282404038946366	0.0282404038946366	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	nuclear receptor / metabolism	0.0278918556356135	0.0278918556356135	0.04490923617397932	2	2	1.0	context_deviation	moderate	transcription / chromatin	False
ENY2	oxidative stress / antioxidant	0.0492822308705338	0.0492822308705338	0.0492822308705338	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	oxidative stress / mitochondrial	-0.0381213722608662	0.0381213722608662	0.0381213722608662	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	peroxisome / metabolism	-0.0359803480142646	0.0359803480142646	0.0359803480142646	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	proteostasis / chaperone	-0.0580635997553167	0.0580635997553167	0.0580635997553167	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	ribosomal / translation	-0.1072217145962084	0.1072217145962084	0.1072217145962084	1	1	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	ribosome biogenesis / nucleolar	-0.149805205086003	0.149805205086003	0.149805205086003	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	signaling / oncogene	-0.0923229362204143	0.0923229362204143	0.0923229362204143	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	synaptic / signaling	-0.1085288962094641	0.1085288962094641	0.1085288962094641	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	transcription / chromatin	-0.026478813023133	0.0275001632283434	0.05398863800281627	2	2	1.0	canonical_backbone	high	transcription / chromatin	True
ENY2	transcription regulation	0.007876123463713278	0.03617706624531956	0.18580366455094907	18	18	1.0	context_deviation	moderate	transcription / chromatin	False
ERC1	ER stress / UPR	0.0477856932141012	0.0477856932141012	0.0477856932141012	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	JAK-STAT signaling	-0.0458856698958174	0.0458856698958174	0.0458856698958174	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	NF-κB / MAPK signaling	0.0223755175404649	0.0223755175404649	0.0223755175404649	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	NF-κB / copper signaling	0.0493104714805829	0.0493104714805829	0.0493104714805829	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	RNA processing / spliceosome	0.0347535271008146	0.0347535271008146	0.0347535271008146	1	1	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	RNA processing / transcription	-0.0341324152171158	0.0341324152171158	0.0341324152171158	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	TGF-beta / BMP signaling	0.00437507951977825	0.02863673472732245	0.04096837552667713	2	2	1.0	context_deviation	moderate	synaptic / signaling	False
ERC1	cell cycle / replication	0.0174809675663709	0.0174809675663709	0.0174809675663709	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	chromatin remodeling	0.028327297471812347	0.028327297471812347	0.040318247986125155	2	2	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	cytoskeleton / cell motility	0.0029737778135414	0.0029737778135414	0.0029737778135414	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	growth / proliferation	-0.0273737337486841	0.0273737337486841	0.0273737337486841	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	growth factor / proliferation	-0.0278184000141059	0.0278184000141059	0.0278184000141059	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	mTOR / lysosome / signaling	-0.1963542967623337	0.1963542967623337	0.1963542967623337	1	1	1.0	shift_excess	moderate	synaptic / signaling	False
ERC1	metabolism / transcription	-0.0117638382327076	0.0117638382327076	0.0117638382327076	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	nuclear receptor / co-activator	-0.0714720252792573	0.0714720252792573	0.0714720252792573	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	nuclear receptor / metabolism	0.01632350678083335	0.01632350678083335	0.03180964111155992	2	2	1.0	context_deviation	moderate	synaptic / signaling	False
ERC1	oxidative stress / antioxidant	0.0211404938862809	0.0211404938862809	0.0211404938862809	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	oxidative stress / mitochondrial	0.0479526223756694	0.0479526223756694	0.0479526223756694	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	peroxisome / metabolism	-0.0102116209501319	0.0102116209501319	0.0102116209501319	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	proteostasis / chaperone	-0.0384672614832219	0.0384672614832219	0.0384672614832219	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	ribosomal / translation	-0.1073931375545824	0.1073931375545824	0.1073931375545824	1	1	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	ribosome biogenesis / nucleolar	-0.0102840831072432	0.0102840831072432	0.0102840831072432	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	signaling / oncogene	-0.0794771815970012	0.0794771815970012	0.0794771815970012	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	synaptic / signaling	-0.0121561726300574	0.0121561726300574	0.0121561726300574	1	1	1.0	context_deviation	provisional	synaptic / signaling	True
ERC1	transcription / chromatin	0.059715672402816056	0.059715672402816056	0.08983279206565083	2	2	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	transcription regulation	0.009229825040303815	0.026903515854673918	0.1540350138119698	18	18	1.0	context_deviation	moderate	synaptic / signaling	False
ETV3	ER stress / UPR	0.0747451124645894	0.0747451124645894	0.0747451124645894	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	JAK-STAT signaling	-0.035044061848332	0.035044061848332	0.035044061848332	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	NF-κB / MAPK signaling	0.023808547311316	0.023808547311316	0.023808547311316	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	NF-κB / copper signaling	-0.1107615571563493	0.1107615571563493	0.1107615571563493	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	RNA processing / spliceosome	0.0456357855160368	0.0456357855160368	0.0456357855160368	1	1	1.0	canonical_backbone	high	transcription regulation	False
ETV3	RNA processing / transcription	-0.132152968805983	0.132152968805983	0.132152968805983	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	TGF-beta / BMP signaling	0.0019700693559941973	0.0632667725715035	0.08951609559047774	2	2	1.0	context_deviation	moderate	transcription regulation	False
ETV3	cell cycle / replication	0.0107701802626252	0.0107701802626252	0.0107701802626252	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	chromatin remodeling	-0.016666937566944953	0.06198454273461325	0.09077301742125286	2	2	1.0	canonical_backbone	high	transcription regulation	False
ETV3	cytoskeleton / cell motility	-0.2545368842653159	0.2545368842653159	0.2545368842653159	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	growth / proliferation	-0.0779913093941309	0.0779913093941309	0.0779913093941309	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	growth factor / proliferation	0.0591327365749443	0.0591327365749443	0.0591327365749443	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	mTOR / lysosome / signaling	-0.0668698817080124	0.0668698817080124	0.0668698817080124	1	1	1.0	shift_excess	moderate	transcription regulation	False
ETV3	metabolism / transcription	-0.0300288471590992	0.0300288471590992	0.0300288471590992	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	nuclear receptor / co-activator	-0.0400261197130418	0.0400261197130418	0.0400261197130418	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	nuclear receptor / metabolism	9.968126651679898e-05	0.0212413624477172	0.03004015362777577	2	2	1.0	context_deviation	moderate	transcription regulation	False
ETV3	oxidative stress / antioxidant	-0.0310870032145491	0.0310870032145491	0.0310870032145491	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	oxidative stress / mitochondrial	0.0204627217866801	0.0204627217866801	0.0204627217866801	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	peroxisome / metabolism	0.0248104589944786	0.0248104589944786	0.0248104589944786	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	proteostasis / chaperone	-0.035361621071845	0.035361621071845	0.035361621071845	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	ribosomal / translation	-0.1068893590969408	0.1068893590969408	0.1068893590969408	1	1	1.0	canonical_backbone	high	transcription regulation	False
ETV3	ribosome biogenesis / nucleolar	-0.1045073439867598	0.1045073439867598	0.1045073439867598	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	signaling / oncogene	-0.0206783916189738	0.0206783916189738	0.0206783916189738	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	synaptic / signaling	0.0153444567949914	0.0153444567949914	0.0153444567949914	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	transcription / chromatin	0.019479348330931935	0.019551147310902163	0.03903056168108211	2	2	1.0	canonical_backbone	high	transcription regulation	False
ETV3	transcription regulation	0.007589669542779343	0.03043795165640624	0.16884142820141104	18	18	1.0	context_deviation	moderate	transcription regulation	True
GON4L	ER stress / UPR	0.0278032062508291	0.0278032062508291	0.0278032062508291	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	JAK-STAT signaling	-0.1567279574362532	0.1567279574362532	0.1567279574362532	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	NF-κB / MAPK signaling	0.0127395847969156	0.0127395847969156	0.0127395847969156	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	NF-κB / copper signaling	0.0830328125412214	0.0830328125412214	0.0830328125412214	1	1	1.0	context_deviation	provisional	transcription regulation	False
