model_id	object_role	cell_line	target_gene	predicted_shift_mean_abs	predicted_shift_l2	predicted_topk_abs_shift	predicted_shift_response_aligned_signed	predicted_shift_response_aligned_magnitude	predicted_observed_shift_cosine	predicted_target_similarity_mean	leading_singular_energy_share	normalized_inverse_effective_rank	output_homogenization_score	expected_axis	predicted_shift_axis_aligned_magnitude	axis_total_magnitude	top_axis	top_axis_magnitude	axis_entropy	top_axis_share	common_axis_dominance_score	observed_shift_mean_abs	observed_shift_l2	depmap_gene_effect	dependency_strength	endpoint_category	depmap_gene_dependency	residual	quadrant
cellot_hcc_formal_v1	entrant	HCC38	KLF3	0.517123837737327	4.373726702462264	1.133125615119934	-1.103777665444598	1.103777665444598	-0.2523654861249578	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.5078248406449953	12.731723556915918	nuclear receptor / metabolism	1.2012255489826202	0.9182459881042043	0.09434901281139663	0.09434901281139663	0.0054676604656395	2.319837106922052	-0.2832468490799181	0.2832468490799181	dependency_excess	0.1616884807733207	-0.0008227403199183	middle
cellot_hcc_formal_v1	entrant	HCC38	LAMTOR5	0.8755091235358664	8.328532945760664	2.170165538787842	0.6910514275767229	0.6910514275767229	0.082973968173888	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	mTOR / lysosome / signaling	1.3003036975860596	23.9719361787041	cytoskeleton / cell motility	4.05302619934082	0.8508910822037828	0.16907379400339798	0.16907379400339798	0.0106435490794122	5.5264970297394775	-0.1880265849724247	0.1880265849724247	shift_excess	0.0890975409858624	0.004612910275546	middle
cellot_hcc_formal_v1	entrant	HCC38	MAML3	1.4651890219526087	13.066471836029317	3.3292379140853883	-0.8197913380789421	0.8197913380789421	-0.06274006850253641	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	1.6605195187860065	31.686341025763088	NF-κB / MAPK signaling	4.850144386291504	0.875020966029686	0.1530673542378407	0.1530673542378407	0.0039010408237359	1.5384476186420233	0.1348356419568611	-0.1348356419568611	low_information	0.009549016733777	-0.0012488260912194	low_shift_high_depmap
cellot_hcc_formal_v1	entrant	HCC38	MIER1	3.9113492683527316	34.274006322186246	8.699719762802124	17.18725493995914	17.18725493995914	0.501466177557232	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	3.4749649034606085	110.21926711665259	growth factor / proliferation	9.46364402770996	0.9253786470613281	0.08586197563529376	0.08586197563529376	0.0049938655360828	2.045207713573186	0.1844901338995709	-0.1844901338995709	middle	0.0068709338808792	-2.054335060692764e-05	middle
cellot_hcc_formal_v1	entrant	HCC38	MTDH	2.140405144463194	16.539136608426727	3.7826494932174684	-3.0677385760697558	3.0677385760697558	-0.18548359861219937	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	signaling / oncogene	3.157111644744873	57.90992727213436	proteostasis / chaperone	4.802190780639648	0.9514099432069716	0.08292517374564916	0.08292517374564916	0.0056310162158605	2.564566136296016	-0.0521834016027112	0.0521834016027112	middle	0.0342163047187118	-2.904081276937972e-05	middle
cellot_hcc_formal_v1	entrant	HCC38	MYBL1	1.7060021154106932	16.366030598647296	4.150866532325745	-2.082376949932036	2.082376949932036	-0.12723775245196908	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	1.8341436083945963	42.27647511619661	ribosomal / translation	9.327762603759766	0.8326949166207778	0.22063718836829402	0.22063718836829402	0.0071407239504648	3.414490893578291	0.0709136850199211	-0.0709136850199211	shift_excess	0.0145675964421822	0.0018164771977387	middle
cellot_hcc_formal_v1	entrant	HCC38	NCOA1	7.027925374025994	68.98606673376982	18.092508125305176	1.5018032670487813	1.5018032670487813	0.021769660717787	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	nuclear receptor / co-activator	7.562775611877441	234.2452503889799	growth / proliferation	32.998497009277344	0.8779633577809896	0.1408715735088807	0.1408715735088807	0.0043489041564256	1.803675839063153	-0.0933676037953646	0.0933676037953646	middle	0.0459486880054965	-0.0014235038520742	middle
cellot_hcc_formal_v1	entrant	HCC38	NPM1	0.9631166030117806	8.44002961132025	2.182207226753235	2.7417108917916986	2.7417108917916986	0.32484612235416316	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	ribosome biogenesis / nucleolar	3.161098957061768	25.507846905953354	ribosome biogenesis / nucleolar	3.161098957061768	0.9065921551289013	0.12392653008764881	0.12392653008764881	0.0113723052385142	5.049583398617561	-0.9484209992220038	0.9484209992220038	endpoint_anchor	0.8555302996262993	0.0032673016787406	high_shift_low_depmap
cellot_hcc_formal_v1	entrant	HCC38	PA2G4	7.048836854544092	64.35419240706291	16.02026824951172	12.668532547509074	12.668532547509074	0.19685636745118557	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	growth / proliferation	15.30356788635254	233.60257577564983	RNA processing / transcription	31.96986198425293	0.9139989805863447	0.13685577685991163	0.13685577685991163	0.0071702138866234	3.347055500027386	-0.4663635980262615	0.4663635980262615	endpoint_anchor	0.3764696904296344	0.0003802684922252	middle
cellot_hcc_formal_v1	entrant	HCC38	PARK7	0.5697460269674341	4.932750148964638	1.2669890582561494	1.174686673814206	1.174686673814206	0.2381403149033947	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	oxidative stress / mitochondrial	1.3081636428833008	13.742227812608084	nuclear receptor / metabolism	1.3393378853797913	0.9201186898449911	0.09746148176578683	0.09746148176578683	0.0050560733285705	2.227876740019074	0.0134496621963463	-0.0134496621963463	middle	0.0215311147572859	-0.0004249359429801	middle
cellot_hcc_formal_v1	entrant	HCC38	PCBD1	0.570312113203901	4.628147560610767	1.0809012234210968	0.12192944612062157	0.12192944612062157	0.02634519416760575	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	metabolism / transcription	0.0700548291206359	14.72379066546758	cytoskeleton / cell motility	1.534628987312317	0.9297841724344665	0.10422784608800209	0.10422784608800209	0.0041690086810655	1.7392892243046572	0.016465541489049	-0.016465541489049	low_information	0.0210892465180688	-0.0013037732368964	middle
cellot_hcc_formal_v1	entrant	HCC38	PEX14	0.507068745316343	4.337861004104958	1.0957544267177581	1.4188615719538864	1.4188615719538864	0.3270878367497724	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	peroxisome / metabolism	0.6049447059631348	13.890561040076944	nuclear receptor / metabolism	1.4048652052879333	0.9375404156395464	0.10113811826855852	0.10113811826855852	0.004391741095693	1.8521323648982424	0.232031509113923	-0.232031509113923	low_information	0.0049454685061893	-0.0004929743696039	low_shift_high_depmap
cellot_hcc_formal_v1	entrant	HCC38	PFDN5	0.7988774603668679	7.217676182338528	1.8404466032981872	2.1639392458795754	2.1639392458795754	0.29981107370467525	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	proteostasis / chaperone	1.7181814908981323	18.63977952549855	ribosomal / translation	2.592099666595459	0.8662987834027585	0.1390627857507413	0.1390627857507413	0.0091179791241103	3.763957430728924	-0.8870801927678431	0.8870801927678431	endpoint_anchor	0.8201974002162512	0.0011803139937399	high_shift_low_depmap
cellot_hcc_formal_v1	entrant	HCC38	PMF1	0.7903404736772497	6.438044536673774	1.5532074213027953	3.5880959243391013	3.5880959243391013	0.5573269808712594	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.8678877850373586	20.65636928876241	ribosomal / translation	2.362467765808105	0.9359328112855979	0.11436994240286688	0.11436994240286688	0.0092008578860405	3.907662671107953	-1.5920218294593655	1.5920218294593655	endpoint_anchor	0.9978434877605236	-0.0006598961817566	high_shift_low_depmap
cellot_hcc_formal_v1	entrant	HCC38	PRDX2	1.77244119726597	16.192459827745736	4.193310642242432	6.090532993396909	6.090532993396909	0.3761338955407379	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	oxidative stress / antioxidant	5.591651439666748	47.604912758701374	nuclear receptor / co-activator	6.217123031616211	0.9014677259659352	0.1305983494419875	0.1305983494419875	0.0048643958897732	2.130357874677587	-0.278397829186231	0.278397829186231	middle	0.1572365253337959	-0.0014127767134366	middle
cellot_hcc_formal_v1	entrant	HCC38	PRPF6	0.9277019608528057	7.850445110761161	1.9902899622917176	1.049334848969786	1.049334848969786	0.13366565005739464	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	RNA processing / spliceosome	0.3830439150333404	25.9043174220456	oxidative stress / antioxidant	2.397550106048584	0.9340058063110761	0.09255407378571473	0.09255407378571473	0.0144798741040019	5.908263551904799	-1.5741714599009082	1.5741714599009082	endpoint_anchor	0.9972796156547944	0.0046678160507967	high_shift_low_depmap
cellot_hcc_formal_v1	entrant	HCC38	RORC	0.6347096822363265	5.704977865205703	1.482344740629196	1.0013992604206234	1.0013992604206234	0.17553078803830138	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	nuclear receptor / metabolism	0.554807648062706	15.90676535665989	cytoskeleton / cell motility	2.3685860633850098	0.885092551866307	0.14890431902884163	0.14890431902884163	0.0047603589109585	1.944086166826961	-0.377798049598536	0.377798049598536	dependency_excess	0.263229534078098	-0.001787978643083	middle
cellot_hcc_formal_v1	entrant	HCC38	RPS3	0.7552541889091755	6.724145347421547	1.709520947933197	1.0709277618385646	1.0709277618385646	0.1592660043033163	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	ribosomal / translation	1.1233890056610107	21.503584023565054	cytoskeleton / cell motility	3.3154916763305664	0.9131060411192555	0.15418321302612767	0.15418321302612767	0.0096911866022176	4.1654645837132325	-1.977444057423196	1.977444057423196	endpoint_anchor	1.0	-0.0012210037608086	high_shift_low_depmap
cellot_hcc_formal_v1	entrant	HCC38	RUVBL2	1.1710408227716356	10.454796869568453	2.588280713558197	0.7191097586897228	0.7191097586897228	0.06878275758593536	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	chromatin remodeling	0.963441789150238	34.90058927051723	ribosomal / translation	5.071727275848389	0.9164682870022829	0.14531924479947972	0.14531924479947972	0.0082501146934477	3.3300033506603586	-1.3247838305863433	1.3247838305863433	endpoint_anchor	0.978029448287533	-0.000881611022861	high_shift_low_depmap
cellot_hcc_formal_v1	entrant	HCC38	SMAD1	5.144170280466688	46.79780030164117	12.567473602294921	-9.936834378484695	9.936834378484695	-0.21233550112260763	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	TGF-beta / BMP signaling	5.14799702167511	157.0488587717215	RNA processing / transcription	20.20487403869629	0.9095399027343046	0.12865342796323723	0.12865342796323723	0.0045644798021591	1.9253649364438048	0.092940314960579	-0.092940314960579	low_information	0.0125810954880103	-0.0006996780493545	middle
cellot_hcc_formal_v1	entrant	HCC38	STAT3	0.5314275685777056	4.810437823861674	1.2449610114097596	1.1553116053850563	1.1553116053850563	0.2401676620066169	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	JAK-STAT signaling	1.2669451236724854	14.77385184996658	cell cycle / replication	1.6830873489379885	0.8900484261109196	0.11392339425292097	0.11392339425292097	0.0049421595924907	2.1690524844948564	0.0005423560077098	-0.0005423560077098	middle	0.0235621693286022	-0.0005740609596133	middle
cellot_hcc_formal_v1	entrant	HCC38	TAB3	0.6188414176093772	5.064160682792949	1.2259832441806793	-0.34887943801110477	0.34887943801110477	-0.06889185787420421	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	NF-κB / MAPK signaling	1.016643762588501	15.904362480673525	signaling / oncogene	1.475743055343628	0.9374884646495808	0.09278857025152086	0.09278857025152086	0.005355838101385	2.217455001567444	-0.0196506729762948	0.0196506729762948	middle	0.0271522701939877	-0.0002154692673164	middle
cellot_hcc_formal_v1	entrant	HCC38	TADA3	0.7483835454950941	6.384694663504884	1.5870562314987182	1.5397632383953388	1.5397632383953388	0.2411647415492982	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription / chromatin	0.8822765350341797	21.535588458180428	cytoskeleton / cell motility	2.22006893157959	0.9191821924263136	0.1030883802358455	0.1030883802358455	0.0091400872937874	4.428444823703298	-0.0575575471120086	0.0575575471120086	shift_excess	0.035551946395066	0.003465369534057	middle
cellot_hcc_formal_v1	entrant	HCC38	THAP8	0.6448459396971032	5.275679003019576	1.2792363047599793	0.1836519070605995	0.1836519070605995	0.03481104649382286	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.6278199661109183	16.999300110671253	cell cycle / replication	1.476305365562439	0.9471190894944647	0.08684506749990803	0.08684506749990803	0.0050563694115236	2.120590397995916	-0.0175508210223816	0.0175508210223816	middle	0.0267473201978675	-0.0005092095367631	middle
cellot_hcc_formal_v1	entrant	HCC38	THRA	0.5598362186487685	5.052249325784124	1.3048092424869537	0.33946453583221275	0.33946453583221275	0.06719077265244167	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	nuclear receptor / metabolism	1.2547538578510284	16.833452008664608	cytoskeleton / cell motility	2.097342014312744	0.8987014088242065	0.12459369671967394	0.12459369671967394	0.0058419151883759	2.5748785168349526	-0.1244560670130739	0.1244560670130739	middle	0.0573416619307745	-1.5302507314757935e-05	middle
cellot_hcc_formal_v1	entrant	HCC38	TMF1	0.5627251800070417	4.928763041677351	1.284883689880371	0.7476239883320318	0.7476239883320318	0.15168592647083337	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.6788855575852923	13.802632921271854	cytoskeleton / cell motility	1.5497593879699707	0.9055606504084732	0.11227998287062806	0.11227998287062806	0.00630257681098	2.6709537577516334	-0.1739325679207107	0.1739325679207107	middle	0.0809743969956026	0.0003103866486258	middle
cellot_hcc_formal_v1	entrant	HCC38	TMSB4X	0.7650971292181218	6.2342280366282665	1.50505028963089	1.9172064452184008	1.9172064452184008	0.30752908522982214	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	cytoskeleton / cell motility	1.6697397232055664	19.02435082362758	cytoskeleton / cell motility	1.6697397232055664	0.9323810714139571	0.08776855193039271	0.08776855193039271	0.0045126915949235	1.993718373946049	-0.3380993515689319	0.3380993515689319	dependency_excess	0.2174493812731642	-0.0019273474517844	middle
cellot_hcc_formal_v1	entrant	HCC38	UBP1	0.758636493315088	6.397175281406219	1.5643388509750367	-0.7498517493268585	0.7498517493268585	-0.11721607058452009	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.7762311788068877	18.694991582797634	RNA processing / transcription	1.7737399339675903	0.9353657066085751	0.09487781399162079	0.09487781399162079	0.004398069047543	1.8193468573847944	0.0228586479772922	-0.0228586479772922	low_information	0.0201784564207119	-0.0010572724019838	middle
cellot_hcc_formal_v1	entrant	HCC38	VEZF1	0.6136795390159526	4.967462688533521	1.2022010803222656	0.9903686804333677	0.9903686804333677	0.1993711362381146	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.7192009223832024	14.349612979425324	cytoskeleton / cell motility	1.6628732681274414	0.9363065329931516	0.11588279562045976	0.11588279562045976	0.0073740581188237	3.330757494619107	-0.151644262020672	0.151644262020672	shift_excess	0.0694464693745538	0.0014426707127253	middle
cellot_hcc_formal_v1	entrant	HCC38	XBP1	1.5736686536606321	14.18766260129906	3.8105729818344116	1.171687481574255	1.171687481574255	0.08258495528833426	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	ER stress / UPR	2.05210280418396	31.077402755618095	nuclear receptor / metabolism	2.825399070978165	0.9287559296348044	0.09091490344917567	0.09091490344917567	0.0040282961697656	1.6387798034173342	0.1080243659617565	-0.1080243659617565	low_information	0.0113924113087519	-0.0011947122161723	low_shift_high_depmap
cellot_hcc_formal_v1	entrant	HCC38	YBX1	2.2124924647047166	19.428983056571656	5.063698863983154	1.8900027767739238	1.8900027767739238	0.097277493694383	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	RNA processing / transcription	1.7292307615280151	65.72235666712125	NF-κB / copper signaling	7.080102443695068	0.9078464442827033	0.10772745839829284	0.10772745839829284	0.0076494599161971	3.716232319681118	-2.475443696624305	2.475443696624305	endpoint_anchor	1.0	-0.0046212792218524	middle
cellot_hcc_formal_v1	entrant	HCC38	ZBTB17	0.5535202850686743	4.595046657418794	1.1321438372135162	1.1782823722885496	1.1782823722885496	0.25642446315233586	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.5394058931205008	14.964530806574556	cytoskeleton / cell motility	1.288942575454712	0.9422313656006539	0.08613317665051179	0.08613317665051179	0.0079465191255336	3.493035111075968	-0.3779576510823618	0.3779576510823618	endpoint_anchor	0.2634223656448051	0.0013977461767984	high_shift_low_depmap
cellot_hcc_formal_v1	entrant	HCC38	ZBTB20	0.47285953659484997	3.932850453503296	0.972030633687973	0.41578496440078583	0.41578496440078583	0.10572102074982632	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.3951773416871826	13.080296553360919	cell cycle / replication	1.3525830507278442	0.9308353850346459	0.1034061456642055	0.1034061456642055	0.0048062658192207	2.1590019433283736	0.3536029010287363	-0.3536029010287363	low_information	0.0018330352467763	0.0002531985170202	middle
cellot_hcc_formal_v1	entrant	HCC38	ZBTB5	0.49274069903061746	4.446727284251211	1.1512462854385377	0.15879128687631	0.15879128687631	0.03570969765532833	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.5689555729428927	12.25124565946559	ribosomal / translation	1.3835495710372925	0.9233842891853545	0.11293133853440697	0.11293133853440697	0.0046384099549855	1.897499312170974	0.0729011804312269	-0.0729011804312269	low_information	0.0143722132742512	-0.0006804148872734	middle
cellot_hcc_formal_v1	entrant	HCC38	ZNF131	0.6555998040006515	5.677423313009304	1.4445148825645446	1.3263454422206298	1.3263454422206298	0.2336175002454773	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.5234232346216837	18.487765530745186	mTOR / lysosome / signaling	2.332416534423828	0.926469463078566	0.12616000189666055	0.12616000189666055	0.0098454685363047	4.415636227925105	-0.6933601874242165	0.6933601874242165	endpoint_anchor	0.6622862073859538	0.0024362738208512	high_shift_low_depmap
cellot_hcc_formal_v1	entrant	HCC38	ZNF24	0.7193596218811705	5.916966048571244	1.4872201800346374	0.23841466264825453	0.23841466264825453	0.04029339710438662	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.6646323208179739	19.896486223157908	NF-κB / MAPK signaling	2.031639337539673	0.9435286653051722	0.10211045883946122	0.10211045883946122	0.0039710221358838	1.6212123105803893	-0.0751354213507236	0.0751354213507236	middle	0.0403071652767106	-0.0017516482680549	middle
cellot_hcc_formal_v1	entrant	HCC38	ZNF566	0.8165230215229886	6.876665145252517	1.7661295890808106	-1.3916164101210773	1.3916164101210773	-0.2023679182753017	0.3270921291540744	0.5147364477758585	0.912901547177661	0.6970613531768522	transcription regulation	0.7325087653266059	21.97015074806081	synaptic / signaling	2.27408766746521	0.9271603984478015	0.10350805934574353	0.10350805934574353	0.0045411647163488	1.9239272325468384	-0.1834100057572494	0.1834100057572494	middle	0.0863639716532793	-0.0014768800060284	middle
cellot_hcc_sens_iter100_seed1	entrant	HCC38	ARID1A	19.778826652689183	135.8424840555086	21.48837661743164	13.380113158106411	13.380113158106411	0.0984972650576602	0.9953274541532204	0.9954755174142578	0.9990229158612216	0.9973873867840298	chromatin remodeling	20.834540367126465	513.6782290140789	cell cycle / replication	22.22735977172852	0.9993940351707634	0.04327097882732989	0.04327097882732989	0.0085365617536346	4.5521106820450274	-0.1959555409927433	0.1959555409927433	shift_excess	0.0939245801107399	0.0024842926660479	middle
cellot_hcc_sens_iter100_seed1	entrant	HCC38	BMPR1A	15.509969061993537	106.7813385100789	17.421707916259766	35.84635606613519	35.84635606613519	0.33569869572998207	0.9953274541532204	0.9954755174142578	0.9990229158612216	0.9973873867840298	TGF-beta / BMP signaling	16.2169246673584	398.65255859163074	cell cycle / replication	18.89764213562012	0.9986737825027218	0.047403789912655175	0.047403789912655175	0.0056197913890013	2.4112086854129164	-0.3519701364399601	0.3519701364399601	dependency_excess	0.2329854350238944	-0.0008580873192481	middle
cellot_hcc_sens_iter100_seed1	entrant	HCC38	CDKN2A	17.89715127742037	122.9850891842849	19.39187660217285	6.688272394909615	6.688272394909615	0.05438279094864652	0.9953274541532204	0.9954755174142578	0.9990229158612216	0.9973873867840298	cell cycle / replication	19.08378219604492	459.38780026965674	metabolism / transcription	20.33109474182129	0.9992186771297674	0.04425693222564271	0.04425693222564271	0.0040551040534158	1.6153802596872924	0.2816188048418129	-0.2816188048418129	low_information	0.0034117871973033	-0.0006943366956666	low_shift_high_depmap
cellot_hcc_sens_iter100_seed1	entrant	HCC38	COMMD6	18.665089282583683	128.3160955508287	20.490602874755858	-13.510291322406191	13.510291322406191	-0.10528913979504996	0.9953274541532204	0.9954755174142578	0.9990229158612216	0.9973873867840298	NF-κB / copper signaling	17.73383903503418	475.4396173689101	ER stress / UPR	20.36188697814941	0.9992617221026606	0.04282749319636507	0.04282749319636507	0.0042202270388882	1.715292039582324	0.1473822164133259	-0.1473822164133259	low_information	0.0087958879569685	-0.0008954126758508	low_shift_high_depmap
cellot_hcc_sens_iter100_seed1	entrant	HCC38	ENY2	19.18241409545249	131.87148320158687	21.01448459625244	-23.768140207033287	23.768140207033287	-0.1802371493061911	0.9953274541532204	0.9954755174142578	0.9990229158612216	0.9973873867840298	transcription / chromatin	18.62035846710205	486.733078956604	cell cycle / replication	20.82979202270508	0.9991966864726138	0.04279510253824811	0.04279510253824811	0.0103397858020701	4.544919712264169	-0.5509808712071267	0.5509808712071267	endpoint_anchor	0.4895161201697765	0.0033190035078499	high_shift_low_depmap
