target_gene	fine_axis	projected_signed_mean	projected_mean_abs	projected_l2	n_axis_genes	n_projected_genes	gene_coverage	architecture_role	confidence	expected_axis	is_expected_axis
BMPR1A	mTOR / lysosome / signaling	0.0329919220649142	0.0329919220649142	0.0329919220649142	1	1	1.0	shift_excess	moderate	TGF-beta / BMP signaling	False
BMPR1A	metabolism / transcription	0.026146546233037	0.026146546233037	0.026146546233037	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	nuclear receptor / co-activator	0.0041967525536837	0.0041967525536837	0.0041967525536837	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	nuclear receptor / metabolism	-0.00076812432519675	0.00076812432519675	0.00113778736441078	2	2	1.0	context_deviation	moderate	TGF-beta / BMP signaling	False
BMPR1A	oxidative stress / antioxidant	0.0353102435586438	0.0353102435586438	0.0353102435586438	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	oxidative stress / mitochondrial	0.0073586943002139	0.0073586943002139	0.0073586943002139	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	peroxisome / metabolism	0.0098819406462319	0.0098819406462319	0.0098819406462319	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	proteostasis / chaperone	0.0122464088071487	0.0122464088071487	0.0122464088071487	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	ribosomal / translation	-0.0059910883317313	0.0059910883317313	0.0059910883317313	1	1	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	ribosome biogenesis / nucleolar	-0.0115724344494028	0.0115724344494028	0.0115724344494028	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	signaling / oncogene	-0.0012391131006936	0.0012391131006936	0.0012391131006936	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	synaptic / signaling	0.0221834532907724	0.0221834532907724	0.0221834532907724	1	1	1.0	context_deviation	provisional	TGF-beta / BMP signaling	False
BMPR1A	transcription / chromatin	0.0089440651927354	0.010355729334776098	0.019351353039363587	2	2	1.0	canonical_backbone	high	TGF-beta / BMP signaling	False
BMPR1A	transcription regulation	0.003217189244104545	0.008780413126966844	0.05237955528992355	18	18	1.0	context_deviation	moderate	TGF-beta / BMP signaling	False
CDKN2A	ER stress / UPR	0.0059009991757236	0.0059009991757236	0.0059009991757236	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	JAK-STAT signaling	-0.0004408742273373	0.0004408742273373	0.0004408742273373	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	NF-κB / MAPK signaling	0.0070394181261639	0.0070394181261639	0.0070394181261639	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	NF-κB / copper signaling	-0.0075514782090805	0.0075514782090805	0.0075514782090805	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	RNA processing / spliceosome	0.0162542498719113	0.0162542498719113	0.0162542498719113	1	1	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	RNA processing / transcription	-0.0204875469880125	0.0204875469880125	0.0204875469880125	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	TGF-beta / BMP signaling	-0.007561192874532764	0.007561192874532764	0.015095738012384707	2	2	1.0	context_deviation	moderate	cell cycle / replication	False
CDKN2A	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	cell cycle / replication	True
CDKN2A	chromatin remodeling	-0.0134359443927552	0.0134359443927552	0.022461277981855095	2	2	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	cytoskeleton / cell motility	-0.0290624826160036	0.0290624826160036	0.0290624826160036	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	growth / proliferation	-0.0078661786033792	0.0078661786033792	0.0078661786033792	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	growth factor / proliferation	-0.0162134447344955	0.0162134447344955	0.0162134447344955	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	mTOR / lysosome / signaling	0.0300880755151615	0.0300880755151615	0.0300880755151615	1	1	1.0	shift_excess	moderate	cell cycle / replication	False
CDKN2A	metabolism / transcription	-0.0006256800204666	0.0006256800204666	0.0006256800204666	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	nuclear receptor / co-activator	0.0035943177622162	0.0035943177622162	0.0035943177622162	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	nuclear receptor / metabolism	-0.0007512220167253	0.0007512220167253	0.0011445863039403383	2	2	1.0	context_deviation	moderate	cell cycle / replication	False
CDKN2A	oxidative stress / antioxidant	0.0223335771590705	0.0223335771590705	0.0223335771590705	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	oxidative stress / mitochondrial	-0.0256640163833656	0.0256640163833656	0.0256640163833656	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	peroxisome / metabolism	0.0223033773080292	0.0223033773080292	0.0223033773080292	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	proteostasis / chaperone	-0.0063764707134688	0.0063764707134688	0.0063764707134688	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	ribosomal / translation	-0.0184225912616379	0.0184225912616379	0.0184225912616379	1	1	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	ribosome biogenesis / nucleolar	-0.0238363273056798	0.0238363273056798	0.0238363273056798	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	signaling / oncogene	-0.002783812423347	0.002783812423347	0.002783812423347	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	synaptic / signaling	0.029567039365067	0.029567039365067	0.029567039365067	1	1	1.0	context_deviation	provisional	cell cycle / replication	False
CDKN2A	transcription / chromatin	0.0127856757100243	0.0127856757100243	0.01954302236247288	2	2	1.0	canonical_backbone	high	cell cycle / replication	False
CDKN2A	transcription regulation	0.006375865671283749	0.012332696416579837	0.06503849181253064	18	18	1.0	context_deviation	moderate	cell cycle / replication	False
COMMD6	ER stress / UPR	0.0040923047604875	0.0040923047604875	0.0040923047604875	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	JAK-STAT signaling	-0.020670265226167	0.020670265226167	0.020670265226167	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	NF-κB / MAPK signaling	0.014821356268987	0.014821356268987	0.014821356268987	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	NF-κB / copper signaling	-0.0107439639737991	0.0107439639737991	0.0107439639737991	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	True
COMMD6	RNA processing / spliceosome	0.0106629332656029	0.0106629332656029	0.0106629332656029	1	1	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	RNA processing / transcription	-0.0178331125800706	0.0178331125800706	0.0178331125800706	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	TGF-beta / BMP signaling	-0.00605325096563065	0.00605325096563065	0.008562293096740604	2	2	1.0	context_deviation	moderate	NF-κB / copper signaling	False
COMMD6	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	chromatin remodeling	-0.0013862130489105	0.0069920511352552	0.010080710857374421	2	2	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	cytoskeleton / cell motility	-0.0414069384867779	0.0414069384867779	0.0414069384867779	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	growth / proliferation	-0.0075278320643687	0.0075278320643687	0.0075278320643687	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	growth factor / proliferation	-0.140590147590995	0.140590147590995	0.140590147590995	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	mTOR / lysosome / signaling	0.0444903565783814	0.0444903565783814	0.0444903565783814	1	1	1.0	shift_excess	moderate	NF-κB / copper signaling	False
COMMD6	metabolism / transcription	0.0003806693463767	0.0003806693463767	0.0003806693463767	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	nuclear receptor / co-activator	-0.0011305380027361	0.0011305380027361	0.0011305380027361	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	nuclear receptor / metabolism	-0.00293726042581115	0.00293726042581115	0.0050899034402463305	2	2	1.0	context_deviation	moderate	NF-κB / copper signaling	False
COMMD6	oxidative stress / antioxidant	0.0638771010099748	0.0638771010099748	0.0638771010099748	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	oxidative stress / mitochondrial	-0.023408726400999	0.023408726400999	0.023408726400999	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	peroxisome / metabolism	0.0109461963528356	0.0109461963528356	0.0109461963528356	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	proteostasis / chaperone	0.0048854493590446	0.0048854493590446	0.0048854493590446	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	ribosomal / translation	-0.0289198221511202	0.0289198221511202	0.0289198221511202	1	1	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	ribosome biogenesis / nucleolar	-0.0366881130256764	0.0366881130256764	0.0366881130256764	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	signaling / oncogene	-0.0182335393149068	0.0182335393149068	0.0182335393149068	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	synaptic / signaling	0.0223467595425129	0.0223467595425129	0.0223467595425129	1	1	1.0	context_deviation	provisional	NF-κB / copper signaling	False
COMMD6	transcription / chromatin	0.02016449471240175	0.02016449471240175	0.028868229126097513	2	2	1.0	canonical_backbone	high	NF-κB / copper signaling	False
COMMD6	transcription regulation	0.0022787860175588663	0.0139238266650222	0.07379115912619316	18	18	1.0	context_deviation	moderate	NF-κB / copper signaling	False
ENY2	ER stress / UPR	0.000354747223088	0.000354747223088	0.000354747223088	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	JAK-STAT signaling	-0.0201402879436881	0.0201402879436881	0.0201402879436881	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	NF-κB / MAPK signaling	0.0009395053551735	0.0009395053551735	0.0009395053551735	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	NF-κB / copper signaling	-0.0023237600879501	0.0023237600879501	0.0023237600879501	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	RNA processing / spliceosome	0.0034522505751079	0.0034522505751079	0.0034522505751079	1	1	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	RNA processing / transcription	-0.0204910515603966	0.0204910515603966	0.0204910515603966	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	TGF-beta / BMP signaling	-0.010042814845108699	0.010042814845108699	0.016536200294571347	2	2	1.0	context_deviation	moderate	transcription / chromatin	False
ENY2	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	chromatin remodeling	-0.0141225361282583	0.0153269083597071	0.02947406136116366	2	2	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	cytoskeleton / cell motility	-0.0010559904263305	0.0010559904263305	0.0010559904263305	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	growth / proliferation	0.0129014452307737	0.0129014452307737	0.0129014452307737	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	growth factor / proliferation	-0.0017923375544849	0.0017923375544849	0.0017923375544849	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	mTOR / lysosome / signaling	0.03137573394087	0.03137573394087	0.03137573394087	1	1	1.0	shift_excess	moderate	transcription / chromatin	False
ENY2	metabolism / transcription	0.0182546098507192	0.0182546098507192	0.0182546098507192	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	nuclear receptor / co-activator	0.0012577174324911	0.0012577174324911	0.0012577174324911	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	nuclear receptor / metabolism	-0.004793087228294867	0.004793087228294867	0.009493938816928357	2	2	1.0	context_deviation	moderate	transcription / chromatin	False
ENY2	oxidative stress / antioxidant	0.031281167592177	0.031281167592177	0.031281167592177	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	oxidative stress / mitochondrial	0.0105538103609217	0.0105538103609217	0.0105538103609217	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	peroxisome / metabolism	0.0108064880919822	0.0108064880919822	0.0108064880919822	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	proteostasis / chaperone	0.0154746034725528	0.0154746034725528	0.0154746034725528	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	ribosomal / translation	-0.0188456539168199	0.0188456539168199	0.0188456539168199	1	1	1.0	canonical_backbone	high	transcription / chromatin	False
ENY2	ribosome biogenesis / nucleolar	-0.0047909143522879	0.0047909143522879	0.0047909143522879	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	signaling / oncogene	-0.0220756004055701	0.0220756004055701	0.0220756004055701	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	synaptic / signaling	0.0235926220768314	0.0235926220768314	0.0235926220768314	1	1	1.0	context_deviation	provisional	transcription / chromatin	False
ENY2	transcription / chromatin	0.0066986535148864995	0.0066986535148864995	0.010999406241539935	2	2	1.0	canonical_backbone	high	transcription / chromatin	True
ENY2	transcription regulation	0.0019258724052311608	0.009323521795878205	0.04751490199457472	18	18	1.0	context_deviation	moderate	transcription / chromatin	False
ERC1	ER stress / UPR	0.0020573291999972	0.0020573291999972	0.0020573291999972	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	JAK-STAT signaling	-0.0253128932693294	0.0253128932693294	0.0253128932693294	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	NF-κB / MAPK signaling	0.0088019017024251	0.0088019017024251	0.0088019017024251	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	NF-κB / copper signaling	-0.0023515640052338	0.0023515640052338	0.0023515640052338	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	RNA processing / spliceosome	0.0168913370050992	0.0168913370050992	0.0168913370050992	1	1	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	RNA processing / transcription	-0.0251272905484714	0.0251272905484714	0.0251272905484714	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	TGF-beta / BMP signaling	-0.0060470532433489505	0.0060470532433489505	0.011244855115358738	2	2	1.0	context_deviation	moderate	synaptic / signaling	False
ERC1	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	chromatin remodeling	-0.0083024918252992	0.0140081300370795	0.023028637721102346	2	2	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	cytoskeleton / cell motility	-0.0094313740731054	0.0094313740731054	0.0094313740731054	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	growth / proliferation	-0.0008608947721339	0.0008608947721339	0.0008608947721339	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	growth factor / proliferation	-0.0246260755697748	0.0246260755697748	0.0246260755697748	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	mTOR / lysosome / signaling	0.0283490276660982	0.0283490276660982	0.0283490276660982	1	1	1.0	shift_excess	moderate	synaptic / signaling	False
ERC1	metabolism / transcription	0.026419576958583	0.026419576958583	0.026419576958583	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	nuclear receptor / co-activator	-0.0038999879698254	0.0038999879698254	0.0038999879698254	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	nuclear receptor / metabolism	0.00032445952086639107	0.00032445952086639107	0.0006227017550106048	2	2	1.0	context_deviation	moderate	synaptic / signaling	False
ERC1	oxidative stress / antioxidant	0.0398117950205177	0.0398117950205177	0.0398117950205177	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	oxidative stress / mitochondrial	-0.0187146260681526	0.0187146260681526	0.0187146260681526	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	peroxisome / metabolism	0.0140361164772572	0.0140361164772572	0.0140361164772572	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	proteostasis / chaperone	-0.003265506578195	0.003265506578195	0.003265506578195	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	ribosomal / translation	-0.0173935377372487	0.0173935377372487	0.0173935377372487	1	1	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	ribosome biogenesis / nucleolar	-0.0193082211501415	0.0193082211501415	0.0193082211501415	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	signaling / oncogene	0.0066886722372995	0.0066886722372995	0.0066886722372995	1	1	1.0	context_deviation	provisional	synaptic / signaling	False
ERC1	synaptic / signaling	0.0286315030735691	0.0286315030735691	0.0286315030735691	1	1	1.0	context_deviation	provisional	synaptic / signaling	True
ERC1	transcription / chromatin	0.02804183042458005	0.02804183042458005	0.04330099079854802	2	2	1.0	canonical_backbone	high	synaptic / signaling	False
ERC1	transcription regulation	0.004060730761447689	0.011530065879398567	0.060593926825031307	18	18	1.0	context_deviation	moderate	synaptic / signaling	False
ETV3	ER stress / UPR	0.0023363869529585	0.0023363869529585	0.0023363869529585	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	JAK-STAT signaling	-0.015417497545339	0.015417497545339	0.015417497545339	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	NF-κB / MAPK signaling	0.0081960989111935	0.0081960989111935	0.0081960989111935	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	NF-κB / copper signaling	-0.0004492415038575	0.0004492415038575	0.0004492415038575	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	RNA processing / spliceosome	0.0167717751996946	0.0167717751996946	0.0167717751996946	1	1	1.0	canonical_backbone	high	transcription regulation	False
ETV3	RNA processing / transcription	-0.0263079444189871	0.0263079444189871	0.0263079444189871	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	TGF-beta / BMP signaling	-0.008109478826224	0.0096367564544959	0.017811834369106615	2	2	1.0	context_deviation	moderate	transcription regulation	False
ETV3	cell cycle / replication	0.0	0.0	0.0	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	chromatin remodeling	-0.014659886856696551	0.014659886856696551	0.029047071118638374	2	2	1.0	canonical_backbone	high	transcription regulation	False
ETV3	cytoskeleton / cell motility	-0.041133622737275	0.041133622737275	0.041133622737275	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	growth / proliferation	-0.0030984578097295	0.0030984578097295	0.0030984578097295	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	growth factor / proliferation	-0.0179202070480948	0.0179202070480948	0.0179202070480948	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	mTOR / lysosome / signaling	0.0405313891172855	0.0405313891172855	0.0405313891172855	1	1	1.0	shift_excess	moderate	transcription regulation	False
ETV3	metabolism / transcription	0.0204205517885185	0.0204205517885185	0.0204205517885185	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	nuclear receptor / co-activator	0.0013636789255863	0.0013636789255863	0.0013636789255863	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	nuclear receptor / metabolism	-0.00260439832905215	0.00260439832905215	0.00476981674175814	2	2	1.0	context_deviation	moderate	transcription regulation	False
ETV3	oxidative stress / antioxidant	0.0346020760934554	0.0346020760934554	0.0346020760934554	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	oxidative stress / mitochondrial	-0.0211385556168555	0.0211385556168555	0.0211385556168555	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	peroxisome / metabolism	0.0140062601648483	0.0140062601648483	0.0140062601648483	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	proteostasis / chaperone	0.0056276428052712	0.0056276428052712	0.0056276428052712	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	ribosomal / translation	-0.0161412882585699	0.0161412882585699	0.0161412882585699	1	1	1.0	canonical_backbone	high	transcription regulation	False
ETV3	ribosome biogenesis / nucleolar	-0.0247244338427654	0.0247244338427654	0.0247244338427654	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	signaling / oncogene	-0.0025432142750199	0.0025432142750199	0.0025432142750199	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	synaptic / signaling	0.0360320214089163	0.0360320214089163	0.0360320214089163	1	1	1.0	context_deviation	provisional	transcription regulation	False
ETV3	transcription / chromatin	0.01883068296168675	0.01883068296168675	0.026660668740491878	2	2	1.0	canonical_backbone	high	transcription regulation	False
ETV3	transcription regulation	0.005419072219028184	0.012025430861744329	0.06708839610648902	18	18	1.0	context_deviation	moderate	transcription regulation	True
GON4L	ER stress / UPR	0.009836789963219	0.009836789963219	0.009836789963219	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	JAK-STAT signaling	-0.0067401392327848	0.0067401392327848	0.0067401392327848	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	NF-κB / MAPK signaling	0.003073682281473	0.003073682281473	0.003073682281473	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	NF-κB / copper signaling	-0.007149817510414	0.007149817510414	0.007149817510414	1	1	1.0	context_deviation	provisional	transcription regulation	False
GON4L	RNA processing / spliceosome	0.007028721951872	0.007028721951872	0.007028721951872	1	1	1.0	canonical_backbone	high	transcription regulation	False
GON4L	RNA processing / transcription	-0.0231365743301417	0.0231365743301417	0.0231365743301417	1	1	1.0	context_deviation	provisional	transcription regulation	False
