cell_line	model_a	model_b	conventional_distance	audit_profile_distance	discordance_ratio	conventional_distance_median	audit_profile_distance_median	is_predefined_candidate
HCC38	geneformer_hcc_formal_v1	lm_train_lowrank_hcc_formal_v1	0.9306419738151415	2.281842276947373	1.932713157379793	0.873586344879214	2.410123495208568	False
HCC38	geneformer_hcc_formal_v1	lm_g_scgpt_ridge_hcc_formal_v1	0.8604600988052543	2.1378597004691073	1.9252017274364326	0.873586344879214	2.410123495208568	False
HCC38	geneformer_hcc_formal_v1	scgen_hcc_formal_v1	2.588305469629158	5.3153660996135645	1.872725172286706	0.873586344879214	2.410123495208568	False
HCC38	cpa_v0.8.8	scgen_hcc_formal_v1	2.6486696857617322	5.228856734575434	1.8038815392659544	0.873586344879214	2.410123495208568	False
HCC38	scgen_hcc_formal_v1	lm_train_lowrank_hcc_formal_v1	3.507669188711662	6.736017800694501	1.79260532591055	0.873586344879214	2.410123495208568	False
HCC38	scgen_hcc_formal_v1	lm_g_geneformer_ridge_hcc_formal_v1	3.1149620296927836	5.981401518880809	1.7775539415007613	0.873586344879214	2.410123495208568	False
HCC38	lm_train_lowrank_hcc_formal_v1	lm_g_geneformer_ridge_hcc_formal_v1	0.393118061593561	1.0968968190524744	1.7055916861275984	0.873586344879214	2.410123495208568	False
HCC38	scgen_hcc_formal_v1	lm_g_scgpt_ridge_hcc_formal_v1	3.4245103668335	6.082920178568471	1.65543693480185	0.873586344879214	2.410123495208568	False
HCC38	gears_hcc_formal_v1	scgen_hcc_formal_v1	2.541451710264992	4.032200900097159	1.4444816957676774	0.873586344879214	2.410123495208568	False
HCC38	lm_g_geneformer_ridge_hcc_formal_v1	lm_g_scgpt_ridge_hcc_formal_v1	0.32067877493308067	0.8161224729858193	1.4300908126143645	0.873586344879214	2.410123495208568	False
HCC38	scgen_hcc_formal_v1	scgpt_hcc_formal_v1	3.208300270717687	4.937117225806721	1.4276138100588185	0.873586344879214	2.410123495208568	False
HCC38	cellot_hcc_formal_v1	scgen_hcc_formal_v1	4.292854534368693	4.936323165373026	1.0866126414631088	0.873586344879214	2.410123495208568	False
HCC38	cellot_hcc_formal_v1	cpa_v0.8.8	3.2441557301417987	2.709867831756751	0.775542946864243	0.873586344879214	2.410123495208568	False
HCC38	cellot_hcc_formal_v1	scgpt_hcc_formal_v1	3.2640112188377945	2.0158171947173034	0.5736513258440888	0.873586344879214	2.410123495208568	False
HCC38	cellot_hcc_formal_v1	lm_train_lowrank_hcc_formal_v1	3.2113698203060705	1.9274088120225445	0.5568341183064092	0.873586344879214	2.410123495208568	False
HCC38	cellot_hcc_formal_v1	geneformer_hcc_formal_v1	3.295538658840205	1.6794037817841605	0.47366675232742117	0.873586344879214	2.410123495208568	False
HCC38	cellot_hcc_formal_v1	lm_g_scgpt_ridge_hcc_formal_v1	3.1285617596430955	1.5754318642243605	0.4663025205112089	0.873586344879214	2.410123495208568	False
HCC38	cellot_hcc_formal_v1	lm_g_geneformer_ridge_hcc_formal_v1	3.1788941168811977	1.4648842046862207	0.4272176844056731	0.873586344879214	2.410123495208568	False
HCC38	cellot_hcc_formal_v1	gears_hcc_formal_v1	3.149459655994108	1.1315181150714093	0.3328523440706985	0.873586344879214	2.410123495208568	False
