model_id	object_role	cell_line	target_gene	predicted_shift_mean_abs	predicted_shift_l2	predicted_topk_abs_shift	expected_axis	predicted_shift_axis_aligned_magnitude	axis_total_magnitude	top_axis	top_axis_magnitude	axis_entropy	stress_axis_magnitude	top_axis_share	common_axis_dominance_score	stress_axis_share	observed_shift_mean_abs	observed_shift_l2	depmap_gene_effect	dependency_strength	endpoint_category	depmap_gene_dependency	residual	quadrant
null_model		HCC38	LAMTOR5	0.0	0.0	0.0	mTOR / lysosome / signaling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0106435490794122	5.5264970297394775	-0.1880265849724247	0.1880265849724247	shift_excess	0.0890975409858624	0.004612910275546	middle
null_model		HCC38	MAML3	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0039010408237359	1.5384476186420233	0.1348356419568611	-0.1348356419568611	low_information	0.009549016733777	-0.0012488260912194	low_shift_high_depmap
null_model		HCC38	MIER1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0049938655360828	2.045207713573186	0.1844901338995709	-0.1844901338995709	middle	0.0068709338808792	-2.054335060692764e-05	middle
null_model		HCC38	MTDH	0.0	0.0	0.0	signaling / oncogene	0.0	0.0	ER stress / UPR	0.0		0.0				0.0056310162158605	2.564566136296016	-0.0521834016027112	0.0521834016027112	middle	0.0342163047187118	-2.904081276937972e-05	middle
null_model		HCC38	MYBL1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0071407239504648	3.414490893578291	0.0709136850199211	-0.0709136850199211	shift_excess	0.0145675964421822	0.0018164771977387	middle
null_model		HCC38	NCOA1	0.0	0.0	0.0	nuclear receptor / co-activator	0.0	0.0	ER stress / UPR	0.0		0.0				0.0043489041564256	1.803675839063153	-0.0933676037953646	0.0933676037953646	middle	0.0459486880054965	-0.0014235038520742	middle
null_model		HCC38	NPM1	0.0	0.0	0.0	ribosome biogenesis / nucleolar	0.0	0.0	ER stress / UPR	0.0		0.0				0.0113723052385142	5.049583398617561	-0.9484209992220038	0.9484209992220038	Q1_anchor	0.8555302996262993	0.0032673016787406	high_shift_low_depmap
null_model		HCC38	PA2G4	0.0	0.0	0.0	growth / proliferation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0071702138866234	3.347055500027386	-0.4663635980262615	0.4663635980262615	Q1_anchor	0.3764696904296344	0.0003802684922252	middle
null_model		HCC38	PARK7	0.0	0.0	0.0	oxidative stress / mitochondrial	0.0	0.0	ER stress / UPR	0.0		0.0				0.0050560733285705	2.227876740019074	0.0134496621963463	-0.0134496621963463	middle	0.0215311147572859	-0.0004249359429801	middle
null_model		HCC38	PCBD1	0.0	0.0	0.0	metabolism / transcription	0.0	0.0	ER stress / UPR	0.0		0.0				0.0041690086810655	1.7392892243046572	0.016465541489049	-0.016465541489049	low_information	0.0210892465180688	-0.0013037732368964	middle
null_model		HCC38	PEX14	0.0	0.0	0.0	peroxisome / metabolism	0.0	0.0	ER stress / UPR	0.0		0.0				0.004391741095693	1.8521323648982424	0.232031509113923	-0.232031509113923	low_information	0.0049454685061893	-0.0004929743696039	low_shift_high_depmap
null_model		HCC38	PFDN5	0.0	0.0	0.0	proteostasis / chaperone	0.0	0.0	ER stress / UPR	0.0		0.0				0.0091179791241103	3.763957430728924	-0.8870801927678431	0.8870801927678431	Q1_anchor	0.8201974002162512	0.0011803139937399	high_shift_low_depmap
null_model		HCC38	PMF1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0092008578860405	3.907662671107953	-1.5920218294593655	1.5920218294593655	Q1_anchor	0.9978434877605236	-0.0006598961817566	high_shift_low_depmap
null_model		HCC38	PRDX2	0.0	0.0	0.0	oxidative stress / antioxidant	0.0	0.0	ER stress / UPR	0.0		0.0				0.0048643958897732	2.130357874677587	-0.278397829186231	0.278397829186231	middle	0.1572365253337959	-0.0014127767134366	middle
null_model		HCC38	PRPF6	0.0	0.0	0.0	RNA processing / spliceosome	0.0	0.0	ER stress / UPR	0.0		0.0				0.0144798741040019	5.908263551904799	-1.5741714599009082	1.5741714599009082	Q1_anchor	0.9972796156547944	0.0046678160507967	high_shift_low_depmap
null_model		HCC38	RORC	0.0	0.0	0.0	nuclear receptor / metabolism	0.0	0.0	ER stress / UPR	0.0		0.0				0.0047603589109585	1.944086166826961	-0.377798049598536	0.377798049598536	dependency_excess	0.263229534078098	-0.001787978643083	middle
null_model		HCC38	RPS3	0.0	0.0	0.0	ribosomal / translation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0096911866022176	4.1654645837132325	-1.977444057423196	1.977444057423196	Q1_anchor	1.0	-0.0012210037608086	high_shift_low_depmap
null_model		HCC38	RUVBL2	0.0	0.0	0.0	chromatin remodeling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0082501146934477	3.3300033506603586	-1.3247838305863433	1.3247838305863433	Q1_anchor	0.978029448287533	-0.000881611022861	high_shift_low_depmap
null_model		HCC38	SMAD1	0.0	0.0	0.0	TGF-beta / BMP signaling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0045644798021591	1.9253649364438048	0.092940314960579	-0.092940314960579	low_information	0.0125810954880103	-0.0006996780493545	middle
null_model		HCC38	STAT3	0.0	0.0	0.0	JAK-STAT signaling	0.0	0.0	ER stress / UPR	0.0		0.0				0.0049421595924907	2.1690524844948564	0.0005423560077098	-0.0005423560077098	middle	0.0235621693286022	-0.0005740609596133	middle
null_model		HCC38	TAB3	0.0	0.0	0.0	NF-κB / MAPK signaling	0.0	0.0	ER stress / UPR	0.0		0.0				0.005355838101385	2.217455001567444	-0.0196506729762948	0.0196506729762948	middle	0.0271522701939877	-0.0002154692673164	middle
null_model		HCC38	TADA3	0.0	0.0	0.0	transcription / chromatin	0.0	0.0	ER stress / UPR	0.0		0.0				0.0091400872937874	4.428444823703298	-0.0575575471120086	0.0575575471120086	shift_excess	0.035551946395066	0.003465369534057	middle
null_model		HCC38	THAP8	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0050563694115236	2.120590397995916	-0.0175508210223816	0.0175508210223816	middle	0.0267473201978675	-0.0005092095367631	middle
null_model		HCC38	THRA	0.0	0.0	0.0	nuclear receptor / metabolism	0.0	0.0	ER stress / UPR	0.0		0.0				0.0058419151883759	2.5748785168349526	-0.1244560670130739	0.1244560670130739	middle	0.0573416619307745	-1.5302507314757935e-05	middle
null_model		HCC38	TMF1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.00630257681098	2.6709537577516334	-0.1739325679207107	0.1739325679207107	middle	0.0809743969956026	0.0003103866486258	middle
null_model		HCC38	TMSB4X	0.0	0.0	0.0	cytoskeleton / cell motility	0.0	0.0	ER stress / UPR	0.0		0.0				0.0045126915949235	1.993718373946049	-0.3380993515689319	0.3380993515689319	dependency_excess	0.2174493812731642	-0.0019273474517844	middle
null_model		HCC38	UBP1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.004398069047543	1.8193468573847944	0.0228586479772922	-0.0228586479772922	low_information	0.0201784564207119	-0.0010572724019838	middle
null_model		HCC38	VEZF1	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0073740581188237	3.330757494619107	-0.151644262020672	0.151644262020672	shift_excess	0.0694464693745538	0.0014426707127253	middle
null_model		HCC38	XBP1	0.0	0.0	0.0	ER stress / UPR	0.0	0.0	ER stress / UPR	0.0		0.0				0.0040282961697656	1.6387798034173342	0.1080243659617565	-0.1080243659617565	low_information	0.0113924113087519	-0.0011947122161723	low_shift_high_depmap
null_model		HCC38	YBX1	0.0	0.0	0.0	RNA processing / transcription	0.0	0.0	ER stress / UPR	0.0		0.0				0.0076494599161971	3.716232319681118	-2.475443696624305	2.475443696624305	Q1_anchor	1.0	-0.0046212792218524	middle
null_model		HCC38	ZBTB17	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0079465191255336	3.493035111075968	-0.3779576510823618	0.3779576510823618	Q1_anchor	0.2634223656448051	0.0013977461767984	high_shift_low_depmap
null_model		HCC38	ZBTB20	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0048062658192207	2.1590019433283736	0.3536029010287363	-0.3536029010287363	low_information	0.0018330352467763	0.0002531985170202	middle
null_model		HCC38	ZBTB5	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0046384099549855	1.897499312170974	0.0729011804312269	-0.0729011804312269	low_information	0.0143722132742512	-0.0006804148872734	middle
null_model		HCC38	ZNF131	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0098454685363047	4.415636227925105	-0.6933601874242165	0.6933601874242165	Q1_anchor	0.6622862073859538	0.0024362738208512	high_shift_low_depmap
null_model		HCC38	ZNF24	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0039710221358838	1.6212123105803893	-0.0751354213507236	0.0751354213507236	middle	0.0403071652767106	-0.0017516482680549	middle
null_model		HCC38	ZNF566	0.0	0.0	0.0	transcription regulation	0.0	0.0	ER stress / UPR	0.0		0.0				0.0045411647163488	1.9239272325468384	-0.1834100057572494	0.1834100057572494	middle	0.0863639716532793	-0.0014768800060284	middle
shared_mean_baseline	baseline	HCC38	ARID1A	0.0198754027226199	0.2390592344265882	0.0545976882721122	chromatin remodeling	0.0401545703562317	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0085365617536346	4.5521106820450274	-0.1959555409927433	0.1959555409927433	shift_excess	0.0939245801107399	0.0024842926660479	middle
shared_mean_baseline	baseline	HCC38	BMPR1A	0.0198754027226199	0.2390592344265882	0.0545976882721122	TGF-beta / BMP signaling	0.0189854892191608	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0056197913890013	2.4112086854129164	-0.3519701364399601	0.3519701364399601	dependency_excess	0.2329854350238944	-0.0008580873192481	middle
shared_mean_baseline	baseline	HCC38	CDKN2A	0.0198754027226199	0.2390592344265882	0.0545976882721122	cell cycle / replication	0.0	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0040551040534158	1.6153802596872924	0.2816188048418129	-0.2816188048418129	low_information	0.0034117871973033	-0.0006943366956666	low_shift_high_depmap
shared_mean_baseline	baseline	HCC38	COMMD6	0.0198754027226199	0.2390592344265882	0.0545976882721122	NF-κB / copper signaling	0.0048315480476265	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0042202270388882	1.715292039582324	0.1473822164133259	-0.1473822164133259	low_information	0.0087958879569685	-0.0008954126758508	low_shift_high_depmap
shared_mean_baseline	baseline	HCC38	ENY2	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription / chromatin	0.0204510903976564	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0103397858020701	4.544919712264169	-0.5509808712071267	0.5509808712071267	Q1_anchor	0.4895161201697765	0.0033190035078499	high_shift_low_depmap
shared_mean_baseline	baseline	HCC38	ERC1	0.0198754027226199	0.2390592344265882	0.0545976882721122	synaptic / signaling	0.0059125577883128	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.00417172244801	1.7068626495623005	0.2188525570329813	-0.2188525570329813	low_information	0.0054295617631019	-0.000748945350976	low_shift_high_depmap
shared_mean_baseline	baseline	HCC38	ETV3	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0051298888376656	2.131250251028423	-0.1735948251121793	0.1735948251121793	middle	0.0807914252803547	-0.0008613799584009	middle
shared_mean_baseline	baseline	HCC38	GON4L	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0060144581054616	2.438389539750892	-0.4178073081616394	0.4178073081616394	dependency_excess	0.3129469325001975	-0.0006430251686404	middle
shared_mean_baseline	baseline	HCC38	HDGF	0.0198754027226199	0.2390592344265882	0.0545976882721122	growth factor / proliferation	0.0329777206172285	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0053940020400889	2.310398267970584	-0.0275129839181656	0.0275129839181656	middle	0.0286996254177853	-0.0001987538037882	middle
shared_mean_baseline	baseline	HCC38	HLX	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0052991294769277	2.2837459862813443	0.1969791502719058	-0.1969791502719058	middle	0.006315463793662	0.000318790771335	middle
shared_mean_baseline	baseline	HCC38	KLF3	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0054676604656395	2.319837106922052	-0.2832468490799181	0.2832468490799181	dependency_excess	0.1616884807733207	-0.0008227403199183	middle
shared_mean_baseline	baseline	HCC38	LAMTOR5	0.0198754027226199	0.2390592344265882	0.0545976882721122	mTOR / lysosome / signaling	0.030208152067647	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0106435490794122	5.5264970297394775	-0.1880265849724247	0.1880265849724247	shift_excess	0.0890975409858624	0.004612910275546	middle
shared_mean_baseline	baseline	HCC38	MAML3	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0039010408237359	1.5384476186420233	0.1348356419568611	-0.1348356419568611	low_information	0.009549016733777	-0.0012488260912194	low_shift_high_depmap
shared_mean_baseline	baseline	HCC38	MIER1	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0049938655360828	2.045207713573186	0.1844901338995709	-0.1844901338995709	middle	0.0068709338808792	-2.054335060692764e-05	middle
shared_mean_baseline	baseline	HCC38	MTDH	0.0198754027226199	0.2390592344265882	0.0545976882721122	signaling / oncogene	0.0505176075808181	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0056310162158605	2.564566136296016	-0.0521834016027112	0.0521834016027112	middle	0.0342163047187118	-2.904081276937972e-05	middle
shared_mean_baseline	baseline	HCC38	MYBL1	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0071407239504648	3.414490893578291	0.0709136850199211	-0.0709136850199211	shift_excess	0.0145675964421822	0.0018164771977387	middle
shared_mean_baseline	baseline	HCC38	NCOA1	0.0198754027226199	0.2390592344265882	0.0545976882721122	nuclear receptor / co-activator	0.0156656607566335	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0043489041564256	1.803675839063153	-0.0933676037953646	0.0933676037953646	middle	0.0459486880054965	-0.0014235038520742	middle
shared_mean_baseline	baseline	HCC38	NPM1	0.0198754027226199	0.2390592344265882	0.0545976882721122	ribosome biogenesis / nucleolar	0.0341503910112806	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0113723052385142	5.049583398617561	-0.9484209992220038	0.9484209992220038	Q1_anchor	0.8555302996262993	0.0032673016787406	high_shift_low_depmap
shared_mean_baseline	baseline	HCC38	PA2G4	0.0198754027226199	0.2390592344265882	0.0545976882721122	growth / proliferation	0.0195204062241308	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0071702138866234	3.347055500027386	-0.4663635980262615	0.4663635980262615	Q1_anchor	0.3764696904296344	0.0003802684922252	middle
shared_mean_baseline	baseline	HCC38	PARK7	0.0198754027226199	0.2390592344265882	0.0545976882721122	oxidative stress / mitochondrial	0.0032747243787792	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0050560733285705	2.227876740019074	0.0134496621963463	-0.0134496621963463	middle	0.0215311147572859	-0.0004249359429801	middle
shared_mean_baseline	baseline	HCC38	PCBD1	0.0198754027226199	0.2390592344265882	0.0545976882721122	metabolism / transcription	0.0038045401418678	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0041690086810655	1.7392892243046572	0.016465541489049	-0.016465541489049	low_information	0.0210892465180688	-0.0013037732368964	middle
shared_mean_baseline	baseline	HCC38	PEX14	0.0198754027226199	0.2390592344265882	0.0545976882721122	peroxisome / metabolism	0.0204485817940917	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.004391741095693	1.8521323648982424	0.232031509113923	-0.232031509113923	low_information	0.0049454685061893	-0.0004929743696039	low_shift_high_depmap
shared_mean_baseline	baseline	HCC38	PFDN5	0.0198754027226199	0.2390592344265882	0.0545976882721122	proteostasis / chaperone	0.0486800185231999	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0091179791241103	3.763957430728924	-0.8870801927678431	0.8870801927678431	Q1_anchor	0.8201974002162512	0.0011803139937399	high_shift_low_depmap
shared_mean_baseline	baseline	HCC38	PMF1	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0092008578860405	3.907662671107953	-1.5920218294593655	1.5920218294593655	Q1_anchor	0.9978434877605236	-0.0006598961817566	high_shift_low_depmap
shared_mean_baseline	baseline	HCC38	PRDX2	0.0198754027226199	0.2390592344265882	0.0545976882721122	oxidative stress / antioxidant	0.0223096184746569	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0048643958897732	2.130357874677587	-0.278397829186231	0.278397829186231	middle	0.1572365253337959	-0.0014127767134366	middle
shared_mean_baseline	baseline	HCC38	PRPF6	0.0198754027226199	0.2390592344265882	0.0545976882721122	RNA processing / spliceosome	0.0234591048545911	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0144798741040019	5.908263551904799	-1.5741714599009082	1.5741714599009082	Q1_anchor	0.9972796156547944	0.0046678160507967	high_shift_low_depmap
shared_mean_baseline	baseline	HCC38	RORC	0.0198754027226199	0.2390592344265882	0.0545976882721122	nuclear receptor / metabolism	0.0007964151013904	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0047603589109585	1.944086166826961	-0.377798049598536	0.377798049598536	dependency_excess	0.263229534078098	-0.001787978643083	middle
shared_mean_baseline	baseline	HCC38	RPS3	0.0198754027226199	0.2390592344265882	0.0545976882721122	ribosomal / translation	0.188118980522984	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0096911866022176	4.1654645837132325	-1.977444057423196	1.977444057423196	Q1_anchor	1.0	-0.0012210037608086	high_shift_low_depmap
shared_mean_baseline	baseline	HCC38	RUVBL2	0.0198754027226199	0.2390592344265882	0.0545976882721122	chromatin remodeling	0.0401545703562317	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0082501146934477	3.3300033506603586	-1.3247838305863433	1.3247838305863433	Q1_anchor	0.978029448287533	-0.000881611022861	high_shift_low_depmap
shared_mean_baseline	baseline	HCC38	SMAD1	0.0198754027226199	0.2390592344265882	0.0545976882721122	TGF-beta / BMP signaling	0.0189854892191608	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0045644798021591	1.9253649364438048	0.092940314960579	-0.092940314960579	low_information	0.0125810954880103	-0.0006996780493545	middle
shared_mean_baseline	baseline	HCC38	STAT3	0.0198754027226199	0.2390592344265882	0.0545976882721122	JAK-STAT signaling	0.0183937325762052	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0049421595924907	2.1690524844948564	0.0005423560077098	-0.0005423560077098	middle	0.0235621693286022	-0.0005740609596133	middle
shared_mean_baseline	baseline	HCC38	TAB3	0.0198754027226199	0.2390592344265882	0.0545976882721122	NF-κB / MAPK signaling	0.0055086523145001	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.005355838101385	2.217455001567444	-0.0196506729762948	0.0196506729762948	middle	0.0271522701939877	-0.0002154692673164	middle
shared_mean_baseline	baseline	HCC38	TADA3	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription / chromatin	0.0204510903976564	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0091400872937874	4.428444823703298	-0.0575575471120086	0.0575575471120086	shift_excess	0.035551946395066	0.003465369534057	middle
shared_mean_baseline	baseline	HCC38	THAP8	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0050563694115236	2.120590397995916	-0.0175508210223816	0.0175508210223816	middle	0.0267473201978675	-0.0005092095367631	middle
shared_mean_baseline	baseline	HCC38	THRA	0.0198754027226199	0.2390592344265882	0.0545976882721122	nuclear receptor / metabolism	0.0007964151013904	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.0058419151883759	2.5748785168349526	-0.1244560670130739	0.1244560670130739	middle	0.0573416619307745	-1.5302507314757935e-05	middle
shared_mean_baseline	baseline	HCC38	TMF1	0.0198754027226199	0.2390592344265882	0.0545976882721122	transcription regulation	0.0117881710146868	0.6533574556390201	ribosomal / translation	0.188118980522984	0.8240235951561674	0.0315133409138557	0.2879265842906669	0.2879265842906669	0.0482329246293422	0.00630257681098	2.6709537577516334	-0.1739325679207107	0.1739325679207107	middle	0.0809743969956026	0.0003103866486258	middle
